cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
145,John,Dick,1865-04-04,FALSE,"Lisburn.Antrim, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1887-02-05,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
146,John,Macaulay,1867-01-01,TRUE,"Limerick, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1887-02-05,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
147,James,McLaughlin,1864-04-23,FALSE,Not Available,FALSE,Halfback,Ireland v England,Lansdowne Road,1887-02-05,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland
148,Robert,Montgomery,1866-02-01,FALSE,"Belfast, UK",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1887-02-05,5,5,0,0,4,0,0,0,0,2,3,0,0.4,Ireland
149,Daniel,Rambaut,1865-08-06,FALSE,"Waterford, Ireland",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1887-02-05,4,4,0,3,0,3,0,0,0,2,2,0,0.5,Ireland
150,Robert,Stevenson,1866-03-27,FALSE,"Dungannon, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1887-02-05,14,14,0,0,0,0,0,0,0,3,9,2,0.21428571428571427,Ireland
151,Charles,Tillie,1864-10-12,FALSE,"Londonderry, Ireland",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1887-02-05,4,4,0,0,1,0,0,0,0,2,2,0,0.5,Ireland
152,Dolway,Walkington,1867-01-25,FALSE,"Belfast, UK",FALSE,Fullback,Ireland v England,Lansdowne Road,1887-02-05,8,8,0,3,0,0,0,1,0,2,5,1,0.25,Ireland
153,Edward,Walshe,1868-03-04,FALSE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1887-02-05,7,7,0,4,2,0,0,0,0,2,5,0,0.2857142857142857,Ireland
154,Malcolm,Moore,1864-02-04,FALSE,"Glasnevin, Dublin, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1887-02-19,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
155,W.,Davison,NA,NA,Not Available,FALSE,Forward,Ireland v Wales,Birkenhead,1887-03-12,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
156,Patrick,O'Connor,1863-04-18,FALSE,Not Available,FALSE,Halfback,Ireland v Wales,Birkenhead,1887-03-12,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
157,Thomas,Taggart,1866-10-13,FALSE,"Bushmills, UK",FALSE,Forward,Ireland v Wales,Birkenhead,1887-03-12,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
158,William,Ekin,1866-01-29,FALSE,"Coagh, Tyrone, Ireland",FALSE,Forward,Ireland v Wales,Lansdowne Road,1888-03-03,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
159,Robert,Mayne,NA,NA,Not Available,FALSE,Forward,Ireland v Wales,Lansdowne Road,1888-03-03,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
160,James,Moffatt,NA,NA,Not Available,FALSE,Forward,Ireland v Wales,Lansdowne Road,1888-03-03,7,7,0,0,0,0,0,0,0,1,5,1,0.14285714285714285,Ireland
161,Ernest,Stoker,1864-04-01,FALSE,"Dublin, Ireland",FALSE,Forward,Ireland v Wales,Lansdowne Road,1888-03-03,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
162,William,Morton,1866-07-20,FALSE,"Nenagh, Tipperary, Ireland",FALSE,Forward,Scotland v Ireland,Edinburgh,1888-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
163,Alfred,Walpole,1865-10-26,FALSE,"Roscommon, UK",FALSE,Three-quarters,Scotland v Ireland,Edinburgh,1888-03-10,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
164,Herbert,Andrews,1866-10-08,FALSE,"Carnasure, Co Down, Ireland",FALSE,Forward,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
165,Michael,Bulger,1867-05-15,FALSE,"Co Clare, Ireland",FALSE,Three-quarters,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
166,Taffy,Edwards,1866-04-22,FALSE,"Dublin, Ireland",FALSE,Three-quarters,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,6,6,0,0,0,0,0,0,0,1,4,1,0.16666666666666666,Ireland
167,Edmund,Forrest,1870-10-05,FALSE,"Dublin, Ireland",FALSE,Forward,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,13,13,0,4,0,0,0,1,0,5,7,1,0.38461538461538464,Ireland
168,Joseph,Jameson,1867-10-26,FALSE,"Dublin, Ireland",FALSE,Forward,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,7,7,0,0,0,0,0,0,0,2,4,1,0.2857142857142857,Ireland
169,John,Lytle,1869-08-12,FALSE,"Belfast, UK",FALSE,Forward,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,8,8,0,5,1,1,0,0,0,4,4,0,0.5,Ireland
170,John,O'Conor,1866-01-01,TRUE,"Letterkenny, Ireland",FALSE,Forward,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,17,17,0,0,0,0,0,0,0,6,8,3,0.35294117647058826,Ireland
171,James,Stevenson,1868-12-04,FALSE,"Dungannon, Ireland",FALSE,Halfback,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,2,2,0,1,0,1,0,0,0,0,2,0,0,Ireland
172,David,Woods,1868-04-01,FALSE,Not Available,FALSE,Three-quarters,Ireland v New Zealand Natives,Lansdowne Road,1888-12-01,2,2,0,0,1,0,0,0,0,0,2,0,0,Ireland
173,Thomas,Donovan,1867-02-27,FALSE,"Blarney, Cork, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1889-02-16,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
174,Luke,Holmes,1868-03-11,FALSE,"Belfast, UK",FALSE,Fullback,Ireland v Scotland,Belfast,1889-02-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
175,Llewellyn,Nash,1868-07-23,FALSE,"Kinsale, Cork, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1889-02-16,6,6,0,0,0,0,0,0,0,0,5,1,0,Ireland
176,Thomas,Pedlow,1866-07-09,FALSE,Not Available,FALSE,Three-quarters,Ireland v Scotland,Belfast,1889-02-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
177,Charles,Stack,1867-09-30,FALSE,"Lifford, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1889-02-16,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
178,Robert,Yeates,1865-12-22,FALSE,"Mooltan, W Bengal, India",FALSE,Three-quarters,Ireland v Scotland,Belfast,1889-02-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
179,John,Cotton,1863-01-01,TRUE,Not Available,FALSE,Forward,Wales v Ireland,Swansea,1889-03-02,1,1,0,0,1,0,0,0,0,1,0,0,1,Ireland
180,Robert,Dunlop,NA,NA,Not Available,FALSE,Three-quarters,Wales v Ireland,Swansea,1889-03-02,11,11,0,1,1,0,0,0,0,2,8,1,0.18181818181818182,Ireland
181,Alaster,McDonnell,1867-01-20,FALSE,"Dublin, Ireland",FALSE,Halfback,Wales v Ireland,Swansea,1889-03-02,4,4,0,0,1,0,0,0,0,1,2,1,0.25,Ireland
182,Henry,Richey,1862-10-13,FALSE,"Dublin, Ireland",FALSE,Forward,Wales v Ireland,Swansea,1889-03-02,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
183,William,Davis,1870-05-15,FALSE,"Ferozopore, India",FALSE,Forward,Scotland v Ireland,Edinburgh,1890-02-22,9,9,0,0,0,0,0,0,0,0,8,1,0,Ireland
184,Ede,di Doran,1867-10-19,FALSE,"Dublin, Ireland",FALSE,Forward,Scotland v Ireland,Edinburgh,1890-02-22,2,2,0,0,0,0,0,0,0,0,1,1,0,Ireland
185,Harry,Gifford,1866-11-27,FALSE,"Dublin, Ireland",FALSE,Fullback,Scotland v Ireland,Edinburgh,1890-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
186,Ralph,Johnston,1865-01-01,TRUE,"Kingstown, Ireland",FALSE,Three-quarters,Scotland v Ireland,Edinburgh,1890-02-22,3,3,0,0,0,0,0,0,0,0,2,1,0,Ireland
187,J.,Roche,NA,NA,Not Available,FALSE,Forward,Scotland v Ireland,Edinburgh,1890-02-22,7,7,0,5,0,2,0,0,0,1,5,1,0.14285714285714285,Ireland
188,Hugh,Galbraith,1866-10-07,FALSE,"Londonderry, Ireland",FALSE,Forward,Ireland v Wales,Lansdowne Road,1890-03-01,1,1,0,0,0,0,0,0,0,0,0,1,0,Ireland
189,Benjamin,Tuke,1869-01-01,TRUE,"Dublin, Ireland",FALSE,Halfback,England v Ireland,Blackheath,1890-03-15,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Ireland
190,Sam,Lee,1871-09-26,FALSE,"Dunaghadee, Down, Ireland",FALSE,Centre,Ireland v England,Lansdowne Road,1891-02-07,19,19,0,1,1,0,0,0,0,8,9,2,0.42105263157894735,Ireland
191,Charles,Rooke,1869-09-24,FALSE,"Dublin, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1891-02-07,19,19,0,0,0,0,0,0,0,7,10,2,0.3684210526315789,Ireland
192,Edwin,Cameron,1868-08-06,FALSE,"Dublin, Ireland",FALSE,Halfback,Ireland v Scotland,Belfast,1891-02-21,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
193,George,Collopy,1867-03-23,FALSE,"Limerick, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1891-02-21,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
194,Edward,Frazer,1867-04-11,FALSE,"Lavagh, Drumkeeran, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1891-02-21,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
195,Robert,Stokes,1865-11-14,FALSE,"Woolwich, Kent, UK",FALSE,Forward,Ireland v Scotland,Belfast,1891-02-21,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
196,Herbert,Wells,1871-05-01,FALSE,"Agra, W Bengal, India",FALSE,Three-quarters,Ireland v Scotland,Belfast,1891-02-21,4,4,0,3,1,0,0,0,0,2,2,0,0.5,Ireland
197,Thomas,Fogarty,NA,NA,Not Available,FALSE,Forward,Wales v Ireland,Llanelli,1891-03-07,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
198,Robert,Pedlow,1868-08-16,FALSE,Not Available,FALSE,Halfback,Wales v Ireland,Llanelli,1891-03-07,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
199,William,Gardiner,1870-01-01,TRUE,"Armagh, Northern Ireland",FALSE,Wing,England v Ireland,Manchester,1892-02-06,17,17,0,6,2,0,0,0,0,6,9,2,0.35294117647058826,Ireland
200,T.J.,Johnston,NA,NA,Not Available,FALSE,Forward,England v Ireland,Manchester,1892-02-06,6,6,0,0,0,0,0,0,0,1,4,1,0.16666666666666666,Ireland
201,Thomas,Peel,1867-01-15,FALSE,"Limerick, Ireland",FALSE,Fullback,England v Ireland,Manchester,1892-02-06,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
202,Robert,Smith,1870-12-12,FALSE,"Dublin, Ireland",FALSE,Forward,England v Ireland,Manchester,1892-02-06,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
203,Thomas,Thornhill,1867-12-12,FALSE,"Fintona, Tyrone, Ireland",FALSE,Halfback,England v Ireland,Manchester,1892-02-06,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Ireland
204,Arthur,Wallis,1871-06-24,FALSE,"Donnycarney, Dublin, Ireland",FALSE,Forward,England v Ireland,Manchester,1892-02-06,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Ireland
205,Coo,Clinch,1867-11-28,FALSE,"Dublin, Ireland",FALSE,Forward,Scotland v Ireland,Edinburgh,1892-02-20,14,14,0,0,0,0,0,0,0,6,7,1,0.42857142857142855,Ireland
206,Frederick,Davies,1868-12-31,FALSE,"Rathdown, Dublin, Ireland",FALSE,Halfback,Scotland v Ireland,Edinburgh,1892-02-20,5,5,0,2,1,0,0,0,0,1,3,1,0.2,Ireland
207,Michael,Egan,1872-04-12,FALSE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1893-02-04,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
208,Sam,Gardiner,NA,NA,Not Available,FALSE,Fullback,Ireland v England,Lansdowne Road,1893-02-04,2,2,0,0,0,0,0,0,0,0,1,1,0,Ireland
209,Robert,Johnston,1872-08-13,FALSE,"Laputa, Co Donegal, Ireland",FALSE,Wing,Ireland v England,Lansdowne Road,1893-02-04,5,5,0,0,0,0,0,0,0,3,2,0,0.6,Ireland
210,Harry,Lindsay,1871-01-01,TRUE,"Armagh, Northern Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1893-02-04,13,13,0,3,1,0,0,0,0,6,5,2,0.46153846153846156,Ireland
211,Walter,Brown,1867-10-29,FALSE,"Donnybrook, Dublin, Ireland",FALSE,Halfback,Ireland v Scotland,Belfast,1893-02-18,5,5,0,0,0,0,0,0,0,3,1,1,0.6,Ireland
212,Herbert,Forrest,1864-02-04,FALSE,"Donnybrook, Dublin, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1893-02-18,2,2,0,0,0,0,0,0,0,0,1,1,0,Ireland
213,Lucius,Gwynn,1873-05-25,FALSE,"Ramelton, Donegal, Ireland",FALSE,Centre,Ireland v Scotland,Belfast,1893-02-18,7,7,0,0,0,0,0,0,0,4,2,1,0.5714285714285714,Ireland
214,Bryan,O'Brien,1872-07-12,FALSE,"Limerick, Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1893-02-18,2,2,0,0,0,0,0,0,0,0,1,1,0,Ireland
215,Robert,Hamilton,1870-01-21,FALSE,"Dublin, Ireland",FALSE,Forward,Wales v Ireland,Llanelli,1893-03-11,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
216,William,Sparrow,1869-01-01,TRUE,"Kilkenny, Ireland",FALSE,Fullback,Wales v Ireland,Llanelli,1893-03-11,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
217,Tom,Crean,1873-04-19,FALSE,"Dublin, Ireland",FALSE,Forward,England v Ireland,Blackheath,1894-02-03,13,13,0,9,3,0,0,0,0,8,4,1,0.6153846153846154,Ireland
218,James,Lytle,1875-05-18,FALSE,"Belfast, UK",FALSE,Forward,England v Ireland,Blackheath,1894-02-03,12,12,0,6,1,0,1,0,0,8,3,1,0.6666666666666666,Ireland
219,George,Walmsley,1868-12-20,FALSE,"Navan, Meath, Ireland",FALSE,Forward,England v Ireland,Blackheath,1894-02-03,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
220,Andrew,Bond,1871-08-17,FALSE,"Londonderry, Ireland",FALSE,Forward,Ireland v Scotland,Lansdowne Road,1894-02-24,2,2,0,0,0,0,0,0,0,2,0,0,1,Ireland
221,Patrick,Grant,1871-12-01,TRUE,"Donnybrook, Dublin, Ireland",FALSE,Fullback,Ireland v Scotland,Lansdowne Road,1894-02-24,2,2,0,0,0,0,0,0,0,2,0,0,1,Ireland
222,Alfred,Brunker,1875-02-15,FALSE,"Rathmines, Dublin, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1895-02-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
223,Hugh,McCoull,1872-11-20,FALSE,"Castlereagh, Down, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1895-02-02,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Ireland
224,Louis,Magee,1874-05-01,FALSE,"Dublin, Ireland",FALSE,Halfback,Ireland v England,Lansdowne Road,1895-02-02,31,31,0,9,2,0,1,0,0,14,15,2,0.45161290322580644,Ireland
225,Joseph,Magee,1870-03-25,FALSE,"Dublin, Ireland",FALSE,Wing,Ireland v England,Lansdowne Road,1895-02-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
226,Thomas,Stevenson,1872-08-19,FALSE,"Londonderry, Ireland",FALSE,Centre,Ireland v England,Lansdowne Road,1895-02-02,7,7,0,3,1,0,0,0,0,3,3,1,0.42857142857142855,Ireland
227,Glascott,Symes,1869-07-11,FALSE,"Westport, Mayo, Ireland",FALSE,Fullback,Ireland v England,Lansdowne Road,1895-02-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
228,John,Fulton,1871-01-01,TRUE,Not Available,FALSE,Fullback,Scotland v Ireland,Edinburgh,1895-03-02,16,16,0,0,0,0,0,0,0,6,10,0,0.375,Ireland
229,Edward,MacIlwaine,1873-04-09,FALSE,"Belfast, UK",FALSE,Forward,Scotland v Ireland,Edinburgh,1895-03-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
230,Alexander,Montgomery,1871-09-26,FALSE,"Belfast, UK",FALSE,Centre,Scotland v Ireland,Edinburgh,1895-03-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
231,Jack,O'Connor,1873-04-21,FALSE,"Limerick, Ireland",FALSE,Wing,Scotland v Ireland,Edinburgh,1895-03-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
232,Bill,O'Sullivan,1873-08-03,FALSE,"Batterfield, Co Kerry, Ireland",FALSE,Forward,Scotland v Ireland,Edinburgh,1895-03-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
233,Michael,Delaney,1872-01-01,TRUE,Not Available,FALSE,Halfback,Wales v Ireland,Cardiff,1895-03-16,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
234,Arthur,Gwynn,1874-06-11,FALSE,"Ramelton, Donegal, Ireland",FALSE,Wing,Wales v Ireland,Cardiff,1895-03-16,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
235,Glyn,Allen,1874-03-14,FALSE,Not Available,FALSE,Halfback,England v Ireland,Leeds,1896-02-01,9,9,0,3,1,0,0,0,0,6,2,1,0.6666666666666666,Ireland
236,Lawrence,Bulger,1870-02-05,FALSE,"Co Clare, Ireland",FALSE,Wing,England v Ireland,Leeds,1896-02-01,12,12,0,25,3,3,2,0,1,7,4,1,0.5833333333333334,Ireland
237,Bill,Byron,1876-03-06,FALSE,"Londonderry, Northern Ireland",FALSE,Forward,England v Ireland,Leeds,1896-02-01,11,11,0,0,0,0,0,0,0,7,3,1,0.6363636363636364,Ireland
238,James,Sealy,1876-03-19,FALSE,"Dundrum, Dublin, Ireland",FALSE,Forward,England v Ireland,Leeds,1896-02-01,13,13,0,6,2,0,0,0,0,8,3,2,0.6153846153846154,Ireland
239,George,McAllan,1878-02-02,FALSE,"Belfast, UK",FALSE,Fullback,Ireland v Scotland,Lansdowne Road,1896-02-15,2,2,0,0,0,0,0,0,0,1,0,1,0.5,Ireland
240,John,McIlwaine,1874-08-03,FALSE,"Belfast, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1897-02-06,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,Ireland
241,John,Ryan,NA,NA,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1897-02-06,14,14,0,3,1,0,0,0,0,6,7,1,0.42857142857142855,Ireland
242,Michael,Ryan,1871-01-01,TRUE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1897-02-06,17,17,0,3,1,0,0,0,0,7,9,1,0.4117647058823529,Ireland
243,Pierce,O'Brien-Butler,1877-01-12,FALSE,"Tipperary, Ireland",FALSE,Fullback,Scotland v Ireland,Edinburgh,1897-02-20,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland
244,John,Davis,1874-03-18,FALSE,"Borris, Carlow, Ireland",FALSE,Forward,England v Ireland,Richmond,1898-02-05,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
245,James,Franks,1875-09-10,FALSE,"Rathmines, Dublin, Ireland",FALSE,Forward,England v Ireland,Richmond,1898-02-05,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
246,Carmichael,Purser,1876-09-16,FALSE,Not Available,FALSE,Wing,England v Ireland,Richmond,1898-02-05,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
247,Frederick,Smithwick,1879-03-18,FALSE,"Kildare, Ireland",FALSE,Centre,Ireland v Scotland,Belfast,1898-02-19,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
248,Ainsworth,Barr,1875-12-09,FALSE,"Belfast, UK",FALSE,Halfback,Ireland v Wales,Limerick,1898-03-19,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland
249,Thomas,Little,1874-07-23,FALSE,"Dublin, Ireland",FALSE,Forward,Ireland v Wales,Limerick,1898-03-19,7,7,0,0,0,0,0,0,0,3,3,1,0.42857142857142855,Ireland
250,Ned,McCarthy,1874-01-01,TRUE,"Cork, Ireland",FALSE,Forward,Ireland v Wales,Limerick,1898-03-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
251,Thomas,Ahearne,NA,NA,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1899-02-04,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
252,Barney,Allison,1880-06-28,FALSE,"Monaghan, Ireland",FALSE,Centre,Ireland v England,Lansdowne Road,1899-02-04,12,12,0,4,0,0,0,1,0,4,7,1,0.3333333333333333,Ireland
253,William,Brown,NA,NA,Not Available,FALSE,Wing,Ireland v England,Lansdowne Road,1899-02-04,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
254,Ian,Davidson,1877-08-10,FALSE,"Ballyhackamore, Down, Ireland",FALSE,Wing,Ireland v England,Lansdowne Road,1899-02-04,10,10,0,6,2,0,0,0,0,3,5,2,0.3,Ireland
255,George,Harman,1874-06-06,FALSE,"Crosshaven, Co Cork, Ireland",FALSE,Centre,Ireland v England,Lansdowne Road,1899-02-04,2,2,0,0,0,0,0,0,0,2,0,0,1,Ireland
256,Tom,McGown,1876-02-22,FALSE,"Belfast, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1899-02-04,7,7,0,0,0,0,0,0,0,5,2,0,0.7142857142857143,Ireland
257,Edward,Campbell,1880-01-17,FALSE,"Dublin, Ireland",FALSE,Wing,Scotland v Ireland,Inverleith,1899-02-18,4,4,0,3,1,0,0,0,0,2,2,0,0.5,Ireland
258,Gerry,Doran,1877-07-15,FALSE,"Dublin, Ireland",FALSE,Wing,Scotland v Ireland,Inverleith,1899-02-18,10,10,0,6,2,0,0,0,0,4,5,1,0.4,Ireland
259,Newry,Meares,1874-12-18,FALSE,"Mullingar, Newry, Ireland",FALSE,Forward,South Africa v Great Britain,Kimberley,1896-08-29,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland
260,Carl,Reid,1877-02-23,FALSE,"Londonderry, Ireland",FALSE,Centre,Scotland v Ireland,Inverleith,1899-02-18,4,4,0,3,1,0,0,0,0,2,2,0,0.5,Ireland
261,Cecil,Moriarty,1877-01-28,FALSE,"Tralee, Ireland",FALSE,Forward,Wales v Ireland,Cardiff,1899-03-18,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
262,Ellie,Allen,1880-10-14,FALSE,Not Available,FALSE,Forward,England v Ireland,Richmond,1900-02-03,21,21,0,3,1,0,0,0,0,6,14,1,0.2857142857142857,Ireland
263,John,Coffey,1877-05-06,FALSE,"Dublin, Ireland",FALSE,Forward,England v Ireland,Richmond,1900-02-03,19,19,0,0,0,0,0,0,0,8,11,0,0.42105263157894735,Ireland
264,John,Ferris,1875-01-01,TRUE,Not Available,FALSE,Scrum-half,England v Ireland,Richmond,1900-02-03,3,3,0,0,0,0,0,0,0,0,2,1,0,Ireland
265,Fred,Gardiner,1874-05-31,FALSE,"Keady, Armagh, Northern Ireland",FALSE,Forward,England v Ireland,Richmond,1900-02-03,22,22,0,15,3,3,0,0,0,8,13,1,0.36363636363636365,Ireland
266,Samuel,Irwin,1877-07-03,FALSE,"Co Derry, Northern Ireland",FALSE,Forward,England v Ireland,Richmond,1900-02-03,9,9,0,4,0,2,0,0,0,2,6,1,0.2222222222222222,Ireland
267,Percy,Nicholson,1879-05-15,FALSE,"Cork, Ireland",FALSE,Forward,England v Ireland,Richmond,1900-02-03,3,3,0,0,0,0,0,0,0,0,2,1,0,Ireland
268,Cecil,Boyd,1875-06-27,FALSE,"Dublin, Ireland",FALSE,Fullback,South Africa v Great Britain,Port Elizabeth,1896-07-30,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Ireland
269,Bertie,Doran,1878-11-16,FALSE,"Dublin, Ireland",FALSE,Centre,Ireland v Scotland,Lansdowne Road,1900-02-24,8,8,0,3,1,0,0,0,0,2,5,1,0.25,Ireland
270,Thomas,Harvey,1878-04-17,FALSE,"Dublin, Ireland",FALSE,Forward,Ireland v Wales,Belfast,1900-03-17,8,8,0,0,0,0,0,0,0,2,6,0,0.25,Ireland
271,Albert,Freear,NA,NA,"Salford, Lancs, UK",FALSE,Wing,Ireland v England,Lansdowne Road,1901-02-09,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Ireland
272,Patrick,Healey,1878-01-01,TRUE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1901-02-09,10,10,0,0,0,0,0,0,0,3,7,0,0.3,Ireland
273,Archibald,Heron,1875-10-21,FALSE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1901-02-09,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
274,Harry,Irvine,1875-03-24,FALSE,"Belfast, UK",FALSE,Forward,Scotland v Ireland,Inverleith,1901-02-23,1,1,0,2,0,1,0,0,0,0,1,0,0,Ireland
275,Hugh,Ferris,1876-07-30,FALSE,"Newry, Co Down, Ireland",FALSE,Scrum-half,Wales v Ireland,Swansea,1901-03-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
276,Harry,Corley,1878-11-20,FALSE,"Dublin, Ireland",FALSE,Halfback,England v Ireland,Leicester,1902-02-08,8,8,0,5,0,1,1,0,0,2,6,0,0.25,Ireland
277,Charles,Fitzgerald,1879-08-01,FALSE,"Lurgan, Ireland",FALSE,Wing,England v Ireland,Leicester,1902-02-08,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
278,George,Hamlet,1881-04-09,FALSE,"Balbriggan, Ireland",FALSE,Forward,England v Ireland,Leicester,1902-02-08,30,30,0,0,0,0,0,0,0,12,17,1,0.4,Ireland
279,Alfred,Tedford,1877-01-07,FALSE,"Belfast, UK",FALSE,Forward,England v Ireland,Leicester,1902-02-08,26,26,0,18,6,0,0,0,0,9,15,2,0.34615384615384615,Ireland
280,John,Pringle,1881-11-08,FALSE,Not Available,FALSE,Forward,Ireland v Scotland,Belfast,1902-02-22,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
281,Henry,Anderson,1882-03-17,FALSE,"Cape Town, South Africa",FALSE,Wing,Ireland v England,Lansdowne Road,1903-02-14,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland
282,George,Harvey,1882-10-27,FALSE,Not Available,FALSE,Centre,Ireland v England,Lansdowne Road,1903-02-14,5,5,0,0,0,0,0,0,0,4,1,0,0.8,Ireland
283,Robertson,Smyth,1879-08-18,FALSE,"Banbridge, Co Down, Northern Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1903-02-14,6,6,0,0,0,0,0,0,0,1,3,2,0.16666666666666666,Ireland
