cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
145,Marcel de,Laborderie,1899-01-11,FALSE,Buenos Aires,FALSE,"Wing, Centre",France v Ireland,Colombes,1921-04-09,4,4,0,3,1,0,0,0,0,1,3,0,0.25,France
146,Maurice,Jeangrand,1899-01-08,FALSE,"Lourdes, France",FALSE,"Wing, Centre",France v Ireland,Colombes,1921-04-09,1,1,0,0,0,0,0,0,0,1,0,0,1,France
147,Francois,Cahuc,1892-07-04,FALSE,"Pamiers, France",FALSE,Flanker,France v Scotland,Colombes,1922-01-02,1,1,0,0,0,0,0,0,0,0,0,1,0,France
148,Joseph,Pascot,1897-12-11,FALSE,"Port-Vendres, France",FALSE,Fly-half,France v Scotland,Colombes,1922-01-02,6,6,0,3,1,0,0,0,0,0,4,2,0,France
149,Andre,Lafond,1902-07-31,FALSE,"Le Bouceau, France",FALSE,Wing,England v France,Twickenham,1922-02-25,1,1,0,0,0,0,0,0,0,0,0,1,0,France
150,Roger,Ramis,1902-03-29,FALSE,"Perpignan, France",FALSE,"Wing, Centre",England v France,Twickenham,1922-02-25,3,3,0,0,0,0,0,0,0,0,2,1,0,France
151,Louis,Beguet,1894-12-07,FALSE,"Neuf-Mesnil, France",FALSE,"Prop, Hooker",Ireland v France,Lansdowne Road,1922-04-08,10,10,0,32,1,10,2,0,1,3,7,0,0.3,France
152,Jean,Bernon,1893-06-04,FALSE,"Toulouse, France",FALSE,"Prop, Lock",Ireland v France,Lansdowne Road,1922-04-08,2,2,0,0,0,0,0,0,0,0,2,0,0,France
153,Albert,Etchepare,1898-11-08,FALSE,"Biaudos, France",FALSE,Flanker,Ireland v France,Lansdowne Road,1922-04-08,1,1,0,0,0,0,0,0,0,0,1,0,0,France
154,Noel,Sicart,1899-12-25,FALSE,"Perpignan, France",FALSE,Back-row,Ireland v France,Lansdowne Road,1922-04-08,1,1,0,0,0,0,0,0,0,0,1,0,0,France
155,Jean,Bayard,1897-10-23,FALSE,"Toulouse, France",FALSE,Hooker,Scotland v France,Inverleith,1923-01-20,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,France
156,Clement,Dupont,1899-04-18,FALSE,"Argeles-Gazost, France",FALSE,Scrum-half,Scotland v France,Inverleith,1923-01-20,16,16,0,0,0,0,0,0,0,7,9,0,0.4375,France
157,Max,Lalande,1901-09-28,FALSE,"Chateaurenard, France",FALSE,Wing,Scotland v France,Inverleith,1923-01-20,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,France
158,Henri,Behoteguy,1898-10-18,FALSE,"Bayonne, France",FALSE,Centre,Wales v France,Swansea,1923-02-24,6,6,0,3,1,0,0,0,0,2,4,0,0.3333333333333333,France
159,Jean,Castets,1900-09-07,FALSE,"Le Boucau, France",FALSE,Lock,Wales v France,Swansea,1923-02-24,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,France
160,Jean,Etcheberry,1901-08-27,FALSE,"Le Boucau, France",FALSE,"Prop, Flanker, No. 8",Wales v France,Swansea,1923-02-24,16,16,0,3,1,0,0,0,0,3,13,0,0.1875,France
161,Charles,Lacazedieu,1901-03-04,FALSE,"Dax, France",FALSE,"Fly-half, Scrum-half",Wales v France,Swansea,1923-02-24,5,5,0,0,0,0,0,0,0,1,4,0,0.2,France
162,Andre,Behoteguy,1900-10-19,FALSE,"Bayonne, France",FALSE,Centre,France v England,Colombes,1923-04-02,19,19,0,28,5,3,1,1,0,6,13,0,0.3157894736842105,France
163,Marcel,Loustau,1900-02-10,FALSE,"Sarraziet, France",FALSE,Wing,France v England,Colombes,1923-04-02,1,1,0,0,0,0,0,0,0,0,1,0,0,France
164,Christian,Magnanou,1903-01-15,FALSE,"Perigueux, France",FALSE,Utility back,France v England,Colombes,1923-04-02,10,10,0,4,0,0,0,1,0,2,8,0,0.2,France
165,Rene,Salinie,1897-02-04,FALSE,"Toulouse, France",FALSE,Centre,France v England,Colombes,1923-04-02,1,1,0,0,0,0,0,0,0,0,1,0,0,France
166,Georges,Fargues,1892-05-14,FALSE,"Dax, France",FALSE,Flanker,France v Ireland,Colombes,1923-04-14,1,1,0,0,0,0,0,0,0,1,0,0,1,France
167,Edmond,Besset,1901-07-14,FALSE,"Langeac, France",FALSE,Fullback,France v Scotland,Paris,1924-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,France
168,Louis,Cluchague,1902-08-20,FALSE,"Lons, France",FALSE,Wing,France v Scotland,Paris,1924-01-01,2,2,0,3,1,0,0,0,0,1,1,0,0.5,France
169,Henri,Galau,1897-07-18,FALSE,"Villefranche-de-Conf, France",FALSE,Fly-half,France v Scotland,Paris,1924-01-01,5,5,0,6,2,0,0,0,0,1,4,0,0.2,France
170,Louis,Lepatey,1898-08-29,FALSE,"Moussan, France",FALSE,Prop,France v Scotland,Paris,1924-01-01,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,France
171,Etienne,Piquiral,1901-06-15,FALSE,"Perpignan, France",FALSE,Back-row,France v Scotland,Paris,1924-01-01,19,19,0,9,3,0,0,0,0,4,15,0,0.21052631578947367,France
172,Marcel,Besson,1901-03-31,FALSE,"Verrieres-en-Forez, France",FALSE,"Wing, Centre",Ireland v France,Lansdowne Road,1924-01-26,6,6,0,3,1,0,0,0,0,0,6,0,0,France
173,Jean,Danion,1902-01-03,FALSE,"Bordeaux, France",FALSE,Prop,Ireland v France,Lansdowne Road,1924-01-26,1,1,0,0,0,0,0,0,0,0,1,0,0,France
174,Laurent,Pardo,1897-11-14,FALSE,"Urrugne, France",FALSE,Fullback,Ireland v France,Lansdowne Road,1924-01-26,2,2,0,0,0,0,0,0,0,0,2,0,0,France
175,Eugene,Ribere,1902-06-14,FALSE,"Thuir, France",FALSE,Back-row,Ireland v France,Lansdowne Road,1924-01-26,34,34,0,27,9,0,0,0,0,12,22,0,0.35294117647058826,France
176,Jacques,Ballarin,1902-04-11,FALSE,"San Nicola, France",FALSE,"Wing, Centre",England v France,Twickenham,1924-02-23,3,3,0,3,1,0,0,0,0,0,3,0,0,France
177,Francois,Clauzel,1900-03-19,FALSE,"Coursan, France",FALSE,Flanker,England v France,Twickenham,1924-02-23,3,3,0,0,0,0,0,0,0,0,3,0,0,France
178,Alex,Bioussa,1901-03-17,FALSE,"Toulouse, France",FALSE,Flanker,France v Wales,Colombes,1924-03-27,21,21,0,9,3,0,0,0,0,5,16,0,0.23809523809523808,France
179,Etienne,Bonnes,1894-09-16,FALSE,"Argelliers, France",FALSE,Fullback,France v Wales,Colombes,1924-03-27,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,France
180,Albert,Dupouy,1901-02-21,FALSE,"Carignan, France",FALSE,Centre,France v Wales,Colombes,1924-03-27,2,2,0,6,2,0,0,0,0,1,1,0,0.5,France
181,Rene,Araou,1902-10-18,FALSE,"Narbonne, France",FALSE,"Prop, Lock",France v Romania,Colombes,1924-05-04,1,1,0,0,0,0,0,0,0,1,0,0,1,France
182,Gilbert,Gerintes,1902-08-16,FALSE,"Saint-Etienne, France",FALSE,Flanker,France v Romania,Colombes,1924-05-04,3,3,0,9,3,0,0,0,0,1,2,0,0.3333333333333333,France
183,Jean,Vaysse,1900-04-28,FALSE,"Carmaux, France",FALSE,Centre,France v United States of America,Colombes,1924-05-18,2,2,0,0,0,0,0,0,0,0,2,0,0,France
184,Marcel,Baillette,1904-10-12,FALSE,"Perpignan, France",FALSE,"Wing, Centre",France v Ireland,Colombes,1925-01-01,17,17,0,13,3,0,0,1,0,7,10,0,0.4117647058823529,France
185,Yves ,du Manoir,1904-08-11,FALSE,"Vaucresson, France",FALSE,Fly-half,France v Ireland,Colombes,1925-01-01,8,8,0,4,0,0,0,1,0,0,8,0,0,France
186,Jean,Marcet,1896-01-01,TRUE,Not Available,FALSE,Hooker,France v Ireland,Colombes,1925-01-01,7,7,0,0,0,0,0,0,0,0,7,0,0,France
187,Andre,Maury,1898-05-31,FALSE,"Agen, France",FALSE,Prop,France v Ireland,Colombes,1925-01-01,8,8,0,0,0,0,0,0,0,0,8,0,0,France
188,Camille,Montade,1901-04-01,FALSE,"Villenueve-de-la-Rah, France",FALSE,"Prop, Lock",France v Ireland,Colombes,1925-01-01,5,5,0,0,0,0,0,0,0,0,5,0,0,France
189,Rene,Halet,1899-03-17,FALSE,"Le Mans, France",FALSE,Wing,France v New Zealand,Toulouse,1925-01-18,3,3,0,0,0,0,0,0,0,0,3,0,0,France
190,Auguste,Laurent,1901-04-18,FALSE,"Anglet, France",FALSE,Lock,France v New Zealand,Toulouse,1925-01-18,5,5,0,0,0,0,0,0,0,0,5,0,0,France
191,Jean,Ducousso,1900-05-12,FALSE,"Tarbes, France",FALSE,Fullback,Scotland v France,Inverleith,1925-01-24,3,3,0,4,0,2,0,0,0,0,3,0,0,France
192,Francois,Raymond,1902-01-08,FALSE,"Beziers, France",FALSE,Wing,Scotland v France,Inverleith,1925-01-24,3,3,0,0,0,0,0,0,0,0,3,0,0,France
193,Fernand,Barthe,1898-12-12,FALSE,"Saint-Macaire, France",FALSE,Flanker,Wales v France,Cardiff,1925-02-28,2,2,0,3,1,0,0,0,0,0,2,0,0,France
194,Adolphe,Bringeon,1898-01-23,FALSE,"Saint-Jean-de-Luz, France",FALSE,Wing,Wales v France,Cardiff,1925-02-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
195,Robert,Levasseur,1898-01-27,FALSE,"Paris, France",FALSE,Lock,Wales v France,Cardiff,1925-02-28,2,2,0,0,0,0,0,0,0,0,2,0,0,France
196,Leon,Chapuy,1902-01-01,TRUE,Not Available,FALSE,Centre,France v Scotland,Colombes,1926-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,France
197,Louis,Destarac,1902-09-01,FALSE,"Tarbes, France",FALSE,Fullback,France v Scotland,Colombes,1926-01-02,9,9,0,10,0,5,0,0,0,2,7,0,0.2222222222222222,France
198,Roger,Llari,1903-04-05,FALSE,"Saint-Gaudens, France",FALSE,"Scrum-half, Halfback",France v Scotland,Colombes,1926-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,France
199,Alphonse,Puig,1901-04-03,FALSE,"Terrats, France",FALSE,Lock,France v Scotland,Colombes,1926-01-02,2,2,0,0,0,0,0,0,0,0,2,0,0,France
200,Bernard,Berges,1900-02-01,FALSE,"Vic-Bigorre, France",FALSE,Scrum-half,Ireland v France,Belfast,1926-01-23,1,1,0,0,0,0,0,0,0,0,1,0,0,France
201,Clement,Dulaurens,1902-07-17,FALSE,"Castelan-Magnoac, France",FALSE,Wing,Ireland v France,Belfast,1926-01-23,3,3,0,0,0,0,0,0,0,0,3,0,0,France
202,Rene,Graciet,1904-07-24,FALSE,"Bayonne, France",FALSE,"Centre, Fly-half",Ireland v France,Belfast,1926-01-23,6,6,0,3,1,0,0,0,0,1,5,0,0.16666666666666666,France
203,Vincent,Graule,1904-01-22,FALSE,"Perpignan, France",FALSE,"Centre, Fly-half",Ireland v France,Belfast,1926-01-23,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,France
204,Jean,Revillon,1899-01-01,TRUE,"Paris, France",FALSE,Wing,Ireland v France,Belfast,1926-01-23,3,3,0,0,0,0,0,0,0,0,3,0,0,France
205,Honore,Laffont,1901-10-06,FALSE,"Argein, France",FALSE,Scrum-half,France v Wales,Colombes,1926-04-05,1,1,0,0,0,0,0,0,0,0,1,0,0,France
206,Joseph,Sayrou,1898-08-12,FALSE,"Toulouges, France",FALSE,Prop,France v Wales,Colombes,1926-04-05,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,France
207,Edouard,Bader,1899-07-26,FALSE,"Ferrieres-en-Brie, France",FALSE,Scrum-half,France v New Zealand Maori,Colombes,1926-12-26,3,3,0,0,0,0,0,0,0,0,3,0,0,France
208,Rene,Bousquet,1903-03-19,FALSE,"Villeneuve-les-Bezie, France",FALSE,"Prop, Lock",France v New Zealand Maori,Colombes,1926-12-26,9,9,0,3,1,0,0,0,0,2,7,0,0.2222222222222222,France
209,Alfred,Prevost,1894-05-05,FALSE,"Saint-Girons, France",FALSE,Back-row,France v New Zealand Maori,Colombes,1926-12-26,4,4,0,3,1,0,0,0,0,0,4,0,0,France
210,Joseph,Sourgens,1903-09-03,FALSE,"Ychoux, France",FALSE,Fly-half,France v New Zealand Maori,Colombes,1926-12-26,1,1,0,0,0,0,0,0,0,0,1,0,0,France
211,Ernest,Vila,1898-07-07,FALSE,"Auch, France",FALSE,Wing,France v New Zealand Maori,Colombes,1926-12-26,1,1,0,0,0,0,0,0,0,0,1,0,0,France
212,Robert,Hutin,1903-09-23,FALSE,"Paris, France",FALSE,Prop,France v Ireland,Colombes,1927-01-01,3,3,0,3,1,0,0,0,0,0,3,0,0,France
213,Maixent,Piquemal,1907-02-18,FALSE,"Bordeaux, France",FALSE,Fullback,France v Ireland,Colombes,1927-01-01,9,9,0,0,0,0,0,0,0,4,5,0,0.4444444444444444,France
214,Edmond,Vellat,1897-02-14,FALSE,"Chambery, France",FALSE,Wing,France v Ireland,Colombes,1927-01-01,5,5,0,15,5,0,0,0,0,2,3,0,0.4,France
215,Robert,Houdet,1905-01-12,FALSE,"Paris, France",FALSE,Wing,Scotland v France,Murrayfield,1927-01-22,10,10,0,21,7,0,0,0,0,4,6,0,0.4,France
216,Jean,Carbonne,1902-11-06,FALSE,"Sorede, France",FALSE,Scrum-half,Wales v France,Swansea,1927-02-26,1,1,0,0,0,0,0,0,0,0,1,0,0,France
217,Andre,Verger,1906-05-28,FALSE,"Limoges, France",FALSE,Fly-half,Wales v France,Swansea,1927-02-26,7,7,0,8,0,2,0,1,0,4,3,0,0.5714285714285714,France
218,Albert,Cazenave,1902-03-07,FALSE,"Nay, France",FALSE,Back-row,France v England,Colombes,1927-04-02,5,5,0,3,1,0,0,0,0,3,2,0,0.6,France
219,Jean,Galia,1905-03-20,FALSE,"Ille-sur-Tet, France",FALSE,"Lock, No. 8",France v England,Colombes,1927-04-02,20,20,0,9,3,0,0,0,0,9,11,0,0.45,France
220,Georges,Gerald,1904-03-17,FALSE,"Aixe-sur-Vienne, France",FALSE,"Wing, Centre",France v England,Colombes,1927-04-02,17,17,0,4,0,0,0,1,0,8,9,0,0.47058823529411764,France
221,Andre,Loury,1900-05-11,FALSE,"Paris, France",FALSE,Prop,France v England,Colombes,1927-04-02,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,France
222,Jean,Morere,1902-05-08,FALSE,"Castelnau-Magnoac, France",FALSE,Prop,France v England,Colombes,1927-04-02,4,4,0,0,0,0,0,0,0,2,2,0,0.5,France
223,Fernand,Camicas,1899-05-07,FALSE,"Tarbes, France",FALSE,Hooker,Germany v France,Frankfurt,1927-05-15,10,10,0,0,0,0,0,0,0,2,8,0,0.2,France
224,Paul,Descamps,1903-04-28,FALSE,"Leon, France",FALSE,No. 8,Germany v France,Frankfurt,1927-05-15,1,1,0,0,0,0,0,0,0,0,1,0,0,France
225,Maurice,Larrieux,1899-04-18,FALSE,"La Teste, France",FALSE,Lock,Germany v France,Frankfurt,1927-05-15,1,1,0,0,0,0,0,0,0,0,1,0,0,France
226,Gerald,Branca,1903-12-29,FALSE,"Badens, France",FALSE,Back-row,France v Scotland,Colombes,1928-01-02,3,3,0,0,0,0,0,0,0,0,3,0,0,France
227,Andre,Camel,1905-01-09,FALSE,"Toulouse, France",FALSE,Lock,France v Scotland,Colombes,1928-01-02,16,16,0,6,2,0,0,0,0,7,9,0,0.4375,France
228,Edouard,Coulon,1902-10-11,FALSE,"Beziers, France",FALSE,Centre,France v Scotland,Colombes,1928-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,France
229,Georges,Daudignon,1905-10-24,FALSE,"Le Boucau, France",FALSE,Scrum-half,France v Scotland,Colombes,1928-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,France
230,Henri,Haget,1905-10-13,FALSE,"Biarritz, France",FALSE,"Centre, Fly-half",France v Scotland,Colombes,1928-01-02,2,2,0,6,1,0,1,0,0,1,1,0,0.5,France
231,Louis,Magnol,1904-10-29,FALSE,"Foix, France",FALSE,Fullback,France v Scotland,Colombes,1928-01-02,4,4,0,0,0,0,0,0,0,0,4,0,0,France
232,Raoul,Bonamy,1905-12-13,FALSE,"Saint-Jean-d'Angely, France",FALSE,Flanker,France v Australia,Colombes,1928-01-22,2,2,0,3,1,0,0,0,0,0,2,0,0,France
233,Louis,Pellissier,1906-02-22,FALSE,"San Fernando, France",FALSE,Fullback,France v Australia,Colombes,1928-01-22,5,5,0,0,0,0,0,0,0,2,3,0,0.4,France
234,Georges,Vaills,1903-12-06,FALSE,"Palau-del-Vidre, France",FALSE,Hooker,France v Australia,Colombes,1928-01-22,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
235,Jean,Duhau,1906-05-01,FALSE,"Ondres, France",FALSE,"Prop, Hooker, Lock, Flanker",Ireland v France,Belfast,1928-01-28,7,7,0,14,1,4,1,0,0,4,3,0,0.5714285714285714,France
236,Jean,Jardel,1906-02-24,FALSE,"Vitrac, France",FALSE,Wing,Ireland v France,Belfast,1928-01-28,2,2,0,0,0,0,0,0,0,0,2,0,0,France
237,Henri,Lacaze,1898-04-11,FALSE,"Laroquebrou, France",FALSE,"Prop, Lock",Ireland v France,Belfast,1928-01-28,5,5,0,0,0,0,0,0,0,2,3,0,0.4,France
238,Jules,Hauc,1905-05-20,FALSE,"Maureilhan, France",FALSE,"Prop, Lock",England v France,Twickenham,1928-02-25,5,5,0,6,2,0,0,0,0,2,3,0,0.4,France
239,Lucien,Serin,1902-11-08,FALSE,"Antignac, France",FALSE,Scrum-half,England v France,Twickenham,1928-02-25,12,12,0,3,1,0,0,0,0,6,6,0,0.5,France
240,Richard,Majerus,1905-06-10,FALSE,"Paris, France",FALSE,"Prop, Lock",France v Wales,Colombes,1928-04-09,8,8,0,6,2,0,0,0,0,4,4,0,0.5,France
241,Georges,Caussarieu,1906-07-04,FALSE,"Hendaye, France",FALSE,Centre,France v Ireland,Colombes,1928-12-31,1,1,0,0,0,0,0,0,0,0,1,0,0,France
242,Robert,Sarrade,1904-02-19,FALSE,"Aire-sur-l'Adour, France",FALSE,Fly-half,France v Ireland,Colombes,1928-12-31,1,1,0,0,0,0,0,0,0,0,1,0,0,France
243,Joseph,Auge,1904-03-19,FALSE,"Dax, France",FALSE,No. 8,Scotland v France,Murrayfield,1929-01-19,2,2,0,0,0,0,0,0,0,0,2,0,0,France
244,Marcel,Camel,1903-07-27,FALSE,"Toulouse, France",FALSE,Back-row,Wales v France,Cardiff,1929-02-23,2,2,0,3,1,0,0,0,0,0,2,0,0,France
245,Albert,Domec,1901-10-07,FALSE,"Saint-Pee-de-Bigorre, France",FALSE,Wing,Wales v France,Cardiff,1929-02-23,1,1,0,0,0,0,0,0,0,0,1,0,0,France
246,Paul,Barrere,1905-10-09,FALSE,"Elne, France",FALSE,Lock,France v Germany,Colombes,1929-04-28,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
247,Andre,Clady,1905-03-31,FALSE,"Lezignan, France",FALSE,"Lock, Flanker",France v Germany,Colombes,1929-04-28,5,5,0,8,2,1,0,0,0,4,1,0,0.8,France
248,Amedee,Cutzach,1904-06-04,FALSE,"Trouillas, France",FALSE,Fly-half,France v Germany,Colombes,1929-04-28,1,1,0,0,0,0,0,0,0,1,0,0,1,France
249,Andre,Duche,1907-03-13,FALSE,"Limoges, France",FALSE,Wing,France v Germany,Colombes,1929-04-28,1,1,0,9,1,3,0,0,0,1,0,0,1,France
250,Marcel,Soler,1905-04-22,FALSE,"Thuir, France",FALSE,Wing,France v Germany,Colombes,1929-04-28,1,1,0,6,2,0,0,0,0,1,0,0,1,France
251,Albert,Ambert,1902-03-15,FALSE,"Beziers, France",FALSE,"Prop, Hooker",France v Scotland,Colombes,1930-01-01,5,5,0,11,1,4,0,0,0,3,2,0,0.6,France
252,Charles,Bigot,1906-02-04,FALSE,"Lezignan, France",FALSE,"Hooker, Flanker",France v Scotland,Colombes,1930-01-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,France
253,Joseph,Choy,1905-08-19,FALSE,"Homps, France",FALSE,"Prop, Lock",France v Scotland,Colombes,1930-01-01,10,10,0,3,1,0,0,0,0,8,2,0,0.8,France
254,Robert,Samatan,1909-04-16,FALSE,"Toulouse, France",FALSE,Wing,France v Scotland,Colombes,1930-01-01,10,10,0,9,3,0,0,0,0,6,4,0,0.6,France
255,Fernand,Taillantou,1905-02-17,FALSE,"Pau, France",FALSE,Wing,Ireland v France,Belfast,1930-01-25,3,3,0,9,3,0,0,0,0,2,1,0,0.6666666666666666,France
256,Leopold,Fabre,1907-02-06,FALSE,"Toulouse, France",FALSE,"Prop, Hooker",Germany v France,Berlin,1930-04-06,1,1,0,0,0,0,0,0,0,1,0,0,1,France
257,Lucien,Augras-Fabre,1912-08-13,FALSE,"La Chatre, France",FALSE,Wing,France v Ireland,Colombes,1931-01-01,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,France
258,Ernest,Camo,1902-05-29,FALSE,"Saint-Feliu d'Avall, France",FALSE,"Lock, Flanker, No. 8",France v Ireland,Colombes,1931-01-01,6,6,0,0,0,0,0,0,0,4,2,0,0.6666666666666666,France
259,Maurice,Porra,1906-05-17,FALSE,"Perpignan, France",FALSE,Hooker,France v Ireland,Colombes,1931-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,France
260,Marius,Rodrigo,1908-03-16,FALSE,"Mauleon, France",FALSE,"Prop, Lock",France v Ireland,Colombes,1931-01-01,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
261,Maurice,Savy,1906-09-22,FALSE,"Clermont-Ferrand, France",FALSE,"Fullback, Centre",France v Ireland,Colombes,1931-01-01,5,5,0,0,0,0,0,0,0,3,2,0,0.6,France
262,Leopold,Servole,1906-09-22,FALSE,"Saint-Andre-de-Roque, France",FALSE,Fly-half,France v Ireland,Colombes,1931-01-01,7,7,0,4,0,0,0,1,0,5,2,0,0.7142857142857143,France
263,Antoine,Duclos,1900-02-05,FALSE,"Juillan, France",FALSE,Prop,Scotland v France,Murrayfield,1931-01-24,1,1,0,0,0,0,0,0,0,0,1,0,0,France
264,Max,Rousie,1912-07-18,FALSE,"Marmande, France",FALSE,"Scrum-half, Halfback",Scotland v France,Murrayfield,1931-01-24,4,4,0,9,2,0,1,0,0,3,1,0,0.75,France
265,Robert,Scohy,1909-04-28,FALSE,"Tunis, France",FALSE,"Prop, Hooker",Scotland v France,Murrayfield,1931-01-24,4,4,0,3,1,0,0,0,0,2,2,0,0.5,France
266,Georges,Clement,1902-05-17,FALSE,"Saigon, France",FALSE,Centre,Wales v France,Swansea,1931-02-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
267,Charles,Petit,1903-01-06,FALSE,"Saint-Ouen, France",FALSE,Lock,Wales v France,Swansea,1931-02-28,1,1,0,3,1,0,0,0,0,0,1,0,0,France
268,Max,Vigerie,1906-11-28,FALSE,"Villereal, France",FALSE,Centre,Wales v France,Swansea,1931-02-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
269,Henri,Empereur-Buisson,1904-08-04,FALSE,"Beziers, France",FALSE,Prop,France v England,Colombes,1931-04-06,2,2,0,0,0,0,0,0,0,2,0,0,1,France
270,Pierre,Guelorget,1906-03-10,FALSE,"Parthenay, France",FALSE,Wing,France v England,Colombes,1931-04-06,2,2,0,6,2,0,0,0,0,2,0,0,1,France
271,Rene,Namur,1909-12-12,FALSE,"Montauban, France",FALSE,Hooker,France v England,Colombes,1931-04-06,2,2,0,0,0,0,0,0,0,2,0,0,1,France
272,Roger,Triviaux,1902-08-10,FALSE,"Cognac, France",FALSE,Flanker,France v England,Colombes,1931-04-06,2,2,0,0,0,0,0,0,0,2,0,0,1,France
273,Marius,Guiral,1904-12-16,FALSE,"Condom, France",FALSE,Fullback,France v Germany,Colombes,1931-04-19,3,3,0,8,0,4,0,0,0,3,0,0,1,France
274,Antonin,Barbazanges,1907-04-15,FALSE,"Toulouse, France",FALSE,Fly-half,Germany v France,Frankfurt,1932-04-17,2,2,0,0,0,0,0,0,0,2,0,0,1,France
275,Eugene,Chaud,1906-03-02,FALSE,"Roanne, France",FALSE,"Fullback, Wing",Germany v France,Frankfurt,1932-04-17,3,3,0,16,1,5,1,0,0,3,0,0,1,France
276,Roger,Claudel,1911-04-10,FALSE,"Chartres, France",FALSE,Flanker,Germany v France,Frankfurt,1932-04-17,2,2,0,0,0,0,0,0,0,2,0,0,1,France
277,Jean,Coderc,1909-08-10,FALSE,"Espira-de-Algy, France",FALSE,Centre,Germany v France,Frankfurt,1932-04-17,5,5,0,6,2,0,0,0,0,5,0,0,1,France
278,Lucien,Cognet,1909-05-22,FALSE,"Vichy, France",FALSE,Back-row,Germany v France,Frankfurt,1932-04-17,5,5,0,0,0,0,0,0,0,5,0,0,1,France
279,Henri de,Malherbe,1910-02-09,FALSE,"Ajaccio, France",FALSE,Back-row,Germany v France,Frankfurt,1932-04-17,2,2,0,6,2,0,0,0,0,2,0,0,1,France
280,Rene,Finat,1909-06-15,FALSE,"Chalon-sur-Saone, France",FALSE,Wing,Germany v France,Frankfurt,1932-04-17,2,2,0,15,5,0,0,0,0,2,0,0,1,France
281,Joseph,Griffard,1905-11-13,FALSE,"Limoges, France",FALSE,"Prop, Lock",Germany v France,Frankfurt,1932-04-17,3,3,0,0,0,0,0,0,0,3,0,0,1,France
282,Marcel,Laurent,1909-04-17,FALSE,"Auch, France",FALSE,"Prop, Hooker",Germany v France,Frankfurt,1932-04-17,5,5,0,0,0,0,0,0,0,5,0,0,1,France
283,Albert,Potel,1903-09-18,FALSE,"Oviedo, France",FALSE,Hooker,Germany v France,Frankfurt,1932-04-17,1,1,0,0,0,0,0,0,0,1,0,0,1,France
284,Edouard,Ainciart,1908-12-21,FALSE,"Bayonne, France",FALSE,Hooker,France v Germany,Parc des Princes,1933-03-26,6,6,0,0,0,0,0,0,0,5,1,0,0.8333333333333334,France
285,Jean,Daguerre,1907-09-12,FALSE,"Saint-Pierre-et-Miqu, France",FALSE,Fly-half,France v Germany,Parc des Princes,1933-03-26,1,1,0,0,0,0,0,0,0,1,0,0,1,France
286,Pierre,Escaffre,1911-02-01,FALSE,"Narbonne, France",FALSE,Prop,France v Germany,Parc des Princes,1933-03-26,2,2,0,3,1,0,0,0,0,2,0,0,1,France
287,Firmin,Raynaud,1912-04-24,FALSE,"Limoux, France",FALSE,Wing,France v Germany,Parc des Princes,1933-03-26,1,1,0,6,2,0,0,0,0,1,0,0,1,France
288,Antoine,Blain,1911-12-24,FALSE,"Limoux, France",FALSE,Flanker,Germany v France,Hanover,1934-03-25,1,1,0,0,0,0,0,0,0,1,0,0,1,France
289,Pierre,Cussac,1909-08-21,FALSE,"Arcachon, France",FALSE,Wing,Germany v France,Hanover,1934-03-25,1,1,0,0,0,0,0,0,0,1,0,0,1,France
290,Joseph,Desclaux,1912-02-01,FALSE,"Collioure, France",FALSE,"Centre, Fly-half",Germany v France,Hanover,1934-03-25,10,10,0,23,3,7,0,0,0,9,1,0,0.9,France
291,Andre,Duluc,1911-07-02,FALSE,"Castres, France",FALSE,Wing,Germany v France,Hanover,1934-03-25,1,1,0,3,1,0,0,0,0,1,0,0,1,France
292,Louis,Dupont,1910-11-14,FALSE,"Bois-Colombes, France",FALSE,No. 8,Germany v France,Hanover,1934-03-25,6,6,0,0,0,0,0,0,0,6,0,0,1,France
