cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
143,Alfred,Duke,1866-12-02,FALSE,"Brechin, Forfar, UK",FALSE,Forward,Wales v Scotland,Newport,1888-02-04,6,6,0,2,1,0,0,0,0,5,1,0,0.8333333333333334,Scotland
144,Macbeth,Duncan,1866-09-01,FALSE,"Aberdeen, UK",FALSE,Three-quarters,Wales v Scotland,Newport,1888-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
145,Charles,Fraser,1868-05-05,FALSE,"Paisley, UK",FALSE,Halfback,Wales v Scotland,Newport,1888-02-04,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
146,Harry,Stevenson,1867-07-12,FALSE,"Edinburgh, UK",FALSE,Fullback,Wales v Scotland,Newport,1888-02-04,15,15,0,3,0,0,0,2,0,11,3,1,0.7333333333333333,Scotland
147,Louis,Stevenson,1864-01-31,FALSE,"Jedburgh, UK",FALSE,Forward,Wales v Scotland,Newport,1888-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
148,Tom,White,1866-03-01,FALSE,"Cumnock, UK",FALSE,Forward,Wales v Scotland,Newport,1888-02-04,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Scotland
149,Alexander,Malcolm,1867-11-09,FALSE,"Glasgow, UK",FALSE,Forward,Scotland v Ireland,Edinburgh,1888-03-10,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
150,Bill,Auld,1868-04-25,FALSE,Not Available,FALSE,Forward,Scotland v Wales,Edinburgh,1889-02-02,2,2,0,0,0,0,0,0,0,2,0,0,1,Scotland
151,John,Boswell,1867-02-16,FALSE,"Garallan, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1889-02-02,15,15,0,27,4,4,0,2,0,11,3,1,0.7333333333333333,Scotland
152,William,Macdonald,1861-01-01,TRUE,"Invergarry, Inverness, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1889-02-02,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Scotland
153,James,Marsh,1866-01-01,TRUE,Not Available,FALSE,Three-quarters,Scotland v Wales,Edinburgh,1889-02-02,3,3,0,0,0,0,0,0,0,3,0,0,1,Scotland
154,Alfred,Methuen,1868-02-15,FALSE,Not Available,FALSE,Forward,Scotland v Wales,Edinburgh,1889-02-02,2,2,0,0,0,0,0,0,0,2,0,0,1,Scotland
155,Alexander,Aitken,1869-01-08,FALSE,"Newington, Edinburgh, UK",FALSE,Forward,Ireland v Scotland,Belfast,1889-02-16,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
156,Darsie,Anderson,1868-02-22,FALSE,"Abbey Wood, Kent, UK",FALSE,Halfback,Ireland v Scotland,Belfast,1889-02-16,8,8,0,2,1,0,0,0,0,6,2,0,0.75,Scotland
157,J.G.,McKendrick,NA,NA,Not Available,FALSE,Forward,Ireland v Scotland,Belfast,1889-02-16,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
158,Jack,Orr,1865-08-20,FALSE,"Neilston, UK",FALSE,Forward,Ireland v Scotland,Belfast,1889-02-16,12,12,0,4,3,0,0,0,0,9,2,1,0.75,Scotland
159,Adam,Dalgleish,NA,NA,"Bellingham, UK",FALSE,Forward,Wales v Scotland,Cardiff,1890-02-01,8,8,0,0,0,0,0,0,0,4,4,0,0.5,Scotland
160,Frederick,Goodhue,1867-04-26,FALSE,"London, ON, UK",FALSE,Forward,Wales v Scotland,Cardiff,1890-02-01,9,9,0,1,1,0,0,0,0,7,2,0,0.7777777777777778,Scotland
161,Gregor,MacGregor,1869-08-31,FALSE,"Merchiston, Edinburgh, UK",FALSE,Three-quarters,Wales v Scotland,Cardiff,1890-02-01,13,13,0,5,1,2,0,0,0,8,4,1,0.6153846153846154,Scotland
162,Ian,MacIntyre,1869-11-27,FALSE,Not Available,FALSE,Forward,Wales v Scotland,Cardiff,1890-02-01,6,6,0,0,0,0,0,0,0,5,1,0,0.8333333333333334,Scotland
163,Paul,Clauss,1868-06-22,FALSE,"Munich, Germany",FALSE,Three-quarters,Scotland v Wales,Edinburgh,1891-02-07,9,9,0,6,3,0,0,1,0,8,1,0,0.8888888888888888,Scotland
164,Herbert,Leggatt,1868-10-26,FALSE,"Vellore, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1891-02-07,9,9,0,1,1,0,0,0,0,7,2,0,0.7777777777777778,Scotland
165,George,Neilson,1872-01-22,FALSE,"Bothwell, Glasgow, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1891-02-07,14,14,0,6,1,0,1,0,0,8,5,1,0.5714285714285714,Scotland
166,William,Neilson,1873-08-18,FALSE,"Bothwell, UK",FALSE,Three-quarters,Scotland v Wales,Edinburgh,1891-02-07,14,14,0,4,1,0,0,1,0,10,2,2,0.7142857142857143,Scotland
167,William,Gibson,1865-01-02,FALSE,"Edinburgh, UK",FALSE,Forward,Ireland v Scotland,Belfast,1891-02-21,14,14,0,0,0,0,0,0,0,9,4,1,0.6428571428571429,Scotland
168,William,Wotherspoon,1868-05-02,FALSE,"Aberdour, Fife, UK",FALSE,Halfback,Ireland v Scotland,Belfast,1891-02-21,8,8,0,3,3,0,0,0,0,5,3,0,0.625,Scotland
169,George,Campbell,1872-10-17,FALSE,"Horsham, Sussex, UK",FALSE,Centre,Wales v Scotland,Swansea,1892-02-06,17,17,0,9,2,0,0,1,0,9,5,3,0.5294117647058824,Scotland
170,John,Millar,1873-03-09,FALSE,Not Available,FALSE,Forward,Wales v Scotland,Swansea,1892-02-06,6,6,0,2,1,0,0,0,0,4,2,0,0.6666666666666666,Scotland
171,Nelson,Henderson,1865-09-24,FALSE,"Camberwell, London, UK",FALSE,Forward,Scotland v Ireland,Edinburgh,1892-02-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
172,James,Woodburn,1870-04-21,FALSE,"Tradeston, Glasgow, UK",FALSE,Three-quarters,Scotland v Ireland,Edinburgh,1892-02-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
173,William,Cownie,1871-03-09,FALSE,"Edinburgh, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1893-02-04,9,9,0,0,0,0,0,0,0,5,3,1,0.5555555555555556,Scotland
174,James,Gowans,1872-04-23,FALSE,"Westhoe, Durham, UK",FALSE,Wing,Scotland v Wales,Edinburgh,1893-02-04,8,8,0,6,2,0,0,0,0,5,2,1,0.625,Scotland
175,Robert,Greig,1871-05-30,FALSE,"Glasgow, UK",FALSE,Halfback,Scotland v Wales,Edinburgh,1893-02-04,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
176,Thomas,Hendry,1866-12-25,FALSE,"Blythswood, Glasgow, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1893-02-04,4,4,0,0,0,0,0,0,0,2,1,1,0.5,Scotland
177,Henry,Menzies,1867-06-15,FALSE,"London, ON, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1893-02-04,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Scotland
178,David,Robertson,1869-03-20,FALSE,"Shawlands, Glasgow, UK",FALSE,Three-quarters,Scotland v Wales,Edinburgh,1893-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
179,James,Bishop,1867-12-27,FALSE,"Partick, Glasgow, UK",FALSE,Forward,Ireland v Scotland,Belfast,1893-02-18,1,1,0,0,0,0,0,0,0,0,0,1,0,Scotland
180,Bill,Donaldson,1871-03-04,FALSE,"Anderston, Glasgow, UK",FALSE,Halfback,Ireland v Scotland,Belfast,1893-02-18,6,6,0,3,0,0,1,0,0,2,2,2,0.3333333333333333,Scotland
181,D.,Fisher,NA,NA,Not Available,FALSE,Forward,Ireland v Scotland,Belfast,1893-02-18,1,1,0,0,0,0,0,0,0,0,0,1,0,Scotland
182,Jim,Ford,1869-06-24,FALSE,"Gordon, Berwicks, UK",FALSE,Forward,Ireland v Scotland,Belfast,1893-02-18,1,1,0,0,0,0,0,0,0,0,0,1,0,Scotland
183,John,Simpson,1872-09-02,FALSE,Not Available,FALSE,Halfback,Ireland v Scotland,Belfast,1893-02-18,13,13,0,0,0,0,0,0,0,7,4,2,0.5384615384615384,Scotland
184,Roger,Davidson,1869-02-17,FALSE,"Kinfauns, UK",FALSE,Forward,England v Scotland,Leeds,1893-03-04,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
185,Tom,Scott,1870-12-09,FALSE,"Melrose, UK",FALSE,Forward,England v Scotland,Leeds,1893-03-04,12,12,0,9,0,3,1,0,0,7,3,2,0.5833333333333334,Scotland
186,Henry,Gedge,1870-08-19,FALSE,"London, UK",FALSE,Wing,Wales v Scotland,Newport,1894-02-03,6,6,0,10,2,0,0,1,0,4,2,0,0.6666666666666666,Scotland
187,Willie,McEwan,1875-10-24,FALSE,"Edinburgh, UK",FALSE,Forward,Wales v Scotland,Newport,1894-02-03,18,18,0,3,1,0,0,0,0,9,5,4,0.5,Scotland
188,John,Rogerson,1874-07-24,FALSE,"Bothwell, Lanark, UK",FALSE,Fullback,Wales v Scotland,Newport,1894-02-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
189,Hugh,Wright,1875-11-07,FALSE,"Inverary, UK",FALSE,Forward,Wales v Scotland,Newport,1894-02-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
190,Alexander,Anderson,1873-11-04,FALSE,Not Available,FALSE,Forward,Ireland v Scotland,Lansdowne Road,1894-02-24,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
191,Gordon,Neilson,1876-10-01,FALSE,"Bothwell, UK",FALSE,Forward,Scotland v England,Edinburgh,1894-03-17,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
192,Harry,Dods,1875-09-30,FALSE,"Glasgow, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1895-01-26,8,8,0,0,0,0,0,0,0,5,2,1,0.625,Scotland
193,Mattha,Elliot,1870-06-14,FALSE,"Hawick, UK",FALSE,Halfback,Scotland v Wales,Edinburgh,1895-01-26,6,6,0,0,0,0,0,0,0,4,1,1,0.6666666666666666,Scotland
194,Allan,Smith,1875-01-10,FALSE,Not Available,FALSE,Fullback,Scotland v Wales,Edinburgh,1895-01-26,11,11,0,2,0,1,0,0,0,5,2,4,0.45454545454545453,Scotland
195,Harry,Smith,1873-07-01,FALSE,"N Berwick, UK",FALSE,Forward,Scotland v Wales,Edinburgh,1895-01-26,11,11,0,3,1,0,0,0,0,5,3,3,0.45454545454545453,Scotland
196,Robin,Welsh,1869-10-20,FALSE,"Edinburgh, UK",FALSE,Wing,Scotland v Wales,Edinburgh,1895-01-26,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Scotland
197,Andrew,Balfour,1873-03-21,FALSE,"Edinburgh, UK",FALSE,Forward,Wales v Scotland,Cardiff,1896-01-25,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Scotland
198,James,Couper,1873-09-15,FALSE,"Cathcart, Glasgow, UK",FALSE,Forward,Wales v Scotland,Cardiff,1896-01-25,3,3,0,0,0,0,0,0,0,0,2,1,0,Scotland
199,Mark,Morrison,1877-04-02,FALSE,"Dalmeny, UK",FALSE,Forward,Wales v Scotland,Cardiff,1896-01-25,26,26,0,0,0,0,0,0,0,12,9,5,0.46153846153846156,Scotland
200,Davie,Patterson,1871-12-11,FALSE,"Hawick, UK",FALSE,Halfback,Wales v Scotland,Cardiff,1896-01-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
201,Tom,Scott,1875-03-08,FALSE,Not Available,FALSE,Wing,Wales v Scotland,Cardiff,1896-01-25,11,11,0,6,2,0,0,0,0,4,4,3,0.36363636363636365,Scotland
202,Alec,Timms,1872-03-02,FALSE,"Geelong, VIC, Australia",FALSE,Centre,Wales v Scotland,Cardiff,1896-01-25,17,17,0,19,4,0,1,1,0,11,5,1,0.6470588235294118,Scotland
203,Charles,Fleming,1868-04-05,FALSE,Not Available,FALSE,Centre,Ireland v Scotland,Lansdowne Road,1896-02-15,3,3,0,3,1,0,0,0,0,2,0,1,0.6666666666666666,Scotland
204,George,Turnbull,1877-07-21,FALSE,Not Available,FALSE,Forward,Ireland v Scotland,Lansdowne Road,1896-02-15,5,5,0,3,1,0,0,0,0,2,2,1,0.4,Scotland
205,Alec,Laidlaw,1877-08-13,FALSE,"Edinburgh, UK",FALSE,Forward,Scotland v Ireland,Edinburgh,1897-02-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
206,Ronald,Stevenson,1873-07-25,FALSE,"South Shields, UK",FALSE,Forward,Scotland v Ireland,Edinburgh,1897-02-20,6,6,0,0,0,0,0,0,0,3,2,1,0.5,Scotland
207,Alfred,Bucher,1874-03-22,FALSE,"Leith, Edinburgh, UK",FALSE,Wing,England v Scotland,Manchester,1897-03-13,4,4,0,12,4,0,0,0,0,2,2,0,0.5,Scotland
208,Alec,Robertson,1877-12-11,FALSE,"Edinburgh, UK",FALSE,Centre,England v Scotland,Manchester,1897-03-13,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
209,John,Dykes,1877-08-15,FALSE,"Glasgow, UK",FALSE,Forward,Ireland v Scotland,Belfast,1898-02-19,10,10,0,3,1,0,0,0,0,6,2,2,0.6,Scotland
210,Graham,Kerr,1872-04-29,FALSE,"Aberdeen, UK",FALSE,Forward,Ireland v Scotland,Belfast,1898-02-19,8,8,0,0,0,0,0,0,0,3,2,3,0.375,Scotland
211,Joe,Mabon,1874-02-13,FALSE,"Jedburgh, UK",FALSE,Halfback,Ireland v Scotland,Belfast,1898-02-19,4,4,0,0,0,0,0,0,0,1,1,2,0.25,Scotland
212,Andrew,MacKinnon,1873-04-30,FALSE,"Govan, Glasgow, UK",FALSE,Forward,Ireland v Scotland,Belfast,1898-02-19,6,6,0,0,0,0,0,0,0,3,1,2,0.5,Scotland
213,Robbie,Neilson,1878-11-17,FALSE,"Bothwell, UK",FALSE,Halfback,Ireland v Scotland,Belfast,1898-02-19,6,6,0,0,0,0,0,0,0,2,1,3,0.3333333333333333,Scotland
214,James,Reid,1876-03-17,FALSE,Not Available,FALSE,Fullback,Ireland v Scotland,Belfast,1898-02-19,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Scotland
215,Robert,Scott,1872-02-14,FALSE,"St Boswells, UK",FALSE,Forward,Ireland v Scotland,Belfast,1898-02-19,3,3,0,0,0,0,0,0,0,1,0,2,0.3333333333333333,Scotland
216,Edward,Spencer,1876-06-18,FALSE,Not Available,FALSE,Centre,Ireland v Scotland,Belfast,1898-02-19,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
217,Tommy,Nelson,1876-09-22,FALSE,"Edinburgh, UK",FALSE,Centre,Scotland v England,Edinburgh,1898-03-12,1,1,0,0,0,0,0,0,0,0,0,1,0,Scotland
218,Lawrence,Harvey,1876-01-31,FALSE,"Kelvin, Glasgow, UK",FALSE,Forward,Scotland v Ireland,Inverleith,1899-02-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
219,Douglas,Monypenny,1878-05-28,FALSE,"Fife, UK",FALSE,Centre,Scotland v Ireland,Inverleith,1899-02-18,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Scotland
220,George,Lamond,1878-07-23,FALSE,"Glasgow, UK",FALSE,Centre,Scotland v Wales,Inverleith,1899-03-04,3,3,0,4,0,0,0,1,0,3,0,0,1,Scotland
221,Harry,Rottenburg,1875-10-06,FALSE,"Glasgow, UK",FALSE,Fullback,Scotland v Wales,Inverleith,1899-03-04,5,5,0,0,0,0,0,0,0,2,1,2,0.4,Scotland
222,William,Thomson,1876-04-18,FALSE,"Glasgow, UK",FALSE,Forward,Scotland v Wales,Inverleith,1899-03-04,3,3,0,6,0,1,0,0,1,2,1,0,0.6666666666666666,Scotland
223,John,Gillespie,1879-01-16,FALSE,"Edinburgh, UK",FALSE,Halfback,England v Scotland,Blackheath,1899-03-11,13,13,0,31,5,8,0,0,0,6,4,3,0.46153846153846156,Scotland
224,David,Bedell-Sivright,1880-12-08,FALSE,"St George, Edinburgh, UK",FALSE,Forward,Wales v Scotland,Swansea,1900-01-27,23,23,0,9,3,0,0,0,0,13,10,0,0.5652173913043478,Scotland
225,Jack,Crabbie,1879-04-11,FALSE,"Edinburgh, UK",FALSE,Wing,Wales v Scotland,Swansea,1900-01-27,6,6,0,6,2,0,0,0,0,3,3,0,0.5,Scotland
226,Frank,Fasson,1877-09-21,FALSE,"Peebles, UK",FALSE,Halfback,Wales v Scotland,Swansea,1900-01-27,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Scotland
227,Frederick,Henderson,1879-01-03,FALSE,"Dundee, UK",FALSE,Forward,Wales v Scotland,Swansea,1900-01-27,2,2,0,0,0,0,0,0,0,0,1,1,0,Scotland
228,William,Morrison,1875-12-26,FALSE,"Edinburgh, UK",FALSE,Centre,Wales v Scotland,Swansea,1900-01-27,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
229,John,Campbell,1877-10-20,FALSE,Las Flores,FALSE,Forward,Ireland v Scotland,Lansdowne Road,1900-02-24,1,1,0,0,0,0,0,0,0,0,0,1,0,Scotland
230,James,Greenlees,1878-12-14,FALSE,"Partick, Glasgow, UK",FALSE,Forward,Ireland v Scotland,Lansdowne Road,1900-02-24,7,7,0,0,0,0,0,0,0,3,3,1,0.42857142857142855,Scotland
231,Bill,Scott,1880-03-18,FALSE,"Wishaw, UK",FALSE,Forward,Ireland v Scotland,Lansdowne Road,1900-02-24,24,24,0,2,0,1,0,0,0,11,9,4,0.4583333333333333,Scotland
232,William,Welsh,1879-09-04,FALSE,"Edinburgh, UK",FALSE,Wing,Ireland v Scotland,Lansdowne Road,1900-02-24,8,8,0,12,4,0,0,0,0,3,3,2,0.375,Scotland
233,Lewis,Bell,1878-10-23,FALSE,"Edinburgh, UK",FALSE,Forward,Scotland v England,Inverleith,1900-03-10,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Scotland
234,John,Bell,1879-12-13,FALSE,"Airdrie, UK",FALSE,Forward,Scotland v Wales,Inverleith,1901-02-09,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Scotland
235,Alexander,Duncan,1881-06-19,FALSE,"Crichton, Midlothian, UK",FALSE,Fullback,Scotland v Wales,Inverleith,1901-02-09,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Scotland
236,Nolan,Fell,1878-01-17,FALSE,"Nelson, NZ",FALSE,Wing,Scotland v Wales,Inverleith,1901-02-09,7,7,0,6,2,0,0,0,0,5,2,0,0.7142857142857143,Scotland
237,Andrew,Flett,1875-12-07,FALSE,"Edinburgh, UK",FALSE,Forward,Scotland v Wales,Inverleith,1901-02-09,5,5,0,5,1,1,0,0,0,3,2,0,0.6,Scotland
238,Alex,Frew,1877-10-24,FALSE,"Loudon, Ayrshire, UK",FALSE,Forward,Scotland v Wales,Inverleith,1901-02-09,4,4,0,3,1,0,0,0,0,3,0,1,0.75,Scotland
239,Jimmy,Ross,1880-02-15,FALSE,"Rutherford, Roxburgh, UK",FALSE,Forward,Scotland v Wales,Inverleith,1901-02-09,5,5,0,0,0,0,0,0,0,4,1,0,0.8,Scotland
240,Robert,Stronach,1882-05-19,FALSE,"Partick, UK",FALSE,Forward,Scotland v Wales,Inverleith,1901-02-09,5,5,0,3,1,0,0,0,0,3,2,0,0.6,Scotland
241,Phipps,Turnbull,1878-04-03,FALSE,Not Available,FALSE,Centre,Scotland v Wales,Inverleith,1901-02-09,6,6,0,3,1,0,0,0,0,3,3,0,0.5,Scotland
242,Francis,Dods,1879-02-23,FALSE,"Glasgow, UK",FALSE,Forward,Scotland v Ireland,Inverleith,1901-02-23,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
243,Robert,Neill,1882-09-05,FALSE,"Edinburgh, UK",FALSE,Fullback,England v Scotland,Blackheath,1901-03-09,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Scotland
244,John,Bedell-Sivright,1881-10-18,FALSE,"Inverkeithing, UK",FALSE,Forward,Wales v Scotland,Cardiff,1902-02-01,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
245,Bill,Kyle,1881-07-13,FALSE,"Hawick, UK",FALSE,Forward,Wales v Scotland,Cardiff,1902-02-01,21,21,0,6,2,0,0,0,0,10,11,0,0.47619047619047616,Scotland
246,Herbert,Bullmore,1874-07-12,FALSE,"Ipswich, QLD, Australia",FALSE,Forward,Ireland v Scotland,Belfast,1902-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
247,Andrew,Drybrough,1878-03-06,FALSE,"Edinburgh, UK",FALSE,Centre,Ireland v Scotland,Belfast,1902-02-22,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
248,Ernest,Simson,1882-03-13,FALSE,"Edinburgh, UK",FALSE,Halfback,Scotland v England,Inverleith,1902-03-15,17,17,0,16,4,0,0,1,0,10,7,0,0.5882352941176471,Scotland
249,Fatty,Cairns,1878-04-26,FALSE,"Hamilton, NZ",FALSE,Forward,Scotland v Wales,Inverleith,1903-02-07,12,12,0,0,0,0,0,0,0,7,5,0,0.5833333333333334,Scotland
250,Walter,Forrest,1880-11-14,FALSE,"Kelso, UK",FALSE,Fullback,Scotland v Wales,Inverleith,1903-02-07,8,8,0,2,0,1,0,0,0,5,3,0,0.625,Scotland
251,Norman,Kennedy,1881-03-17,FALSE,"Ayr, UK",FALSE,Lock,Scotland v Wales,Inverleith,1903-02-07,3,3,0,0,0,0,0,0,0,3,0,0,1,Scotland
252,John,Knox,1880-08-05,FALSE,Not Available,FALSE,Scrum-half,Scotland v Wales,Inverleith,1903-02-07,3,3,0,0,0,0,0,0,0,3,0,0,1,Scotland
253,Hugh,Orr,1878-01-21,FALSE,"Dineliquin, UK",FALSE,Centre,Scotland v Wales,Inverleith,1903-02-07,5,5,0,3,1,0,0,0,0,4,1,0,0.8,Scotland
254,Leonard,West,1879-05-31,FALSE,"Leeds, UK",FALSE,Forward,Scotland v Wales,Inverleith,1903-02-07,9,9,0,0,0,0,0,0,0,5,4,0,0.5555555555555556,Scotland
255,Charles,France,1879-02-11,FALSE,Not Available,FALSE,Wing,Scotland v Ireland,Inverleith,1903-02-28,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
256,Jack,Dallas,1878-06-17,FALSE,"Edinburgh, UK",FALSE,Forward,England v Scotland,Richmond,1903-03-21,1,1,0,3,1,0,0,0,0,1,0,0,1,Scotland
257,Jimmy,Macdonald,1879-07-15,FALSE,"Stellenbosch, South Africa",FALSE,Wing,England v Scotland,Richmond,1903-03-21,5,5,0,10,2,2,0,0,0,3,2,0,0.6,Scotland
258,Alexander,Bisset,1883-10-18,FALSE,"Duns, UK",FALSE,Halfback,Wales v Scotland,Swansea,1904-02-06,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
259,George,Crabbie,1882-07-23,FALSE,"Edinburgh, UK",FALSE,Wing,Wales v Scotland,Swansea,1904-02-06,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
260,Lewis,MacLeod,1885-06-08,FALSE,Not Available,FALSE,Centre,Wales v Scotland,Swansea,1904-02-06,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Scotland
261,Edward,Ross,1884-03-02,FALSE,Not Available,FALSE,Forward,Wales v Scotland,Swansea,1904-02-06,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
262,William,Milne,1883-07-27,FALSE,"Glasgow, UK",FALSE,Forward,Ireland v Scotland,Lansdowne Road,1904-02-27,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Scotland
263,Joseph,Waters,1882-04-29,FALSE,"Dunoon, UK",FALSE,Forward,Ireland v Scotland,Lansdowne Road,1904-02-27,2,2,0,0,0,0,0,0,0,2,0,0,1,Scotland
264,Hugh,Fletcher,1877-04-27,FALSE,"Norwich, UK",FALSE,Forward,Scotland v England,Inverleith,1904-03-19,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
265,John,Forbes,1883-04-11,FALSE,"Edinburgh, UK",FALSE,Centre,Scotland v Wales,Inverleith,1905-02-04,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Scotland
266,Ned,Little,1880-12-08,FALSE,"Hawick, UK",FALSE,Forward,Scotland v Wales,Inverleith,1905-02-04,1,1,0,3,1,0,0,0,0,0,1,0,0,Scotland
267,Pat,Munro,1883-10-09,FALSE,"Leeds, UK",FALSE,Halfback,Scotland v Wales,Inverleith,1905-02-04,13,13,0,14,2,0,0,2,0,5,8,0,0.38461538461538464,Scotland
268,Andrew,Ross,1879-05-15,FALSE,"Edinburgh, UK",FALSE,Forward,Scotland v Wales,Inverleith,1905-02-04,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Scotland
269,Maurice,Dickson,1882-01-02,FALSE,"Panbride, Angus, UK",FALSE,Forward,Scotland v Ireland,Inverleith,1905-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
270,Harold,McCowat,1882-04-30,FALSE,"Durban, South Africa",FALSE,Wing,Scotland v Ireland,Inverleith,1905-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
271,William,Ritchie,1882-03-11,FALSE,"Dunedin, NZ",FALSE,Wing,Scotland v Ireland,Inverleith,1905-02-25,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
272,Tom,Elliot,1880-01-01,TRUE,Not Available,FALSE,Wing,England v Scotland,Richmond,1905-03-18,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
273,John,MacCallum,1883-10-11,FALSE,Not Available,FALSE,Forward,England v Scotland,Richmond,1905-03-18,26,26,0,24,2,9,0,0,0,13,13,0,0.5,Scotland
274,Hugh,Monteith,1883-05-11,FALSE,"Moniaive, Dumfriesshi, UK",FALSE,Forward,England v Scotland,Richmond,1905-03-18,8,8,0,3,1,0,0,0,0,6,2,0,0.75,Scotland
275,Douglas,Schulze,1881-03-05,FALSE,"Glasgow, UK",FALSE,Fullback,England v Scotland,Richmond,1905-03-18,13,13,0,4,0,0,0,1,0,7,6,0,0.5384615384615384,Scotland
276,Louis,Greig,1880-11-17,FALSE,"Glasgow, UK",FALSE,Halfback,South Africa v Great Britain,Johannesburg,1903-08-26,8,8,0,0,0,0,0,0,0,2,4,2,0.25,Scotland
277,James,Mackenzie,1886-10-17,FALSE,"Sunderland, UK",FALSE,Forward,Scotland v New Zealand,Inverleith,1905-11-18,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Scotland
278,Ken,MacLeod,1888-02-02,FALSE,"New Kilpatrick, Dumba, UK",FALSE,Wing,Scotland v New Zealand,Inverleith,1905-11-18,10,10,0,25,4,2,2,0,1,6,4,0,0.6,Scotland
279,William,Russell,1880-05-31,FALSE,Not Available,FALSE,Flanker,Scotland v New Zealand,Inverleith,1905-11-18,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Scotland
280,John,Scoular,1885-09-17,FALSE,"Whitehaven, UK",FALSE,Fullback,Scotland v New Zealand,Inverleith,1905-11-18,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Scotland
281,John,Simson,1884-10-21,FALSE,Not Available,FALSE,Wing,Scotland v New Zealand,Inverleith,1905-11-18,7,7,0,6,2,0,0,0,0,3,4,0,0.42857142857142855,Scotland
282,Tennant,Sloan,1884-11-09,FALSE,"Glasgow, UK",FALSE,Centre,Scotland v New Zealand,Inverleith,1905-11-18,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,Scotland
