cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
131,Luciano,Turcato,1924-12-14,FALSE,"Goito, MN",FALSE,Prop,Spain v Italy,Barcelona,1952-04-13,5,5,0,2,0,1,0,0,0,4,1,0,0.8,Italy,10.6500325,45.2449244
132,Carlo,Zucchi,1927-04-06,FALSE,"Milano, MI",FALSE,Centre,Spain v Italy,Barcelona,1952-04-13,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,9.189982,45.464203500000004
133,Giorgio,Grasselli,1927-10-20,FALSE,"Roma, RM",FALSE,Prop,Italy v West Germany,Padova,1952-04-27,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,12.4963655,41.9027835
134,Mimmo,Mancini,1928-08-13,FALSE,"Parma, PR",FALSE,Hooker,Italy v West Germany,Padova,1952-04-27,12,12,0,3,1,0,0,0,0,7,5,0,0.5833333333333334,Italy,10.3279036,44.801485
135,Emilio,Andina,1926-06-26,FALSE,"Pesaro, PU",FALSE,Centre,Italy v France,Milan,1952-05-17,2,2,0,0,0,0,0,0,0,0,2,0,0,Italy,12.9155494,43.9124756
136,Mario,Percudani,1931-01-14,FALSE,"Parma, PR",FALSE,No. 8,Italy v France,Milan,1952-05-17,9,9,0,9,3,0,0,0,0,5,4,0,0.5555555555555556,Italy,10.3279036,44.801485
137,Giancarlo,Malosti,1928-10-28,FALSE,"Rovigo, RO",FALSE,Flanker,France v Italy,Lyon,1953-04-26,7,7,0,3,1,0,0,0,0,2,5,0,0.2857142857142857,Italy,11.7902158,45.0698118
138,Nando,Barbini,1932-04-27,FALSE,"Milano, MI",FALSE,Fullback,West Germany v Italy,Hanover,1953-05-17,13,13,0,19,2,2,3,0,0,10,3,0,0.7692307692307693,Italy,9.189982,45.464203500000004
139,Romano,Bettarello,1930-05-16,FALSE,"Villadose, RO",FALSE,Centre,West Germany v Italy,Hanover,1953-05-17,2,2,0,0,0,0,0,0,0,2,0,0,1,Italy,11.8901571,45.0735131
140,Gianfranco,Zanchi,1929-12-01,FALSE,Not Available,FALSE,No. 8,West Germany v Italy,Hanover,1953-05-17,5,5,0,0,0,0,0,0,0,5,0,0,1,Italy,-122.2636808,37.8009514
141,Italo,Scodavolpe,1924-07-19,FALSE,"Pescara, PE",FALSE,Lock,Italy v Spain,Naples,1954-04-19,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,14.2160898,42.4617902
142,Remo,Zanatta,1931-03-21,FALSE,"Treviso, TV",FALSE,Centre,Italy v Spain,Naples,1954-04-19,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,12.2430437,45.6668893
143,Sergio,Silvestri,1930-01-14,FALSE,"Roma, RM",FALSE,Wing,Italy v France,Rome,1954-04-24,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,12.4963655,41.9027835
144,Andrea Taveggia,I,1933-02-23,FALSE,"Milano, MI",FALSE,Prop,Italy v France,Rome,1954-04-24,16,16,0,11,1,1,2,0,0,8,8,0,0.5,Italy,9.189982,45.464203500000004
145,Alberto,Comin,1933-06-30,FALSE,"Padova, PD",FALSE,Centre,Italy v West Germany,Milan,1955-03-13,8,8,0,9,0,3,1,0,0,4,4,0,0.5,Italy,11.8767611,45.4064349
146,Antonio,Danieli,1933-05-27,FALSE,Not Available,FALSE,Prop,Italy v West Germany,Milan,1955-03-13,5,5,0,0,0,0,0,0,0,3,2,0,0.6,Italy,-122.2636808,37.8009514
147,Ciano Luise,I,1927-06-08,FALSE,"Padova, PD",FALSE,Wing,Italy v West Germany,Milan,1955-03-13,10,10,0,3,1,0,0,0,0,6,4,0,0.6,Italy,11.8767611,45.4064349
148,Aldo,Mioni,1925-01-07,FALSE,"Tagliacozzo, AQ",FALSE,Fly-half,Italy v West Germany,Milan,1955-03-13,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Italy,13.2517751,42.0686395
149,Gianni,Riccardi,1928-03-19,FALSE,"Castegnato, BS",FALSE,Lock,Italy v West Germany,Milan,1955-03-13,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,Italy,10.1152705,45.5635713
150,Matteo,Silini,1933-05-06,FALSE,"Fidenza, PR",FALSE,Lock,Italy v West Germany,Milan,1955-03-13,8,8,0,0,0,0,0,0,0,5,3,0,0.625,Italy,10.0615953,44.866279
151,Ivano,Ponchia,1931-09-23,FALSE,"Padova, PD",FALSE,Wing,France v Italy,Grenoble,1955-04-10,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Italy,11.8767611,45.4064349
152,Maurizio,Carli,1931-05-11,FALSE,"Parma, PR",FALSE,Fly-half,Spain v Italy,Barcelona,1955-07-18,2,2,0,0,0,0,0,0,0,2,0,0,1,Italy,10.3279036,44.801485
153,Franco,Perrini,1932-07-26,FALSE,"Roma, RM",FALSE,Fullback,Spain v Italy,Barcelona,1955-07-18,11,11,0,22,0,2,5,1,0,4,7,0,0.36363636363636365,Italy,12.4963655,41.9027835
154,Gastone,Cecchetto,1930-09-15,FALSE,"Rovigo, RO",FALSE,Centre,France XV v Italy,Barcelona,1955-07-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,11.7902158,45.0698118
155,Franco,Frelich,1933-07-29,FALSE,"Treviso, TV",FALSE,Prop,Italy v Czechia,Roma,1955-12-11,5,5,0,0,0,0,0,0,0,3,2,0,0.6,Italy,12.2430437,45.6668893
156,Carlo,Cantoni,1936-10-30,FALSE,"Milano, MI",FALSE,Wing,West Germany v Italy,Heidelburg,1956-03-25,4,4,0,6,2,0,0,0,0,3,1,0,0.75,Italy,9.189982,45.464203500000004
157,Lollo,Levorato,1931-07-03,FALSE,"Chirignago, VE",FALSE,Prop,West Germany v Italy,Heidelburg,1956-03-25,15,15,0,3,1,0,0,0,0,5,10,0,0.3333333333333333,Italy,12.1890262,45.4849563
158,Paolo,Pescetto,1935-08-27,FALSE,"Genova, GE",FALSE,Wing,West Germany v Italy,Heidelburg,1956-03-25,3,3,0,9,3,0,0,0,0,2,1,0,0.6666666666666666,Italy,8.946256,44.4056499
159,Giovanni,Raisi,1934-02-22,FALSE,"Ceneselli, RO",FALSE,Lock,West Germany v Italy,Heidelburg,1956-03-25,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,Italy,11.3687213,45.01457420000001
160,Fernando,di Sartorato,1933-05-16,FALSE,"Casale, TV",FALSE,Scrum-half,West Germany v Italy,Heidelburg,1956-03-25,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Italy,12.3076402,45.6104526
161,Lamberto,Simonelli,1933-04-22,FALSE,"Roma, RM",FALSE,Centre,West Germany v Italy,Heidelburg,1956-03-25,6,6,0,3,1,0,0,0,0,3,3,0,0.5,Italy,12.4963655,41.9027835
162,Arturo,Zucchello,1931-07-27,FALSE,"Treviso, TV",FALSE,Fly-half,West Germany v Italy,Heidelburg,1956-03-25,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,12.2430437,45.6668893
163,Giuseppe,Bottacin,1935-12-25,FALSE,"Padova, PD",FALSE,Scrum-half,Czechia v Italy,Prague,1956-04-29,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,11.8767611,45.4064349
164,Guglielmo,Geremia,1931-05-18,FALSE,"Padova, PD",FALSE,Prop,Czechia v Italy,Prague,1956-04-29,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,11.8767611,45.4064349
165,Guglielmo,Colussi,1938-03-22,FALSE,"Roma, RM",FALSE,Fullback,France v Italy,Agen,1957-04-21,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Italy,12.4963655,41.9027835
166,Natale,Molari,NA,NA,date unknown,FALSE,Wing,France v Italy,Agen,1957-04-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,-81.563874,28.385233
167,Enrico,Saibene,1929-08-13,FALSE,"Milano, MI",FALSE,Fly-half,France v Italy,Agen,1957-04-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,9.189982,45.464203500000004
168,Sergio,Brusin,1928-12-06,FALSE,"Aquileia, UD",FALSE,Scrum-half,Italy v West Germany,Milan,1957-12-07,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,13.3687199,45.76816909999999
169,Giancarlo,Busson,1937-11-23,FALSE,"Trieste, TS",FALSE,Fullback,Italy v West Germany,Milan,1957-12-07,10,10,0,7,0,2,1,0,0,5,5,0,0.5,Italy,13.7768182,45.6495264
170,Giancarlo,Navarrini,1935-06-10,FALSE,"La Spezia, SP",FALSE,Hooker,Italy v West Germany,Milan,1957-12-07,2,2,0,3,1,0,0,0,0,2,0,0,1,Italy,9.824082599999999,44.1024504
171,Riccardo,Saetti,1935-12-13,FALSE,"Venezia, VE",FALSE,Lock,Italy v West Germany,Milan,1957-12-07,9,9,0,0,0,0,0,0,0,4,5,0,0.4444444444444444,Italy,12.3155151,45.4408474
172,Luciano,Valtorta,1930-06-26,FALSE,"Brescia, BS",FALSE,Flanker,Italy v West Germany,Milan,1957-12-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,10.2118019,45.5415526
173,Ottorino,Bettarello,1932-11-21,FALSE,"Rovigo, RO",FALSE,Scrum-half,Italy v France,Naples,1958-04-07,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Italy,11.7902158,45.0698118
174,Enzo,Bellinazzo,1936-10-05,FALSE,"Lendinara, RO",FALSE,Wing,Italy v Romania,Catania,1958-12-07,14,14,0,3,1,0,0,0,0,6,7,1,0.42857142857142855,Italy,11.5915231,45.0766292
175,Gastone,Biadene,NA,NA,date unknown,FALSE,Centre,Italy v Romania,Catania,1958-12-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,-81.563874,28.385233
176,Massimo,Braga,1936-01-02,FALSE,"Brescia, BS",FALSE,Scrum-half,Italy v Romania,Catania,1958-12-07,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,10.2118019,45.5415526
177,Antonio ,di Zitti,1937-05-20,FALSE,"Rocca di Mezzo, AQ",FALSE,Flanker,Italy v Romania,Catania,1958-12-07,22,22,0,25,0,2,7,0,0,12,9,1,0.5454545454545454,Italy,13.5205565,42.197752
178,Paolo,Quintavalla,1935-12-12,FALSE,"Parma, PR",FALSE,Lock,Italy v Romania,Catania,1958-12-07,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,10.3279036,44.801485
179,Pietro,Sguario,1934-10-13,FALSE,Abbazia Fiume,FALSE,Wing,Italy v Romania,Catania,1958-12-07,6,6,0,3,1,0,0,0,0,3,3,0,0.5,Italy,14.305196,45.3376197
180,Lucio,Avigo,1939-02-02,FALSE,"Brescia, BS",FALSE,Hooker,France v Italy,Nantes,1959-03-29,11,11,0,0,0,0,0,0,0,4,6,1,0.36363636363636365,Italy,10.2118019,45.5415526
181,Roberto Luise,III,1938-07-15,FALSE,"Padova, PD",FALSE,Centre,France v Italy,Nantes,1959-03-29,15,14,1,3,1,0,0,0,0,5,9,1,0.3333333333333333,Italy,11.8767611,45.4064349
182,Roberto,Martini,1933-12-07,FALSE,"Pratovecchio, AR",FALSE,Fly-half,France v Italy,Nantes,1959-03-29,10,10,0,31,0,5,5,2,0,5,5,0,0.5,Italy,11.7409946,43.7844148
183,Zefferino,Rossi,1932-03-07,FALSE,"Casale, TV",FALSE,No. 8,France v Italy,Nantes,1959-03-29,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Italy,12.3076402,45.6104526
184,Alfio,Angioli,1932-12-08,FALSE,"Palermo, PA",FALSE,Prop,West Germany v Italy,Hanover,1960-04-10,8,8,0,3,1,0,0,0,0,3,5,0,0.375,Italy,13.3614868,38.11569
185,Gian Maria del,Bono,1937-03-22,FALSE,"Brescia, BS",FALSE,Wing,West Germany v Italy,Hanover,1960-04-10,10,10,0,3,1,0,0,0,0,4,6,0,0.4,Italy,10.2118019,45.5415526
186,Elio,Fusco,1933-06-17,FALSE,"Napoli, NA",FALSE,Scrum-half,West Germany v Italy,Hanover,1960-04-10,11,11,0,6,2,0,0,0,0,3,8,0,0.2727272727272727,Italy,14.26812,40.8517983
187,Basilio,Rovelli,1934-10-18,FALSE,"Cusio, BG",FALSE,Hooker,West Germany v Italy,Hanover,1960-04-10,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Italy,9.6032966,45.9907934
188,Franco,Zani,1938-10-24,FALSE,"Iseo, BS",FALSE,Lock,West Germany v Italy,Hanover,1960-04-10,11,11,0,0,0,0,0,0,0,3,7,1,0.2727272727272727,Italy,10.0523552,45.657081
189,Angelo,Autore,1936-05-14,FALSE,"Rocca di Cambio, AQ",FALSE,Fullback,Italy v West Germany,Piacenza,1961-01-15,12,12,0,13,1,2,2,0,0,8,3,1,0.6666666666666666,Italy,13.4627375,42.21435169999999
190,Erasmo,Augeri,1942-01-01,FALSE,"Napoli, NA",FALSE,Fly-half,Italy v France,Brescia,1962-04-22,4,4,0,3,1,0,0,0,0,1,3,0,0.25,Italy,14.26812,40.8517983
191,Giorgio,Troncon,1941-08-11,FALSE,"Padova, PD",FALSE,Centre,Italy v France,Brescia,1962-04-22,12,11,1,3,1,0,0,0,0,5,6,1,0.4166666666666667,Italy,11.8767611,45.4064349
192,Vittorio,Ambron,1940-12-14,FALSE,"Benevento, BN",FALSE,Wing,West Germany v Italy,Berlin,1962-05-27,24,24,0,42,10,0,4,0,0,13,9,2,0.5416666666666666,Italy,14.7826208,41.1297613
193,Giorgio,Ricciarelli,1936-04-05,FALSE,"Milano, MI",FALSE,Lock,West Germany v Italy,Berlin,1962-05-27,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,9.189982,45.464203500000004
194,Marco,Bollesan,1941-07-07,FALSE,"Chioggia, VE",FALSE,No. 8,France v Italy,Grenoble,1963-04-14,47,47,0,24,7,0,0,0,0,19,25,3,0.40425531914893614,Italy,12.2786505,45.2190746
195,Giancarlo Degli,Antoni,NA,NA,date unknown,FALSE,Flanker,France v Italy,Grenoble,1963-04-14,6,6,0,3,1,0,0,0,0,1,4,1,0.16666666666666666,Italy,-81.563874,28.385233
196,Franco,Piccinini,1938-05-07,FALSE,"Milano, MI",FALSE,Lock,France v Italy,Grenoble,1963-04-14,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Italy,9.189982,45.464203500000004
197,Giuseppe Martini,II,1937-09-14,FALSE,"Pratovecchio, AR",FALSE,Centre,France v Italy,Pau,1965-04-18,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Italy,11.7409946,43.7844148
198,Ivo,Mazzucchelli,1943-04-24,FALSE,"Roma, RM",FALSE,Lock,France v Italy,Pau,1965-04-18,20,20,0,8,2,0,0,0,0,10,7,3,0.5,Italy,12.4963655,41.9027835
199,Gianni,Romagnoli,1936-01-01,FALSE,"Roma, RM",FALSE,Prop,France v Italy,Pau,1965-04-18,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Italy,12.4963655,41.9027835
200,Carlo,Salmaso,NA,NA,date unknown,FALSE,Wing,France v Italy,Pau,1965-04-18,2,2,0,3,1,0,0,0,0,0,2,0,0,Italy,-81.563874,28.385233
201,Domenico,Armellin,1936-12-11,FALSE,"Treviso, TV",FALSE,Prop,Italy v Czechia,Livorno,1965-12-08,9,9,0,3,1,0,0,0,0,7,1,1,0.7777777777777778,Italy,12.2430437,45.6668893
202,Umberto Conforto,II,1940-10-09,FALSE,"Novara, NO",FALSE,Scrum-half,Italy v Czechia,Livorno,1965-12-08,17,17,0,6,2,0,0,0,0,10,6,1,0.5882352941176471,Italy,8.622161199999999,45.44692999999999
203,Ettore,Giugovaz,1939-12-07,FALSE,"Venezia, VE",FALSE,Fullback,Italy v Czechia,Livorno,1965-12-08,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,12.3155151,45.4408474
204,Franco,Mazzantini,1937-04-08,FALSE,"Collesalvetti, LI",FALSE,Prop,Italy v Czechia,Livorno,1965-12-08,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Italy,10.4284178,43.5717268
205,Romano,Sciacol,1936-06-27,FALSE,"Livorno, LI",FALSE,Centre,Italy v Czechia,Livorno,1965-12-08,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,10.3105674,43.548473
206,Francesco Soro,II,1942-10-12,FALSE,"Milano, MI",FALSE,Fly-half,Italy v Czechia,Livorno,1965-12-08,4,4,0,0,0,0,0,0,0,2,1,1,0.5,Italy,9.189982,45.464203500000004
207,Eugenio,Speziali,1937-12-30,FALSE,"Roma, RM",FALSE,Lock,Italy v Czechia,Livorno,1965-12-08,1,1,0,2,0,1,0,0,0,1,0,0,1,Italy,12.4963655,41.9027835
208,Andrea,d'Alberton,NA,NA,date unknown,FALSE,Centre,Italy v France,Naples,1966-04-09,5,5,0,0,0,0,0,0,0,1,3,1,0.2,Italy,-81.563874,28.385233
209,Oreste,Vene',1944-05-10,FALSE,"Parma, PR",FALSE,Hooker,Italy v France,Naples,1966-04-09,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,10.3279036,44.801485
210,Gastone,Giani,1942-07-21,FALSE,"Bologna, BO",FALSE,Centre,West Germany v Italy,Berlin,1966-10-30,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Italy,11.3426162,44.494887
211,Luciano,Modonesi,1942-06-12,FALSE,"Brescia, BS",FALSE,Fullback,West Germany v Italy,Berlin,1966-10-30,17,17,0,6,2,0,0,0,0,10,5,2,0.5882352941176471,Italy,10.2118019,45.5415526
212,Loreto,Cucchiarelli,1943-07-12,FALSE,"Borgorose, RI",FALSE,Flanker,Italy v Romania,L,1966-11-06,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,13.235852,42.1927685
213,Carlo,Prosperini,1941-06-07,FALSE,"L'Aquila, AQ",FALSE,Prop,Italy v Romania,L,1966-11-06,4,4,0,3,1,0,0,0,0,2,2,0,0.5,Italy,13.3995091,42.3498479
214,Franco,Gargiulo,1941-10-04,FALSE,"Roma, RM",FALSE,Lock,France v Italy,Toulon,1967-03-26,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Italy,12.4963655,41.9027835
215,Adriano,Agujari,NA,NA,date unknown,FALSE,Wing,Italy v Portugal,Genova,1967-05-07,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,-81.563874,28.385233
216,Luciano,Bosciano,1947-03-06,FALSE,"Napoli, NA",FALSE,Scrum-half,Italy v Portugal,Genova,1967-05-07,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,14.26812,40.8517983
217,Franco,Cioni,1943-11-01,FALSE,"Roma, RM",FALSE,Flanker,Italy v Portugal,Genova,1967-05-07,10,10,0,9,3,0,0,0,0,8,2,0,0.8,Italy,12.4963655,41.9027835
218,Mauro,Gatto,1946-10-11,FALSE,"Roma, RM",FALSE,Centre,Italy v Portugal,Genova,1967-05-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,12.4963655,41.9027835
219,Giampiero,Ricci,1947-05-01,FALSE,"L'Aquila, AQ",FALSE,Fly-half,Italy v Portugal,Genova,1967-05-07,5,5,0,3,0,0,0,1,0,4,1,0,0.8,Italy,13.3995091,42.3498479
220,Uriele,Silvestri,1942-03-24,FALSE,"Roma, RM",FALSE,Hooker,Italy v Portugal,Genova,1967-05-07,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Italy,12.4963655,41.9027835
221,Dalmazio,Bertoli,NA,NA,date unknown,FALSE,Lock,Romania v Italy,Bucharest,1967-05-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,-81.563874,28.385233
222,Maurizio,Bocconcelli,1944-04-21,FALSE,"Roma, RM",FALSE,Prop,Romania v Italy,Bucharest,1967-05-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,12.4963655,41.9027835
223,Mauro,Mattei,1942-09-20,FALSE,"Firenze, FI",FALSE,Wing,Romania v Italy,Bucharest,1967-05-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,11.2558136,43.7695604
224,Roberto,Cinelli,1944-10-14,FALSE,"Sora, FR",FALSE,Flanker,Portugal v Italy,Lisbon,1968-05-12,2,2,0,0,0,0,0,0,0,2,0,0,1,Italy,13.6130491,41.7188539
225,Massimo,Gini,1943-02-02,FALSE,"Roma, RM",FALSE,Prop,Portugal v Italy,Lisbon,1968-05-12,17,17,0,3,1,0,0,0,0,10,6,1,0.5882352941176471,Italy,12.4963655,41.9027835
226,Giuseppe,Giorgio,NA,NA,date unknown,FALSE,No. 8,Portugal v Italy,Lisbon,1968-05-12,2,2,0,0,0,0,0,0,0,2,0,0,1,Italy,-81.563874,28.385233
227,Marco,Pulli,1945-11-07,FALSE,"Parma, PR",FALSE,Centre,Portugal v Italy,Lisbon,1968-05-12,3,3,0,0,0,0,0,0,0,2,0,1,0.6666666666666666,Italy,10.3279036,44.801485
228,Ettore,Abbiati,1946-06-27,FALSE,"Calvisano, BS",FALSE,Prop,Italy v West Germany,Venice,1968-11-03,11,11,0,7,2,0,0,0,0,4,6,1,0.36363636363636365,Italy,10.3453579,45.3490641
229,Clauo della,di Valle,1945-03-17,FALSE,"Ponzano Veneto, TV",FALSE,Centre,Italy v West Germany,Venice,1968-11-03,6,6,0,3,0,0,0,1,0,4,2,0,0.6666666666666666,Italy,12.2168015,45.7090898
230,Fernando,Pignotti,1948-07-29,FALSE,"Roma, RM",FALSE,Centre,Italy v West Germany,Venice,1968-11-03,5,5,0,9,3,0,0,0,0,5,0,0,1,Italy,12.4963655,41.9027835
231,Ermanno,Sgorbati,1942-03-09,FALSE,Bologna,FALSE,Flanker,Italy v West Germany,Venice,1968-11-03,2,2,0,0,0,0,0,0,0,2,0,0,1,Italy,11.3426162,44.494887
232,Adolfo,Gerardo,1943-03-09,FALSE,"Montefusco, AV",FALSE,Hooker,Italy v Serbia and Montenegro,San Dona,1968-12-29,6,6,0,0,0,0,0,0,0,4,2,0,0.6666666666666666,Italy,14.8527694,41.0352668
233,Andrea,Miele,1945-08-29,FALSE,"Cervinara, AV",FALSE,Prop,Italy v Serbia and Montenegro,San Dona,1968-12-29,5,4,1,0,0,0,0,0,0,2,2,1,0.4,Italy,14.6208904,41.02091009999999
234,Franco,Valier,1942-02-18,FALSE,"Lido di Venezia, VE",FALSE,Flanker,Italy v Serbia and Montenegro,San Dona,1968-12-29,7,7,0,0,0,0,0,0,0,2,4,1,0.2857142857142857,Italy,12.3530881,45.3893139
235,Maurizio,Finocchi,1947-06-05,FALSE,"Roma, RM",FALSE,Centre,Italy v Serbia and Montenegro,San Dona,1968-12-29,8,6,2,3,1,0,0,0,0,4,4,0,0.5,Italy,12.4963655,41.9027835
236,Walter,Rista,1944-11-12,FALSE,"Vezza d'Alba, CN",FALSE,Wing,Italy v Serbia and Montenegro,San Dona,1968-12-29,5,4,1,9,3,0,0,0,0,4,1,0,0.8,Italy,7.998176099999999,44.7601519
237,Lucio,Boccaletto,1944-06-10,FALSE,"Casier, TV",FALSE,Flanker,Bulgaria v Italy,Sofia,1969-03-02,13,11,2,3,1,0,0,0,0,5,6,2,0.38461538461538464,Italy,12.2602145,45.6299982
238,Raffaele,D'Orazio,1942-01-11,FALSE,"Napoli, NA",FALSE,Hooker,Bulgaria v Italy,Sofia,1969-03-02,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,14.26812,40.8517983
239,Pierluigi,Pacifici,1947-06-29,FALSE,"L'Aquila, AQ",FALSE,Wing,Bulgaria v Italy,Sofia,1969-03-02,9,9,0,19,2,2,0,3,0,5,4,0,0.5555555555555556,Italy,13.3995091,42.3498479
240,Luigi,Bettella,1942-09-04,FALSE,"Padova, PD",FALSE,Lock,Italy v Spain,L,1969-05-04,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Italy,11.8767611,45.4064349
241,Italo,Vittorini,1943-01-02,FALSE,"L'Aquila, AQ",FALSE,"
",Italy v Spain,L,1969-05-04,1,0,1,0,0,0,0,0,0,1,0,0,1,Italy,13.3995091,42.3498479
242,Alessandro,Brunelli,1944-02-11,FALSE,"Bologna, BO",FALSE,Hooker,Belgium v Italy,Brussels,1969-05-10,3,2,1,0,0,0,0,0,0,2,1,0,0.6666666666666666,Italy,11.3426162,44.494887
243,Elio,Michelon,1943-08-12,FALSE,"Padova, PD",FALSE,Wing,Belgium v Italy,Brussels,1969-05-10,7,6,1,34,5,2,5,0,0,4,3,0,0.5714285714285714,Italy,11.8767611,45.4064349
244,Giancarlo Delli,Ficorilli,1942-02-16,FALSE,"Senigallia, AN",FALSE,Hooker,Italy v France XV,Catania,1969-11-09,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,13.2152224,43.7197926
245,Rocco,Caligiuri,1950-01-18,FALSE,"Oppido Mamertino, RC",FALSE,Fullback,Italy v France XV,Catania,1969-11-09,26,24,2,31,2,4,2,3,0,10,16,0,0.38461538461538464,Italy,15.9858694,38.2916425
246,Gianmatteo,Cecchin,1945-06-07,FALSE,"Marostica, VI",FALSE,Fly-half,Czechia v Italy,Prague,1970-04-26,5,5,0,3,0,0,0,1,0,1,3,1,0.2,Italy,11.6583922,45.7459624
247,Lelio,Lazzarini,1949-11-02,FALSE,"Padova, PD",FALSE,Fullback,Czechia v Italy,Prague,1970-04-26,24,24,0,70,0,11,14,2,0,6,15,3,0.25,Italy,11.8767611,45.4064349
248,Guido,Porzio,NA,NA,date unknown,FALSE,Lock,Czechia v Italy,Prague,1970-04-26,3,3,0,0,0,0,0,0,0,3,0,0,1,Italy,-81.563874,28.385233
249,Corrado,Possamai,1943-05-21,FALSE,"Treviso, TV",FALSE,Prop,Czechia v Italy,Prague,1970-04-26,3,3,0,0,0,0,0,0,0,3,0,0,1,Italy,12.2430437,45.6668893
250,Luigi,Bernabo,1948-06-28,FALSE,"La Spezia, SP",FALSE,Lock,Madagascar v Italy,Antananarive,1970-05-24,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Italy,9.824082599999999,44.1024504
251,Angelo,Sagramora,1946-01-13,FALSE,"Venezia, VE",FALSE,Scrum-half,Madagascar v Italy,Antananarive,1970-05-24,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Italy,12.3155151,45.4408474
252,Aldo,Caluzzi,1946-04-22,FALSE,"Genova, GE",FALSE,Wing,Italy v Romania,Rovigo,1970-10-25,11,11,0,6,0,0,1,1,0,3,6,2,0.2727272727272727,Italy,8.946256,44.4056499
253,Pietro,Monfeli,1948-06-14,FALSE,"Fabrica, VT",FALSE,Hooker,Italy v Romania,Rovigo,1970-10-25,13,13,0,0,0,0,0,0,0,3,8,2,0.23076923076923078,Italy,-72.561494,44.24980499999999
254,Isidoro,Quaglio,1942-07-11,FALSE,"Rovigo, RO",FALSE,Lock,Italy v Romania,Rovigo,1970-10-25,15,15,0,0,0,0,0,0,0,4,10,1,0.26666666666666666,Italy,11.7902158,45.0698118
255,Angelo,Visentin,1949-05-22,FALSE,"Rovigo, RO",FALSE,Scrum-half,Italy v Romania,Rovigo,1970-10-25,23,20,3,18,3,0,0,2,0,8,12,3,0.34782608695652173,Italy,11.7902158,45.0698118
256,Umberto,Cossara,1948-04-19,FALSE,"Trieste, TS",FALSE,Flanker,Italy v Morocco,Naples,1971-02-21,24,23,1,4,1,0,0,0,0,7,13,4,0.2916666666666667,Italy,13.7768182,45.6495264
257,Franco ,di Maura,1947-07-16,FALSE,"Catania, CT",FALSE,Lock,Italy v Morocco,Naples,1971-02-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,15.0830304,37.5078772
