cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
278,George,Hamlet,1881-04-09,FALSE,Balbriggan,FALSE,Forward,England v Ireland,Leicester,1902-02-08,30,30,0,0,0,0,0,0,0,12,17,1,0.4,Ireland,-6.182079799999999,53.6083194
279,Alfred,Tedford,1877-01-07,FALSE,Belfast,FALSE,Forward,England v Ireland,Leicester,1902-02-08,26,26,0,18,6,0,0,0,0,9,15,2,0.34615384615384615,Ireland,-5.93012,54.59728500000001
280,John,Pringle,1881-11-08,FALSE,Not Available,FALSE,Forward,Ireland v Scotland,Belfast,1902-02-22,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland,-122.2636808,37.8009514
281,Henry,Anderson,1882-03-17,FALSE,Cape Town,FALSE,Wing,Ireland v England,Lansdowne Road,1903-02-14,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland,18.4240553,-33.9248685
282,George,Harvey,1882-10-27,FALSE,Not Available,FALSE,Centre,Ireland v England,Lansdowne Road,1903-02-14,5,5,0,0,0,0,0,0,0,4,1,0,0.8,Ireland,-122.2636808,37.8009514
283,Robertson,Smyth,1879-08-18,FALSE,"Banbridge, Co Down, Northern Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1903-02-14,6,6,0,0,0,0,0,0,0,1,3,2,0.16666666666666666,Ireland,-6.1493965,54.41449660000001
284,David,Taylor,1880-10-26,FALSE,Not Available,FALSE,Centre,Ireland v England,Lansdowne Road,1903-02-14,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland,-122.2636808,37.8009514
285,James,Wallace,1876-10-30,FALSE,Roscrea,FALSE,Forward,Scotland v Ireland,Inverleith,1903-02-28,10,10,0,12,4,0,0,0,0,4,6,0,0.4,Ireland,-7.798469600000001,52.9551789
286,George,Bradshaw,1882-01-03,FALSE,Belfast,FALSE,Wing,Wales v Ireland,Cardiff,1903-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-5.93012,54.59728500000001
287,James,Parke,1881-07-26,FALSE,"Clones, Co Monaghan",FALSE,Centre,Wales v Ireland,Cardiff,1903-03-14,20,20,0,36,2,6,5,0,1,6,14,0,0.3,Ireland,-7.230667100000001,54.1796829
288,Fred,Kennedy,1879-01-02,FALSE,Dublin,FALSE,Halfback,England v Ireland,Blackheath,1904-02-13,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland,-6.2603097,53.3498053
289,Campbell,Robb,1882-02-25,FALSE,Galway,FALSE,Wing,England v Ireland,Blackheath,1904-02-13,5,5,0,3,1,0,0,0,0,1,4,0,0.2,Ireland,-9.0567905,53.270668
290,Thomas,Robinson,1880-11-17,FALSE,Not Available,FALSE,Fly-half,England v Ireland,Blackheath,1904-02-13,10,10,0,3,1,0,0,0,0,3,7,0,0.3,Ireland,-122.2636808,37.8009514
291,Joseph,Wallace,1878-08-03,FALSE,"Dromakeenan, Roscrea",FALSE,Forward,South Africa v Great Britain,Johannesburg,1903-08-26,5,5,0,0,0,0,0,0,0,0,3,2,0,Ireland,-7.7941075,52.9542394
292,Ernest,Caddell,1881-11-18,FALSE,"Dundalk, Louth",FALSE,Scrum-half,Ireland v Scotland,Lansdowne Road,1904-02-27,13,13,0,6,2,0,0,0,0,6,7,0,0.46153846153846156,Ireland,-6.405957,53.9979451
293,John,Moffatt,1882-03-02,FALSE,"Milltown, Dublin",FALSE,Wing,Ireland v Scotland,Lansdowne Road,1904-02-27,4,4,0,12,4,0,0,0,0,2,2,0,0.5,Ireland,-6.248039299999999,53.3105987
294,Reg,Edwards,1882-01-12,FALSE,Belfast,FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Ireland,-5.93012,54.59728500000001
295,Hercules,Knox,1880-08-02,FALSE,"Gortnor Abbey, Mayo",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,10,10,0,0,0,0,0,0,0,6,4,0,0.6,Ireland,-9.30048,54.09451
296,Maurice,Landers,1878-04-15,FALSE,Cork,FALSE,Fullback,Ireland v Wales,Belfast,1904-03-12,5,5,0,0,0,0,0,0,0,3,2,0,0.6,Ireland,-95.726451,36.060462
297,Henry,Millar,1878-10-30,FALSE,"Blackrock, Dublin",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Ireland,-6.177833499999999,53.3021597
298,Harry,Thrift,1882-12-24,FALSE,Dublin,FALSE,Wing,Ireland v Wales,Belfast,1904-03-12,18,18,0,15,5,0,0,0,0,8,10,0,0.4444444444444444,Ireland,-6.2603097,53.3498053
299,Basil,MacLear,1881-04-07,FALSE,Portsmouth,FALSE,Centre,Ireland v England,Cork,1905-02-11,11,11,0,18,4,3,0,0,0,5,6,0,0.45454545454545453,Ireland,-70.7625532,43.0717552
300,Hugh,Wilson,1879-04-11,FALSE,"Rashee, Co Antrim",FALSE,Forward,Ireland v England,Cork,1905-02-11,18,18,0,0,0,0,0,0,0,6,12,0,0.3333333333333333,Ireland,-6.0612507,54.7550531
301,Harold,Sugars,1882-10-05,FALSE,Dungannon,FALSE,Forward,Ireland v New Zealand,Lansdowne Road,1905-11-25,3,3,0,6,2,0,0,0,0,0,3,0,0,Ireland,-6.7669352,54.5082725
302,Francis,Casement,1881-10-29,FALSE,Not Available,FALSE,Centre,England v Ireland,Leicester,1906-02-10,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Ireland,-122.2636808,37.8009514
303,Geoffrey,Henebrey,1880-02-16,FALSE,Birkenhead,FALSE,Fullback,England v Ireland,Leicester,1906-02-10,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland,-3.023009,53.38999099999999
304,William,Purdon,1881-11-28,FALSE,Belfast,FALSE,Scrum-half,England v Ireland,Leicester,1906-02-10,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Ireland,-5.93012,54.59728500000001
305,Michael,White,1882-02-02,FALSE,Not Available,FALSE,Forward,England v Ireland,Leicester,1906-02-10,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland,-122.2636808,37.8009514
306,Bertie,Gotto,1881-01-20,FALSE,Belfast,FALSE,Centre,Ireland v South Africa,Belfast,1906-11-24,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-5.93012,54.59728500000001
307,George,McIldowie,1886-11-03,FALSE,"Strandtown, Belfast, Northern Ireland",FALSE,Forward,Ireland v South Africa,Belfast,1906-11-24,4,4,0,3,1,0,0,0,0,0,3,1,0,Ireland,-5.882511999999999,54.601167
308,William,Cogan,1882-01-01,TRUE,Cork,FALSE,Forward,Ireland v England,Lansdowne Road,1907-02-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland,-95.726451,36.060462
309,Robert,Forbes,1880-12-11,FALSE,"Brentwood, Essex",FALSE,Forward,Ireland v England,Lansdowne Road,1907-02-09,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland,0.3071749,51.620475
310,Thomas,Greeves,1886-07-01,FALSE,Not Available,FALSE,Centre,Ireland v England,Lansdowne Road,1907-02-09,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Ireland,-122.2636808,37.8009514
311,James,Sweeney,1884-05-29,FALSE,"Dunloe, Co Donegal",FALSE,Forward,Ireland v England,Lansdowne Road,1907-02-09,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-8.357362799999999,54.95028869999999
312,Charles,Thompson,1885-05-19,FALSE,Belfast,FALSE,Wing,Ireland v England,Lansdowne Road,1907-02-09,13,13,0,15,5,0,0,0,0,4,8,1,0.3076923076923077,Ireland,-5.93012,54.59728500000001
313,Frederick,Harvey,1888-09-01,FALSE,"Athboy, Co Meath",FALSE,Fullback,Wales v Ireland,Cardiff,1907-03-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland,-6.915636999999999,53.6236329
314,Billy,Hinton,1882-10-27,FALSE,"Rathgar, Co Dublin",FALSE,Fullback,Wales v Ireland,Cardiff,1907-03-09,16,16,0,4,0,2,0,0,0,6,9,1,0.375,Ireland,-6.2691599,53.3188869
315,Charles,Adams,1883-12-08,FALSE,Co Dublin,FALSE,Forward,England v Ireland,Richmond,1908-02-08,16,16,0,3,1,0,0,0,0,10,6,0,0.625,Ireland,-6.3105655,53.3302033
316,Herbert,Aston,1885-05-15,FALSE,"Rathcoole, Dublin",FALSE,Halfback,England v Ireland,Richmond,1908-02-08,2,2,0,3,1,0,0,0,0,0,2,0,0,Ireland,-6.4661670000000004,53.2817307
317,Gerald,Beckett,1886-06-23,FALSE,Dublin,FALSE,Centre,England v Ireland,Richmond,1908-02-08,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-6.2603097,53.3498053
318,Thomas,Harpur,1887-10-30,FALSE,Mountmellick,FALSE,Forward,England v Ireland,Richmond,1908-02-08,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-7.3267379,53.1181481
319,Edward,Morphy,1886-01-28,FALSE,Dublin,FALSE,Forward,England v Ireland,Richmond,1908-02-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-6.2603097,53.3498053
320,Frank,Smartt,1885-12-24,FALSE,Not Available,FALSE,Scrum-half,England v Ireland,Richmond,1908-02-08,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-122.2636808,37.8009514
321,Tom,Smyth,1884-12-12,FALSE,"Dirraw, Antrim, Northern Ireland",FALSE,Forward,England v Ireland,Richmond,1908-02-08,16,16,0,6,2,0,0,0,0,5,10,1,0.3125,Ireland,-6.512998899999999,55.0048933
322,Bethel,Solomons,1885-02-27,FALSE,Dublin,FALSE,Forward,England v Ireland,Richmond,1908-02-08,10,10,0,0,0,0,0,0,0,2,7,1,0.2,Ireland,-6.2603097,53.3498053
323,Ernest,Deane,1887-05-04,FALSE,Limerick,FALSE,Wing,Ireland v England,Lansdowne Road,1909-02-13,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-8.6267343,52.6638367
324,Michael,Garry,1887-01-01,TRUE,"Shanahea, Kildysart, C",FALSE,Forward,Ireland v England,Lansdowne Road,1909-02-13,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Ireland,-9.16615,52.63225
325,Godfrey,Pinion,1884-09-13,FALSE,Belfast,FALSE,Fly-half,Ireland v England,Lansdowne Road,1909-02-13,4,4,0,2,0,1,0,0,0,1,3,0,0.25,Ireland,-5.93012,54.59728500000001
326,Oliver,Piper,1884-01-13,FALSE,Neath,FALSE,Forward,Ireland v England,Lansdowne Road,1909-02-13,9,9,0,0,0,0,0,0,0,2,6,1,0.2222222222222222,Ireland,-3.805476,51.656991
327,John,Blackham,1888-10-18,FALSE,Queen's,FALSE,Hooker,Scotland v Ireland,Inverleith,1909-02-27,6,6,0,0,0,0,0,0,0,1,4,1,0.16666666666666666,Ireland,-76.49514119999999,44.2252795
328,Thomas,Halpin,1888-01-01,TRUE,Not Available,FALSE,Forward,Scotland v Ireland,Inverleith,1909-02-27,13,13,0,0,0,0,0,0,0,6,6,1,0.46153846153846156,Ireland,-122.2636808,37.8009514
329,Richard,Magrath,1878-03-21,FALSE,Cork City,FALSE,Wing,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-8.4756035,51.8985143
330,Frederick,McCormac,1884-05-21,FALSE,Dalkey,FALSE,Scrum-half,Wales v Ireland,Swansea,1909-03-13,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-6.1058436,53.2779106
331,Jack,O'Connor,NA,NA,Not Available,FALSE,Scrum-half,Ireland v France,Lansdowne Road,1909-03-20,1,1,0,3,1,0,0,0,0,1,0,0,1,Ireland,-122.2636808,37.8009514
332,Alexander,Foster,1890-06-22,FALSE,"Londonderry, Northern Ireland",FALSE,Centre,England v Ireland,Twickenham,1910-02-12,19,19,0,15,5,0,0,0,0,10,8,1,0.5263157894736842,Ireland,-7.3085748,54.9966124
333,Dickie,Lloyd,1891-08-04,FALSE,"Tamnamore, Tyrone",FALSE,Fly-half,England v Ireland,Twickenham,1910-02-12,19,19,0,75,2,16,3,7,0,8,10,1,0.42105263157894735,Ireland,-6.646,54.49254
334,Joseph,Quinn,1888-11-23,FALSE,Dublin,FALSE,Wing,England v Ireland,Twickenham,1910-02-12,15,15,0,27,9,0,0,0,0,8,6,1,0.5333333333333333,Ireland,-6.2603097,53.3498053
335,Harry,Read,1888-11-08,FALSE,"Roscrea, Tipperary",FALSE,Scrum-half,England v Ireland,Twickenham,1910-02-12,13,13,0,0,0,0,0,0,0,6,6,1,0.46153846153846156,Ireland,-7.798469600000001,52.9551789
336,William,Riordan,1883-08-30,FALSE,Not Available,FALSE,Forward,England v Ireland,Twickenham,1910-02-12,1,1,0,0,0,0,0,0,0,0,0,1,0,Ireland,-122.2636808,37.8009514
337,Alfred,Taylor,1889-07-06,FALSE,Belfast,FALSE,Centre,England v Ireland,Twickenham,1910-02-12,4,4,0,3,1,0,0,0,0,1,2,1,0.25,Ireland,-5.93012,54.59728500000001
338,Herbert,Moore,1890-06-08,FALSE,"Downpatrick, Northern Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1910-02-26,8,8,0,0,0,0,0,0,0,4,4,0,0.5,Ireland,-5.715692199999999,54.32875139999999
339,Robert,Lyle,1884-06-22,FALSE,Not Available,FALSE,Centre,Ireland v Wales,Lansdowne Road,1910-03-12,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland,-122.2636808,37.8009514
340,Arthur,McClinton,1886-08-16,FALSE,Belfast,FALSE,Fly-half,Ireland v Wales,Lansdowne Road,1910-03-12,2,2,0,2,0,1,0,0,0,1,1,0,0.5,Ireland,-5.93012,54.59728500000001
341,Cyril,O'Callaghan,1889-09-09,FALSE,Carlow,FALSE,Wing,Ireland v Wales,Lansdowne Road,1910-03-12,7,7,0,6,2,0,0,0,0,5,2,0,0.7142857142857143,Ireland,-79.96335470000001,40.4389076
342,William,Smyth,1886-12-07,FALSE,"Dirraw, Antrim",FALSE,Forward,Ireland v Wales,Lansdowne Road,1910-03-12,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-6.50449,55.00946
343,William,Beatty,1888-10-23,FALSE,"Hollywood, Down",FALSE,Prop,France v Ireland,Parc des Princes,1910-03-28,3,3,0,0,0,0,0,0,0,3,0,0,1,Ireland,-118.3268568,34.101554899999996
344,William,Tyrrell,1885-11-20,FALSE,Belfast,FALSE,Forward,France v Ireland,Parc des Princes,1910-03-28,9,9,0,9,3,0,0,0,0,4,5,0,0.4444444444444444,Ireland,-5.93012,54.59728500000001
345,Samuel,Campbell,1889-06-29,FALSE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1911-02-11,12,12,0,0,0,0,0,0,0,7,5,0,0.5833333333333334,Ireland,-122.2636808,37.8009514
346,Michael,Heffernan,1885-04-03,FALSE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1911-02-11,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Ireland,-122.2636808,37.8009514
347,Alexander,Jackson,1890-08-25,FALSE,Dublin,FALSE,Centre,Ireland v England,Lansdowne Road,1911-02-11,10,10,0,9,3,0,0,0,0,6,4,0,0.6,Ireland,-6.2603097,53.3498053
348,James,Smyth,1891-03-31,FALSE,"Dirraw, Antrim",FALSE,Forward,Ireland v England,Lansdowne Road,1911-02-11,3,3,0,0,0,0,0,0,0,3,0,0,1,Ireland,-6.50449,55.00946
349,Richard,Graham,1889-07-22,FALSE,Not Available,FALSE,Fullback,Ireland v France,Cork,1911-03-25,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland,-122.2636808,37.8009514
350,William,Edwards,1887-10-16,FALSE,"Strandtown, Belfast, Northern Ireland",FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland,-5.882511999999999,54.601167
351,Robert,Hemphill,1888-08-26,FALSE,Not Available,FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Ireland,-122.2636808,37.8009514
352,George,McConnell,1889-08-01,FALSE,"Famad, Donegal",FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland,-7.6312971,55.27628230000001
353,Charles,MacIvor,1891-02-12,FALSE,British An,FALSE,Wing,France v Ireland,Parc des Princes,1912-01-01,7,7,0,3,1,0,0,0,0,4,3,0,0.5714285714285714,Ireland,-73.9700675,40.7536719
354,d'Arcy,Patterson,1889-10-23,FALSE,Belfast,FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,8,8,0,3,1,0,0,0,0,4,4,0,0.5,Ireland,-5.93012,54.59728500000001
355,Myley,Abraham,1887-05-09,FALSE,Dublin,FALSE,Centre,England v Ireland,Twickenham,1912-02-10,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Ireland,-6.2603097,53.3498053
356,George,Killeen,1884-06-15,FALSE,"Kilrush, Co Clare",FALSE,Forward,England v Ireland,Twickenham,1912-02-10,10,10,0,0,0,0,0,0,0,4,6,0,0.4,Ireland,-9.4859374,52.6406999
357,George,Brown,1888-03-27,FALSE,"Kilmacow, Kilkenny",FALSE,Prop,Ireland v Scotland,Lansdowne Road,1912-02-24,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Ireland,-7.176911700000001,52.3123573
358,Robin,Wright,NA,NA,Dalkey,FALSE,Fullback,Ireland v Scotland,Lansdowne Road,1912-02-24,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland,-6.1058436,53.2779106
359,Robert,Burgess,1890-12-25,FALSE,"Eniskillen, Fermanag",FALSE,Forward,Ireland v South Africa,Lansdowne Road,1912-11-30,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-7.6315336,54.34382429999999
360,John,Clune,1893-01-21,FALSE,Limerick,FALSE,Lock,Ireland v South Africa,Lansdowne Road,1912-11-30,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Ireland,-8.6267343,52.6638367
361,George,Holmes,NA,NA,Rathmines,FALSE,Centre,Ireland v South Africa,Lansdowne Road,1912-11-30,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland,-6.2655052,53.3218816
362,John,Minch,1890-07-29,FALSE,"Athy, Co Kildare",FALSE,Centre,Ireland v South Africa,Lansdowne Road,1912-11-30,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Ireland,-6.985728099999999,52.9918336
363,Geoffrey,Schute,1890-10-05,FALSE,Dublin North,FALSE,Forward,Ireland v South Africa,Lansdowne Road,1912-11-30,3,3,0,3,1,0,0,0,0,0,3,0,0,Ireland,-6.1922052,53.3815507
364,Charles,Stuart,1886-04-02,FALSE,Not Available,FALSE,Fullback,Ireland v South Africa,Lansdowne Road,1912-11-30,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-122.2636808,37.8009514
365,Snipe,Watson,NA,NA,"Kinsale, Co Cork",FALSE,Wing,Ireland v South Africa,Lansdowne Road,1912-11-30,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-8.5222327,51.7058853
366,James,Finlay,1887-10-11,FALSE,"Banbridge, Co Down, Northern Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1913-02-08,6,6,0,0,0,0,0,0,0,0,6,0,0,Ireland,-6.1493965,54.41449660000001
367,Ernest,Jeffares,NA,NA,Dublin,FALSE,Forward,Ireland v England,Lansdowne Road,1913-02-08,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland,-6.2603097,53.3498053
368,Patrick,Stokes,1890-04-03,FALSE,"Fethard, Tipperary",FALSE,Flanker,Ireland v England,Lansdowne Road,1913-02-08,12,12,0,12,4,0,0,0,0,3,9,0,0.25,Ireland,-7.6927334,52.4659436
369,Gordon,Young,1887-06-21,FALSE,"Carngaline, Cork",FALSE,Fullback,Ireland v England,Lansdowne Road,1913-02-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-8.3914957,51.817905
370,Frank,Bennett,1893-04-29,FALSE,Clonakilty,FALSE,Wing,Scotland v Ireland,Inverleith,1913-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-8.905510399999999,51.6203379
371,J.W.,McConnell,NA,NA,Not Available,FALSE,Fullback,Scotland v Ireland,Inverleith,1913-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-122.2636808,37.8009514
372,Patrick,O'Connell,1892-03-27,FALSE,Co Tipperary,FALSE,Forward,Wales v Ireland,Swansea,1913-03-08,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland,-8.1618514,52.47378940000001
373,Stanhope,Polden,1885-03-24,FALSE,Dublin,FALSE,Scrum-half,Wales v Ireland,Swansea,1913-03-08,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland,-6.2603097,53.3498053
374,Albert,Stewart,1889-02-19,FALSE,Belfast,FALSE,Centre,Wales v Ireland,Swansea,1913-03-08,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Ireland,-5.93012,54.59728500000001
375,Andrew,Todd,1892-07-06,FALSE,Cork,FALSE,Fullback,Wales v Ireland,Swansea,1913-03-08,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Ireland,-95.726451,36.060462
376,George,Wood,1891-09-06,FALSE,"Ballina, Co Mayo",FALSE,Wing,Wales v Ireland,Swansea,1913-03-08,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland,-9.1550693,54.1149482
377,William,Collopy,1894-05-05,FALSE,Dublin,FALSE,Prop,France v Ireland,Parc des Princes,1914-01-01,19,19,0,0,0,0,0,0,0,7,12,0,0.3684210526315789,Ireland,-6.2603097,53.3498053
378,John,Dowse,1891-11-16,FALSE,"Glenageary, Co Dublin",FALSE,Forward,France v Ireland,Parc des Princes,1914-01-01,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Ireland,-6.1238354,53.2812898
379,Jack,Parr,1889-08-21,FALSE,Not Available,FALSE,Flanker,France v Ireland,Parc des Princes,1914-01-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland,-122.2636808,37.8009514
380,Vincent,McNamara,1891-04-11,FALSE,"Blackrock, Co Cork",FALSE,Scrum-half,England v Ireland,Twickenham,1914-02-14,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-8.4024717,51.8997347
381,Frank,Montgomery,1892-06-10,FALSE,Belfast,FALSE,Fullback,England v Ireland,Twickenham,1914-02-14,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-5.93012,54.59728500000001
382,James,Taylor,1891-08-22,FALSE,"Claudy, Londonderry",FALSE,Forward,England v Ireland,Twickenham,1914-02-14,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-7.1535639,54.9118564
383,Henry,Jack,1891-06-14,FALSE,Cork,FALSE,Fly-half,Ireland v Scotland,Lansdowne Road,1914-02-28,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland,-95.726451,36.060462
384,Jasper,Brett,1895-08-08,FALSE,Kingstown,FALSE,Wing,Ireland v Wales,Belfast,1914-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-61.2248157,13.1600249
385,Charles,Bryant,NA,NA,Penarth,FALSE,Wing,Ireland v England,Lansdowne Road,1920-02-14,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland,-3.173507,51.438798
386,Nick,Butler,NA,NA,Limerick,FALSE,Prop,Ireland v England,Lansdowne Road,1920-02-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-8.6267343,52.6638367
387,Henry,Coulter,1898-12-03,FALSE,"Glastry, Co Down",FALSE,Hooker,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland,-5.4938601,54.48258
388,William,Crawford,1891-11-17,FALSE,Belfast,FALSE,Fullback,Ireland v England,Lansdowne Road,1920-02-14,30,30,0,18,0,6,2,0,0,12,17,1,0.4,Ireland,-5.93012,54.59728500000001
389,Robert,Crichton,1897-08-18,FALSE,Not Available,FALSE,Lock,Ireland v England,Lansdowne Road,1920-02-14,15,15,0,0,0,0,0,0,0,3,11,1,0.2,Ireland,-122.2636808,37.8009514
390,William,Cullen,1894-12-07,FALSE,Balghupar,FALSE,Centre,Ireland v England,Lansdowne Road,1920-02-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,NA,NA
391,James,Dickson,1897-03-12,FALSE,Enniskillen,FALSE,Wing,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,3,1,0,0,0,0,0,3,0,0,Ireland,-7.6315336,54.34382429999999
392,George,Doherty,1893-07-17,FALSE,Wandsworth,FALSE,Lock,Ireland v England,Lansdowne Road,1920-02-14,7,7,0,0,0,0,0,0,0,1,6,0,0.14285714285714285,Ireland,-0.1896638,51.45682739999999
393,Arthur,Horan,1886-10-13,FALSE,"Hackney, London",FALSE,Scrum-half,Ireland v England,Lansdowne Road,1920-02-14,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland,-0.07243759999999999,51.573445
394,William,Roche,1895-03-28,FALSE,Limerick,FALSE,No. 8,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland,-8.6267343,52.6638367
395,Thomas,Wallace,1892-04-25,FALSE,"Kirkshill, Ballymayo",FALSE,Centre,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland,NA,NA
396,Andy,Courtney,1899-05-19,FALSE,Nenagh,FALSE,Prop,Scotland v Ireland,Inverleith,1920-02-28,7,7,0,0,0,0,0,0,0,1,6,0,0.14285714285714285,Ireland,-8.1975561,52.8642968
397,William,Duggan,1898-06-14,FALSE,"Skahabeg, Cork",FALSE,Centre,Scotland v Ireland,Inverleith,1920-02-28,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland,-7.692053599999999,53.1423672
398,Basil,McFarland,1898-02-18,FALSE,"Londonderry, Northern Ireland",FALSE,Wing,Scotland v Ireland,Inverleith,1920-02-28,4,4,0,4,0,0,0,1,0,0,4,0,0,Ireland,-7.3085748,54.9966124
399,James,O'Neill,1895-08-21,FALSE,Belfast,FALSE,Scrum-half,Scotland v Ireland,Inverleith,1920-02-28,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland,-5.93012,54.59728500000001
400,Alfred,Price,1892-04-25,FALSE,"Glenbeigh, Co Kerry",FALSE,Prop,Scotland v Ireland,Inverleith,1920-02-28,2,2,0,3,1,0,0,0,0,0,2,0,0,Ireland,-9.9403477,52.0561861
401,Patrick,Roddy,1901-01-01,TRUE,Not Available,FALSE,Centre,Scotland v Ireland,Inverleith,1920-02-28,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland,-122.2636808,37.8009514
402,Michael,Bradley,1897-10-16,FALSE,Cork,FALSE,Prop,Wales v Ireland,Cardiff,1920-03-13,19,19,0,0,0,0,0,0,0,9,10,0,0.47368421052631576,Ireland,-95.726451,36.060462
403,Bill,Cunningham,1900-03-27,FALSE,Not Available,FALSE,Fly-half,Wales v Ireland,Cardiff,1920-03-13,9,9,0,6,2,0,0,0,0,2,6,1,0.2222222222222222,Ireland,-122.2636808,37.8009514
