cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
277,James,Mackenzie,1886-10-17,FALSE,Sunderland,FALSE,Forward,Scotland v New Zealand,Inverleith,1905-11-18,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Scotland,-72.5795115,42.4663727
278,Ken,MacLeod,1888-02-02,FALSE,"New Kilpatrick, Dumba",FALSE,Wing,Scotland v New Zealand,Inverleith,1905-11-18,10,10,0,25,4,2,2,0,1,6,4,0,0.6,Scotland,NA,NA
279,William,Russell,1880-05-31,FALSE,Not Available,FALSE,Flanker,Scotland v New Zealand,Inverleith,1905-11-18,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Scotland,-122.2636808,37.8009514
280,John,Scoular,1885-09-17,FALSE,Whitehaven,FALSE,Fullback,Scotland v New Zealand,Inverleith,1905-11-18,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Scotland,-90.04185969999999,35.0353049
281,John,Simson,1884-10-21,FALSE,Not Available,FALSE,Wing,Scotland v New Zealand,Inverleith,1905-11-18,7,7,0,6,2,0,0,0,0,3,4,0,0.42857142857142855,Scotland,-122.2636808,37.8009514
282,Tennant,Sloan,1884-11-09,FALSE,Glasgow,FALSE,Centre,Scotland v New Zealand,Inverleith,1905-11-18,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,Scotland,-4.251806,55.864237
283,Bill,Church,1883-08-05,FALSE,Glasgow,FALSE,Centre,Wales v Scotland,Cardiff,1906-02-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-4.251806,55.864237
284,Alec,Purves,1886-08-15,FALSE,Kingston-upon-Thames,FALSE,Wing,Wales v Scotland,Cardiff,1906-02-03,10,10,0,22,6,0,0,1,0,6,4,0,0.6,Scotland,-0.300689,51.41233
285,Maurie,Walter,1888-01-04,FALSE,Yokohama,FALSE,Centre,Ireland v Scotland,Lansdowne Road,1906-02-24,8,8,0,6,2,0,0,0,0,5,3,0,0.625,Scotland,139.6379639,35.4436739
286,George,Frew,1883-09-09,FALSE,Larkhall,FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,15,15,0,3,1,0,0,0,0,9,6,0,0.6,Scotland,-3.971699,55.737744
287,Campbell,Geddes,1882-07-09,FALSE,Hampstead,FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,6,6,0,10,0,5,0,0,0,5,1,0,0.8333333333333334,Scotland,-76.8499774,39.6048253
288,Louis,Speirs,1885-10-23,FALSE,Edinburgh,FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,10,10,0,0,0,0,0,0,0,6,4,0,0.6,Scotland,-3.188267,55.953252
289,William,Thomson,NA,NA,"Haslingden, Lancs",FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-2.3261002,53.7008264
290,Duncan,MacGregor,1887-05-20,FALSE,Pontypridd,FALSE,Centre,Scotland v Wales,Inverleith,1907-02-02,3,3,0,0,0,0,0,0,0,3,0,0,1,Scotland,-3.342314,51.60077399999999
291,George,Sanderson,1881-08-09,FALSE,Edinburgh,FALSE,Forward,Scotland v Wales,Inverleith,1907-02-02,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Scotland,-3.188267,55.953252
292,Jock,Scott,1887-10-06,FALSE,Edinburgh,FALSE,Flanker,England v Scotland,Blackheath,1907-03-16,21,21,0,3,1,0,0,0,0,8,13,0,0.38095238095238093,Scotland,-3.188267,55.953252
293,J.A.,Brown,NA,NA,date unknown,FALSE,Hooker,Wales v Scotland,Swansea,1908-02-01,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,-117.9688768,33.7442131
294,George,Cunningham,1888-03-23,FALSE,Broughty Ferry,FALSE,Halfback,Wales v Scotland,Swansea,1908-02-01,8,8,0,11,0,4,1,0,0,3,5,0,0.375,Scotland,-2.8814982,56.4692371
295,Geoffrey,Gowlland,1885-05-27,FALSE,Ealing,FALSE,Forward,Wales v Scotland,Swansea,1908-02-01,7,7,0,3,1,0,0,0,0,3,4,0,0.42857142857142855,Scotland,-0.3413965,51.5250366
296,Hugh,Martin,1888-04-09,FALSE,Edinburgh,FALSE,Wing,Wales v Scotland,Swansea,1908-02-01,5,5,0,3,1,0,0,0,0,2,3,0,0.4,Scotland,-3.188267,55.953252
297,John,Wilson,1884-03-10,FALSE,Trinidad,FALSE,Forward,Ireland v Scotland,Lansdowne Road,1908-02-29,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,-61.222503,10.691803
298,Colin,Gilray,1885-03-17,FALSE,Broughty Ferry,FALSE,Wing,New Zealand v Australia,Dunedin,1905-09-02,5,5,0,3,1,0,0,0,0,3,2,0,0.6,Scotland,-2.8814982,56.4692371
299,James,Robertson,1883-05-05,FALSE,Not Available,FALSE,Fly-half,Scotland v England,Inverleith,1908-03-21,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-122.2636808,37.8009514
300,Lewis,Robertson,1883-08-04,FALSE,Hawthornden,FALSE,Forward,Scotland v England,Inverleith,1908-03-21,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Scotland,-3.1419767,55.8609792
301,Albert,Wade,1884-09-20,FALSE,Glasgow,FALSE,Scrum-half,Scotland v England,Inverleith,1908-03-21,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-4.251806,55.864237
302,Gus,Angus,1889-11-11,FALSE,"Sydney, NSW",FALSE,Centre,Scotland v Wales,Inverleith,1909-02-06,18,18,0,9,3,0,0,0,0,7,11,0,0.3888888888888889,Scotland,151.2092955,-33.8688197
303,Jim,Tennent,1888-09-07,FALSE,Glasgow,FALSE,Halfback,Scotland v Wales,Inverleith,1909-02-06,6,6,0,15,5,0,0,0,0,3,3,0,0.5,Scotland,-4.251806,55.864237
304,William,Lely,1886-07-15,FALSE,"Edmonton, London",FALSE,Prop,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-0.0603899,51.6241533
305,Robert,Lindsay-Watson,1886-10-04,FALSE,Hawick,FALSE,Wing,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,3,1,0,0,0,0,1,0,0,1,Scotland,-2.780914,55.42706
306,John,MacGregor,1885-08-27,FALSE,Pontypridd,FALSE,Fly-half,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,3,1,0,0,0,0,1,0,0,1,Scotland,-3.342314,51.60077399999999
307,Jimmy,Pearson,1889-02-24,FALSE,Edinburgh,FALSE,Centre,Scotland v Ireland,Inverleith,1909-02-27,12,12,0,10,1,0,1,1,0,6,6,0,0.5,Scotland,-3.188267,55.953252
308,Charles,Stuart,1887-05-18,FALSE,Glasgow,FALSE,Forward,Scotland v Ireland,Inverleith,1909-02-27,7,7,0,3,1,0,0,0,0,3,4,0,0.42857142857142855,Scotland,-4.251806,55.864237
309,Alexander,Moodie,1886-09-30,FALSE,"Balmuirfield, Dundee",FALSE,Forward,England v Scotland,Richmond,1909-03-20,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Scotland,-2.980576,56.495012
310,James,Reid-Kerr,1883-12-04,FALSE,Greenock,FALSE,Forward,England v Scotland,Richmond,1909-03-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-4.771983,55.95647599999999
311,Fletcher,Buchanan,1889-12-23,FALSE,Glasgow,FALSE,Centre,Scotland v France,Inverleith,1910-01-22,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Scotland,-4.251806,55.864237
312,Ian,Robertson,1887-02-03,FALSE,Not Available,FALSE,Wing,Scotland v France,Inverleith,1910-01-22,1,1,0,6,2,0,0,0,0,1,0,0,1,Scotland,-122.2636808,37.8009514
313,Robert,Stevenson,1886-02-12,FALSE,Perth,FALSE,Forward,Scotland v France,Inverleith,1910-01-22,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Scotland,115.8604572,-31.9505269
314,Puss,Milroy,1887-12-04,FALSE,Edinburgh,FALSE,Scrum-half,Wales v Scotland,Cardiff,1910-02-05,12,12,0,3,1,0,0,0,0,3,9,0,0.25,Scotland,-3.188267,55.953252
315,Walter,Sutherland,1890-11-19,FALSE,Hawick,FALSE,Wing,Wales v Scotland,Cardiff,1910-02-05,13,13,0,12,4,0,0,0,0,4,9,0,0.3076923076923077,Scotland,-2.780914,55.42706
316,Cecil,Abercrombie,1886-04-12,FALSE,Mozufferpore,FALSE,Forward,Ireland v Scotland,Belfast,1910-02-26,6,6,0,3,1,0,0,0,0,2,4,0,0.3333333333333333,Scotland,NA,NA
317,Jimmy,Dobson,1888-11-23,FALSE,"Cathcart, Glasgow",FALSE,Wing,Ireland v Scotland,Belfast,1910-02-26,1,1,0,3,1,0,0,0,0,1,0,0,1,Scotland,-4.2634669,55.8172169
318,Andrew,Lindsay,1885-07-19,FALSE,Otepopo,FALSE,Scrum-half,Ireland v Scotland,Belfast,1910-02-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,170.783167,-45.2246621
319,Donald,Macpherson,1882-07-23,FALSE,Waimate,FALSE,Wing,New Zealand v Australia,Dunedin,1905-09-02,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Scotland,171.0480709,-44.73269699999999
320,Rowland,Fraser,1890-01-10,FALSE,Perth,FALSE,Prop,France v Scotland,Colombes,1911-01-02,4,4,0,0,0,0,0,0,0,0,4,0,0,Scotland,115.8604572,-31.9505269
321,Frank,Osler,1888-02-10,FALSE,Riversdale,FALSE,Scrum-half,France v Scotland,Colombes,1911-01-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,-76.9318361,38.9602583
322,Alexander,Stevenson,1885-10-30,FALSE,Glasgow,FALSE,Forward,France v Scotland,Colombes,1911-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-4.251806,55.864237
323,Borth,Todd,1888-10-28,FALSE,"Inverleithin, Peebles",FALSE,Fullback,France v Scotland,Colombes,1911-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-3.064912,55.624015
324,Frede,di Turner,1888-05-29,FALSE,"Sefton Pk, Liverpool",FALSE,Flanker,France v Scotland,Colombes,1911-01-02,15,15,0,37,3,14,0,0,0,4,11,0,0.26666666666666666,Scotland,-2.9462797,53.3833559
325,Thomas,Young,1891-02-06,FALSE,Hartlepool,FALSE,Centre,France v Scotland,Colombes,1911-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-1.212926,54.691745
326,Donald,Grant,1892-12-30,FALSE,Burma,FALSE,Wing,Scotland v Wales,Inverleith,1911-02-04,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,95.955974,21.916221
327,John,Macdonald,1890-12-07,FALSE,Not Available,FALSE,Wing,Scotland v Wales,Inverleith,1911-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-122.2636808,37.8009514
328,Andrew,Ross,1892-01-13,FALSE,"Juniper Green, Edinbu",FALSE,Lock,Scotland v Wales,Inverleith,1911-02-04,4,4,0,0,0,0,0,0,0,0,4,0,0,Scotland,-3.286457,55.905355
329,Andrew,Greig,1889-10-27,FALSE,"Kelvin, Glasgow",FALSE,Fullback,Scotland v Ireland,Inverleith,1911-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-4.229177000000001,55.8805051
330,Carl,Ogilvy,1889-06-13,FALSE,Not Available,FALSE,Fullback,Scotland v Ireland,Inverleith,1911-02-25,3,3,0,0,0,0,0,0,0,0,3,0,0,Scotland,-122.2636808,37.8009514
331,David,Bain,1891-09-10,FALSE,Edinburgh,FALSE,Prop,England v Scotland,Twickenham,1911-03-18,11,11,0,0,0,0,0,0,0,4,7,0,0.36363636363636365,Scotland,-3.188267,55.953252
332,John,Dobson,1886-09-06,FALSE,Not Available,FALSE,Hooker,England v Scotland,Twickenham,1911-03-18,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Scotland,-122.2636808,37.8009514
333,JY,Henderson,1891-03-09,FALSE,Edinburgh,FALSE,Fly-half,England v Scotland,Twickenham,1911-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-3.188267,55.953252
334,William,Hutchison,1889-01-16,FALSE,Glasgow,FALSE,Lock,England v Scotland,Twickenham,1911-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-4.251806,55.864237
335,Ronald,Simson,1890-09-06,FALSE,Edinburgh,FALSE,Centre,England v Scotland,Twickenham,1911-03-18,1,1,0,3,1,0,0,0,0,0,1,0,0,Scotland,-3.188267,55.953252
336,Stephen,Steyn,1889-11-10,FALSE,Moorreesburg,FALSE,Wing,England v Scotland,Twickenham,1911-03-18,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,18.6680371,-33.1452274
337,Mike,Dickson,1884-11-23,FALSE,Not Available,FALSE,Fullback,Scotland v France,Inverleith,1912-01-20,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,Scotland,-122.2636808,37.8009514
338,Sandy,Gunn,1890-11-16,FALSE,Pontypool,FALSE,Fly-half,Scotland v France,Inverleith,1912-01-20,5,5,0,3,1,0,0,0,0,2,3,0,0.4,Scotland,-78.62753769999999,44.1002714
339,Colin,Hill,1887-07-17,FALSE,"Glenwood, Leslie, Fife",FALSE,Forward,Scotland v France,Inverleith,1912-01-20,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,-3.2142977,56.1982177
340,Dave,Howie,1888-05-12,FALSE,"Roseberry Temple, Mid",FALSE,Lock,Scotland v France,Inverleith,1912-01-20,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Scotland,-3.1041562,55.80005629999999
341,Jenny,Hume,1890-03-17,FALSE,Edinburgh,FALSE,Scrum-half,Scotland v France,Inverleith,1912-01-20,7,7,0,3,1,0,0,0,0,3,3,1,0.42857142857142855,Scotland,-3.188267,55.953252
342,William,Purves,1888-07-04,FALSE,Wimbledon,FALSE,Lock,Scotland v France,Inverleith,1912-01-20,6,6,0,3,1,0,0,0,0,2,4,0,0.3333333333333333,Scotland,-78.77949720000001,35.7487195
343,Robert,Robertson,1891-07-28,FALSE,Not Available,FALSE,Forward,Scotland v France,Inverleith,1912-01-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-122.2636808,37.8009514
344,George,Will,1892-09-02,FALSE,Croydon,FALSE,Wing,Scotland v France,Inverleith,1912-01-20,7,7,0,15,5,0,0,0,0,2,5,0,0.2857142857142857,Scotland,-0.098234,51.376165
345,James,Boyd,1891-08-18,FALSE,Amoy,FALSE,Fly-half,Scotland v England,Inverleith,1912-03-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,118.089425,24.479833
346,Billy,Burnet,1886-03-06,FALSE,Not Available,FALSE,Centre,Scotland v England,Inverleith,1912-03-16,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-122.2636808,37.8009514
347,Charlie,Usher,1891-09-26,FALSE,Not Available,FALSE,No. 8,Scotland v England,Inverleith,1912-03-16,16,16,0,6,2,0,0,0,0,8,6,2,0.5,Scotland,-122.2636808,37.8009514
348,Patrick,Blair,1891-07-18,FALSE,Wanlockhead,FALSE,Prop,Scotland v South Africa,Inverleith,1912-11-23,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Scotland,-3.783659999999999,55.39749
349,Roland,Gordon,1893-01-22,FALSE,"Selangor, Malaya",FALSE,Centre,France v Scotland,Parc des Princes,1913-01-01,3,3,0,6,2,0,0,0,0,2,1,0,0.6666666666666666,Scotland,101.5183469,3.0738379
350,George,Ledingham,1890-03-08,FALSE,Aberdeen,FALSE,Forward,France v Scotland,Parc des Princes,1913-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-2.094278,57.149717
351,John,McDougall,1890-12-05,FALSE,Greenock,FALSE,Lock,France v Scotland,Parc des Princes,1913-01-01,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Scotland,-4.771983,55.95647599999999
352,Bill,Stewart,1889-10-23,FALSE,"Launceston, TAS",FALSE,Wing,France v Scotland,Parc des Princes,1913-01-01,4,4,0,24,8,0,0,0,0,2,2,0,0.5,Scotland,147.1440875,-41.43322149999999
353,Rufus,Bruce-Lockhart,1889-03-04,FALSE,"Beith, Ayrshire",FALSE,Centre,Scotland v Wales,Inverleith,1913-02-01,2,2,0,4,0,0,0,1,0,0,2,0,0,Scotland,-4.631787,55.753797
354,Thomas,Bowie,1889-04-28,FALSE,Edinburgh,FALSE,Fly-half,Scotland v Ireland,Inverleith,1913-02-22,4,4,0,7,1,0,0,1,0,1,3,0,0.25,Scotland,-3.188267,55.953252
355,George,Maxwell,1892-10-18,FALSE,Edinburgh,FALSE,Flanker,Scotland v Ireland,Inverleith,1913-02-22,13,13,0,7,0,2,1,0,0,3,9,1,0.23076923076923078,Scotland,-3.188267,55.953252
356,Eric,Loudoun-Shand,1893-03-31,FALSE,Lambeth,FALSE,Centre,England v Scotland,Twickenham,1913-03-15,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-0.1230681,51.4571477
357,John,Sweet,1892-03-26,FALSE,Not Available,FALSE,Wing,England v Scotland,Twickenham,1913-03-15,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,-122.2636808,37.8009514
358,Willie,Wallace,1892-09-23,FALSE,Edinburgh,FALSE,Fullback,England v Scotland,Twickenham,1913-03-15,4,4,0,0,0,0,0,0,0,0,4,0,0,Scotland,-3.188267,55.953252
359,David,Donald,1891-07-27,FALSE,Not Available,FALSE,Prop,Wales v Scotland,Cardiff,1914-02-07,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,-122.2636808,37.8009514
360,Andrew,Hamilton,1893-03-08,FALSE,Hamilton,FALSE,Fly-half,Wales v Scotland,Cardiff,1914-02-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,-96.19513200000002,37.9426096
361,Podger,Laing,1892-04-25,FALSE,Not Available,FALSE,Lock,Wales v Scotland,Cardiff,1914-02-07,7,7,0,4,0,2,0,0,0,3,4,0,0.42857142857142855,Scotland,-122.2636808,37.8009514
362,Ronald,Scobie,1893-06-08,FALSE,Not Available,FALSE,Centre,Wales v Scotland,Cardiff,1914-02-07,3,3,0,0,0,0,0,0,0,0,3,0,0,Scotland,-122.2636808,37.8009514
363,Allen,Sloan,1892-12-30,FALSE,Edinburgh,FALSE,Wing,Wales v Scotland,Cardiff,1914-02-07,9,9,0,9,3,0,0,0,0,4,5,0,0.4444444444444444,Scotland,-3.188267,55.953252
364,Archibald,Stewart,1890-09-27,FALSE,Leith,FALSE,Forward,Wales v Scotland,Cardiff,1914-02-07,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-3.1665102,55.97552779999999
365,Archibald,Symington,1892-03-20,FALSE,Calcutta,FALSE,Lock,Wales v Scotland,Cardiff,1914-02-07,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland,88.36389500000001,22.572646
366,Jock,Wemyss,1893-05-22,FALSE,Galashiels,FALSE,Prop,Wales v Scotland,Cardiff,1914-02-07,7,7,0,0,0,0,0,0,0,2,3,2,0.2857142857142857,Scotland,-2.814449,55.623728
367,Jack,Warren,1889-08-13,FALSE,"Partick, Glasgow",FALSE,Centre,Ireland v Scotland,Lansdowne Road,1914-02-28,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-4.3077508,55.87105940000001
368,James,Huggan,1888-10-11,FALSE,Jedburgh,FALSE,Wing,Scotland v England,Inverleith,1914-03-21,1,1,0,3,1,0,0,0,0,0,1,0,0,Scotland,-2.5549369,55.477721
369,Ian,Moffat-Pender,1894-08-18,FALSE,Not Available,FALSE,Prop,Scotland v England,Inverleith,1914-03-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-122.2636808,37.8009514
370,Eric,Young,1892-04-14,FALSE,Not Available,FALSE,Flanker,Scotland v England,Inverleith,1914-03-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-122.2636808,37.8009514
371,Gerard,Crole,1894-06-07,FALSE,"Calton, Edinburgh",FALSE,Wing,France v Scotland,Parc des Princes,1920-01-01,4,4,0,9,3,0,0,0,0,3,1,0,0.75,Scotland,-3.1827409,55.9550465
372,Denoon,Duncan,1893-02-15,FALSE,Not Available,FALSE,Prop,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland,-122.2636808,37.8009514
373,Ernest,Fahmy,1892-11-28,FALSE,Amoy,FALSE,Centre,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland,118.089425,24.479833
374,Bob,Gallie,1893-01-18,FALSE,Not Available,FALSE,Hooker,France v Scotland,Parc des Princes,1920-01-01,8,8,0,0,0,0,0,0,0,4,4,0,0.5,Scotland,-122.2636808,37.8009514
375,Finlay,Kennedy,1892-01-23,FALSE,Not Available,FALSE,Prop,France v Scotland,Parc des Princes,1920-01-01,5,5,0,13,0,2,3,0,0,3,2,0,0.6,Scotland,-122.2636808,37.8009514
376,Monty,Murray,1894-04-17,FALSE,Glasgow,FALSE,Flanker,France v Scotland,Parc des Princes,1920-01-01,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Scotland,-4.251806,55.864237
377,George,Pattullo,NA,NA,"Colombo, Ceylon",FALSE,Fullback,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland,79.861243,6.9270786
378,George,Thom,1890-03-13,FALSE,"Strathmiglo, Fife",FALSE,Flanker,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland,-3.267681,56.278023
379,Eric,MacKay,1899-08-05,FALSE,"Kinning Park, Glasgow",FALSE,Wing,Scotland v Wales,Inverleith,1920-02-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,-4.2820826,55.84965760000001
380,Neil,Macpherson,1892-09-26,FALSE,Cardiff,FALSE,Forward,Scotland v Wales,Inverleith,1920-02-07,11,11,0,0,0,0,0,0,0,3,7,1,0.2727272727272727,Scotland,-3.17909,51.48158100000001
381,Jake,Selby,1900-07-28,FALSE,Port William,FALSE,Scrum-half,Scotland v Wales,Inverleith,1920-02-07,2,2,0,0,0,0,0,0,0,2,0,0,1,Scotland,-83.78631399999999,39.5520056
382,Arthur,Browning,1897-07-02,FALSE,"Eaglesham, Renfrew",FALSE,Wing,Scotland v Ireland,Inverleith,1920-02-28,7,7,0,22,5,2,1,0,0,4,1,2,0.5714285714285714,Scotland,-4.269971,55.739342
383,Charles,Nimmo,1895-06-10,FALSE,Edinburgh,FALSE,Scrum-half,England v Scotland,Twickenham,1920-03-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-3.188267,55.953252
384,John,Bannerman,1901-09-01,FALSE,Glasgow,FALSE,Lock,Scotland v France,Inverleith,1921-01-22,37,37,0,6,2,0,0,0,0,22,13,2,0.5945945945945946,Scotland,-4.251806,55.864237
385,Jimmy,Carmichael,1900-03-22,FALSE,Edinburgh,FALSE,Wing,Scotland v France,Inverleith,1921-01-22,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Scotland,-3.188267,55.953252
386,Ronald,Cumming,1900-04-04,FALSE,Speyside,FALSE,Prop,Scotland v France,Inverleith,1921-01-22,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,-82.6241612,39.0379881
387,Hector,Forsayth,1899-12-18,FALSE,"Sydney, NSW",FALSE,Fullback,Scotland v France,Inverleith,1921-01-22,7,7,0,0,0,0,0,0,0,2,4,1,0.2857142857142857,Scotland,151.2092955,-33.8688197
388,Leslie,Gracie,1896-10-15,FALSE,"Colombo, Ceylon",FALSE,Centre,Scotland v France,Inverleith,1921-01-22,13,13,0,6,2,0,0,0,0,5,6,2,0.38461538461538464,Scotland,79.861243,6.9270786
389,Ian,Kilgour,1900-10-23,FALSE,Not Available,FALSE,Wing,Scotland v France,Inverleith,1921-01-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-122.2636808,37.8009514
390,Alpin,Thomson,1893-05-14,FALSE,"Perth, WA",FALSE,Centre,Scotland v France,Inverleith,1921-01-22,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Scotland,115.8604572,-31.9505269
391,Rankin,Buchanan,1896-06-18,FALSE,Not Available,FALSE,Hooker,Wales v Scotland,Swansea,1921-02-05,16,16,0,3,1,0,0,0,0,9,6,1,0.5625,Scotland,-122.2636808,37.8009514
392,Russell,Donald,1898-09-09,FALSE,Glasgow,FALSE,Fly-half,Wales v Scotland,Swansea,1921-02-05,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Scotland,-4.251806,55.864237
393,George,Douglas,1897-08-10,FALSE,Not Available,FALSE,Lock,Wales v Scotland,Swansea,1921-02-05,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland,-122.2636808,37.8009514
394,Hamish,Shaw,1896-09-13,FALSE,Not Available,FALSE,No. 8,Wales v Scotland,Swansea,1921-02-05,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,-122.2636808,37.8009514
395,John,McCrow,1899-05-11,FALSE,Chirnside,FALSE,Wing,Ireland v Scotland,Lansdowne Road,1921-02-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-2.209192,55.801765
396,George,Murray,1900-06-23,FALSE,"Maryhill, Glasgow",FALSE,Prop,Ireland v Scotland,Lansdowne Road,1921-02-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland,-4.281742599999999,55.8848595
397,Jock,Stewart,1894-05-06,FALSE,Not Available,FALSE,Flanker,Ireland v Scotland,Lansdowne Road,1921-02-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-122.2636808,37.8009514
398,Cecil,Mackenzie,1889-02-26,FALSE,Not Available,FALSE,Centre,Scotland v England,Inverleith,1921-03-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland,-122.2636808,37.8009514
399,David,Bertram,1899-01-24,FALSE,Edinburgh,FALSE,Hooker,France v Scotland,Colombes,1922-01-02,11,11,0,8,2,1,0,0,0,6,3,2,0.5454545454545454,Scotland,-3.188267,55.953252
400,Doug,Davies,1899-07-23,FALSE,Ashkirk,FALSE,No. 8,France v Scotland,Colombes,1922-01-02,24,24,0,3,0,0,1,0,0,12,9,3,0.5,Scotland,-2.837452,55.492504
401,Jimmy,Dykes,1901-07-04,FALSE,"Partick, Glasgow",FALSE,Centre,France v Scotland,Colombes,1922-01-02,20,20,0,20,3,2,1,1,0,14,5,1,0.7,Scotland,-4.3077508,55.87105940000001
402,Bill,Johnston,1896-12-16,FALSE,Not Available,FALSE,Fullback,France v Scotland,Colombes,1922-01-02,1,1,0,0,0,0,0,0,0,0,0,1,0,Scotland,-122.2636808,37.8009514
403,Jock,Lawrie,1900-09-11,FALSE,Melrose,FALSE,Flanker,France v Scotland,Colombes,1922-01-02,11,11,0,0,0,0,0,0,0,6,3,2,0.5454545454545454,Scotland,-95.905785,36.150091
404,Eric,Liddell,1902-01-16,FALSE,Tientsin,FALSE,Wing,France v Scotland,Colombes,1922-01-02,7,7,0,12,4,0,0,0,0,4,1,2,0.5714285714285714,Scotland,117.3616476,39.3433574
405,Phil,Macpherson,1903-10-16,FALSE,Newtonmore,FALSE,Centre,France v Scotland,Colombes,1922-01-02,26,26,0,12,4,0,0,0,0,13,10,3,0.5,Scotland,-4.121542,57.066379
