cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
337,Reginald,Schwarz,1875-05-04,FALSE,"Lee, Lewisham",FALSE,Fly-half,England v Scotland,Blackheath,1899-03-11,3,3,0,0,0,0,0,0,0,0,3,0,0,England,0.0204837,51.4493331
338,Bim,Baxter,1870-06-08,FALSE,"Rock Ferry, Cheshire",FALSE,Forward,England v Wales,Gloucester,1900-01-06,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England,-3.0152812,53.3657664
339,Fred,Bell,1876-08-03,FALSE,Cullercoates,FALSE,Forward,England v Wales,Gloucester,1900-01-06,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.4338085,55.0367776
340,Robert,Bell,1875-12-19,FALSE,Newcastle-upon-Tyne,FALSE,Forward,England v Wales,Gloucester,1900-01-06,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England,-1.61778,54.978252
341,Arthur,Brettargh,1877-12-22,FALSE,"Egremont, Cheshire",FALSE,Centre,England v Wales,Gloucester,1900-01-06,8,8,0,3,1,0,0,0,0,1,6,1,0.125,England,-3.030103,53.423824
342,William,Cobby,1877-07-05,FALSE,"Swine, Hull",FALSE,Forward,England v Wales,Gloucester,1900-01-06,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-0.275566,53.80638399999999
343,Arthur,Cockerham,1876-01-07,FALSE,"Little Horton, Bradfo",FALSE,Forward,England v Wales,Gloucester,1900-01-06,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.7671334,53.7738968
344,Sydney,Coopper,1878-10-08,FALSE,Hoo,FALSE,Wing,England v Wales,Gloucester,1900-01-06,7,7,0,6,2,0,0,0,0,1,6,0,0.14285714285714285,England,-117.9516747,33.8367588
345,Gerald,Gordon-Smith,1877-02-01,TRUE,Southampton,FALSE,Centre,England v Wales,Gloucester,1900-01-06,3,3,0,7,1,0,0,1,0,1,1,1,0.3333333333333333,England,-72.3895296,40.884267
346,Wallace,Jarman,1872-07-17,FALSE,Towcester,FALSE,Forward,Australia v Great Britain,Sydney,1899-06-24,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England,-0.9896879999999999,52.135107
347,George,Marsden,1880-10-16,FALSE,Morley,FALSE,Fly-half,England v Wales,Gloucester,1900-01-06,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England,-83.8714599,43.4143295
348,Elliot,Nicholson,1871-12-13,FALSE,W Derby,FALSE,Wing,Australia v Great Britain,Sydney,1899-08-05,4,4,0,3,1,0,0,0,0,3,1,0,0.75,England,-2.909981,53.431082
349,Shirley,Reynolds,1873-03-03,FALSE,Lahore,FALSE,Forward,England v Wales,Gloucester,1900-01-06,4,4,0,0,0,0,0,0,0,1,2,1,0.25,England,74.35874729999999,31.5203696
350,Charles,Scott,1877-08-26,FALSE,Wimbledon,FALSE,Forward,England v Wales,Gloucester,1900-01-06,4,4,0,0,0,0,0,0,0,1,3,0,0.25,England,-78.77949720000001,35.7487195
351,Harry,Alexander,1879-01-06,FALSE,"Oxton, Cheshire",FALSE,Forward,England v Ireland,Richmond,1900-02-03,7,7,0,7,0,2,1,0,0,2,4,1,0.2857142857142857,England,-3.0433301,53.38295129999999
352,John,Marquis,1876-02-15,FALSE,Birkenhead,FALSE,Scrum-half,England v Ireland,Richmond,1900-02-03,2,2,0,0,0,0,0,0,0,1,0,1,0.5,England,-3.023009,53.38999099999999
353,Alexander,Todd,1873-09-20,FALSE,"Forest Hill, London",FALSE,Forward,South Africa v Great Britain,Port Elizabeth,1896-07-30,6,6,0,3,1,0,0,0,0,4,1,1,0.6666666666666666,England,-0.0546416,51.4397781
354,Arthur,Luxmoore,1876-02-27,FALSE,Hendon,FALSE,Forward,Scotland v England,Inverleith,1900-03-10,2,2,0,0,0,0,0,0,0,0,1,1,0,England,-0.2307061,51.5860901
355,Edgar,Elliot,1878-07-09,FALSE,"Roker, Sunderland",FALSE,Wing,Wales v England,Cardiff,1901-01-05,4,4,0,6,2,0,0,0,0,0,3,1,0,England,-1.3716255,54.92230240000001
356,Nigel,Fletcher,1877-08-03,FALSE,"Pancras, London",FALSE,Forward,Wales v England,Cardiff,1901-01-05,4,4,0,0,0,0,0,0,0,0,4,0,0,England,-0.1252123,51.52644050000001
357,Charles,Gibson,1876-10-27,FALSE,Gateshead,FALSE,Forward,Wales v England,Cardiff,1901-01-05,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.603411,54.95268
358,David,Graham,1875-06-01,TRUE,Aspatria,TRUE,Forward,Wales v England,Cardiff,1901-01-05,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-3.333129,54.763442
359,Arthur,O'Neill,1878-04-14,FALSE,Teignmouth,FALSE,Forward,Wales v England,Cardiff,1901-01-05,3,3,0,0,0,0,0,0,0,0,3,0,0,England,-3.496688,50.54703300000001
360,Ernest,Roberts,1878-11-14,FALSE,Lowestoft,FALSE,Forward,Wales v England,Cardiff,1901-01-05,6,6,0,0,0,0,0,0,0,0,6,0,0,England,1.753449,52.48113799999999
361,John,Sagar,1878-12-06,FALSE,Easington,FALSE,Fullback,Wales v England,Cardiff,1901-01-05,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-1.3516487,54.783504
362,Whacker,Smith,1878-07-18,FALSE,"Westgate, Gloucester",FALSE,Wing,Wales v England,Cardiff,1901-01-05,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.2491953,51.8669338
363,Elliott,Vivyan,1879-01-06,FALSE,Stoke Damerel,FALSE,Wing,Wales v England,Cardiff,1901-01-05,4,4,0,13,3,2,0,0,0,1,2,1,0.25,England,-4.1662428,50.3807552
364,Katie,Walton,1879-11-01,TRUE,York,FALSE,Scrum-half,Wales v England,Cardiff,1901-01-05,4,4,0,0,0,0,0,0,0,2,2,0,0.5,England,-1.0872979,53.95996510000001
365,Charley,Hall,1874-07-15,FALSE,Gloucester,FALSE,Forward,Ireland v England,Lansdowne Road,1901-02-09,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-70.6619888,42.6159285
366,Robert,Wood,1873-01-03,FALSE,W Derby,FALSE,Forward,Ireland v England,Lansdowne Road,1901-02-09,3,3,0,0,0,0,0,0,0,0,3,0,0,England,-2.909981,53.431082
367,Norman,Cox,1877-09-03,FALSE,Sunderland,FALSE,Centre,England v Scotland,Blackheath,1901-03-09,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-72.5795115,42.4663727
368,Charles,Edgar,1877-04-01,FALSE,W Derby,FALSE,Forward,England v Scotland,Blackheath,1901-03-09,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.909981,53.431082
369,Jock,Hartley,1879-03-16,FALSE,Woodford,FALSE,Forward,England v Scotland,Blackheath,1901-03-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-97.28446369999999,34.3387006
370,Toggie,Kendall,1878-08-21,FALSE,Prescot,FALSE,Scrum-half,England v Scotland,Blackheath,1901-03-09,3,3,0,0,0,0,0,0,0,0,3,0,0,England,-2.804564,53.428674
371,Bernard,Oughtred,1880-08-22,FALSE,Hartlepool,FALSE,Fly-half,England v Scotland,Blackheath,1901-03-09,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,England,-1.212926,54.691745
372,Henry,Weston,1869-07-09,FALSE,Potterspury,FALSE,Forward,England v Scotland,Blackheath,1901-03-09,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-0.890779,52.080153
373,Denys,Dobson,1880-10-28,FALSE,"Douglas, Isle of Ma",FALSE,Forward,England v Wales,Blackheath,1902-01-11,10,10,0,9,3,0,0,0,0,5,5,0,0.5,England,-4.4861228,54.1523372
374,George,Fraser,1877-09-15,FALSE,Fulham,FALSE,Forward,England v Wales,Blackheath,1902-01-11,5,5,0,0,0,0,0,0,0,2,3,0,0.4,England,-118.3183441,33.9175796
375,John,Jewitt,1878-10-05,FALSE,Stockton-on-Tees,FALSE,Lock,England v Wales,Blackheath,1902-01-11,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.3289821,54.5704551
376,Philip,Nicholas,1876-05-30,FALSE,Monmouth,FALSE,Wing,England v Wales,Blackheath,1902-01-11,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-90.64735759999999,40.9114271
377,John,Raphael,1882-04-30,FALSE,Brussels,FALSE,Centre,England v Wales,Blackheath,1902-01-11,9,9,0,3,1,0,0,0,0,4,5,0,0.4444444444444444,England,4.3517103,50.8503396
378,Leonard,Tosswill,1880-01-12,FALSE,Exeter,FALSE,Forward,England v Wales,Blackheath,1902-01-11,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,-96.9821243,32.8996787
379,Thomas,Willcocks,NA,NA,Buckfastleigh,FALSE,Forward,England v Wales,Blackheath,1902-01-11,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-3.779342,50.481799
380,Samuel,Williams,1880-05-14,FALSE,Stoke Damerel,FALSE,Forward,England v Wales,Blackheath,1902-01-11,7,7,0,6,2,0,0,0,0,2,5,0,0.2857142857142857,England,-4.1662428,50.3807552
381,Peter,Hardwick,1877-05-15,FALSE,Tynemouth,FALSE,Forward,England v Ireland,Leicester,1902-02-08,8,8,0,0,0,0,0,0,0,3,4,1,0.375,England,-1.4255818,55.0175869
382,Thomas,Simpson,1881-08-08,FALSE,Newcastle-upon-Tyne,FALSE,Wing,Scotland v England,Inverleith,1902-03-15,11,11,0,9,3,0,0,0,0,4,6,1,0.36363636363636365,England,-1.61778,54.978252
383,Robert,Bradley,1873-03-15,FALSE,"Crossgate, Durham",FALSE,Forward,Wales v England,Swansea,1903-01-10,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.5815881,54.7760234
384,Vincent,Cartwright,1882-09-10,FALSE,"The Park, Nottingham",FALSE,Forward,Wales v England,Swansea,1903-01-10,14,14,0,8,0,4,0,0,0,2,10,2,0.14285714285714285,England,-1.1635312,52.95025949999999
385,James,Duthie,NA,NA,Hartlepool,FALSE,Forward,Wales v England,Swansea,1903-01-10,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.212926,54.691745
386,Frankie,Hulme,1881-08-31,FALSE,"Oxton, Cheshire",FALSE,Halfback,Wales v England,Swansea,1903-01-10,5,5,0,0,0,0,0,0,0,1,4,0,0.2,England,-3.0433301,53.38295129999999
387,Jack,Miles,NA,NA,Grimsby,FALSE,Wing,Wales v England,Swansea,1903-01-10,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-79.56241949999999,43.1942126
388,Reginald,Spooner,1880-10-21,FALSE,"Litherland, Lancs",FALSE,Centre,Wales v England,Swansea,1903-01-10,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.9963154,53.4720649
389,Walter,Heppel,1877-01-02,FALSE,Weston-super-Mare,FALSE,Forward,Ireland v England,Lansdowne Road,1903-02-14,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.977255,51.34740499999999
390,Basil,Hill,1880-04-23,FALSE,Broughty Ferry,FALSE,Forward,Ireland v England,Lansdowne Road,1903-02-14,9,9,0,10,0,5,0,0,0,2,5,2,0.2222222222222222,England,-2.8814982,56.4692371
391,Edward,Barrett,1879-06-22,FALSE,"Churt, Frensham, Sy",FALSE,Centre,England v Scotland,Richmond,1903-03-21,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-0.7972716999999999,51.1659983
392,Walter,Butcher,1878-02-02,FALSE,"Tooting Graveney, Sy",FALSE,Scrum-half,England v Scotland,Richmond,1903-03-21,7,7,0,0,0,0,0,0,0,1,5,1,0.14285714285714285,England,-0.1668505,51.426945
393,Edward,Dillon,1881-02-15,FALSE,"Penge, Kent",FALSE,Centre,England v Wales,Leicester,1904-01-09,4,4,0,0,0,0,0,0,0,1,2,1,0.25,England,-0.0570112,51.413884900000014
394,Patrick,Hancock,1883-07-08,FALSE,Assam,FALSE,Fly-half,South Africa v Great Britain,Johannesburg,1903-08-26,6,6,0,0,0,0,0,0,0,1,2,3,0.16666666666666666,England,92.9375739,26.2006043
395,George,Keeton,1878-10-13,FALSE,Peterborough,FALSE,Hooker,England v Wales,Leicester,1904-01-09,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England,-0.2405299,52.56949849999999
396,Jumbo,Milton,1885-05-01,FALSE,Cape Colony,FALSE,Forward,England v Wales,Leicester,1904-01-09,5,5,0,0,0,0,0,0,0,1,3,1,0.2,England,-95.65653789999999,29.71709299999999
397,Norman,Moore,NA,NA,Hackney,FALSE,Forward,England v Wales,Leicester,1904-01-09,3,3,0,6,2,0,0,0,0,1,1,1,0.3333333333333333,England,-0.07243759999999999,51.573445
398,Charles,Newbold,1881-01-12,FALSE,Tunbridge Wells,FALSE,Hooker,England v Wales,Leicester,1904-01-09,6,6,0,0,0,0,0,0,0,1,4,1,0.16666666666666666,England,0.263695,51.132377
399,William,Cave,1882-11-24,FALSE,Croydon,FALSE,Forward,South Africa v Great Britain,Johannesburg,1903-08-26,4,4,0,3,1,0,0,0,0,0,2,2,0,England,-0.098234,51.376165
400,Thomas,Gibson,1880-01-30,FALSE,Gateshead,FALSE,Forward,South Africa v Great Britain,Johannesburg,1903-08-26,5,5,0,0,0,0,0,0,0,0,3,2,0,England,-1.603411,54.95268
401,Sam,Irvin,NA,NA,Hartlepool,FALSE,Fullback,Wales v England,Cardiff,1905-01-14,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.212926,54.691745
402,John,Mathias,1878-08-23,FALSE,Cardigan,FALSE,Lock,Wales v England,Cardiff,1905-01-14,4,4,0,0,0,0,0,0,0,0,4,0,0,England,-71.9133499,43.6502588
403,Francis,Palmer,1877-08-06,FALSE,Hereford,FALSE,Wing,Wales v England,Cardiff,1905-01-14,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-102.3977036,34.8150622
404,Walter,Rogers,1878-09-20,FALSE,"Pewsey, Wilts",FALSE,Forward,Wales v England,Cardiff,1905-01-14,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-1.76478,51.339277
405,John,Green,1881-09-17,FALSE,Skipton,TRUE,Forward,Ireland v England,Cork,1905-02-11,8,8,0,0,0,0,0,0,0,3,4,1,0.375,England,-2.0162787,53.9628495
406,William,Grylls,1885-01-09,FALSE,Redruth,FALSE,Lock,Ireland v England,Cork,1905-02-11,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-5.226666,50.233022
407,Harry,Shewring,1881-04-26,FALSE,Keynsham,FALSE,Centre,Ireland v England,Cork,1905-02-11,10,10,0,3,1,0,0,0,0,3,6,1,0.3,England,-2.502526,51.415059
408,Christopher,Stanger-Leathes,1881-05-09,FALSE,Kensington,FALSE,Fullback,Australia v Great Britain,Sydney,1904-07-02,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-75.1179823,39.9934039
409,George,Vickery,1879-05-25,FALSE,Chard,FALSE,Forward,Ireland v England,Cork,1905-02-11,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-84.286148,39.3383598
410,Curly,Hammond,1879-10-03,FALSE,Pontefract,FALSE,Forward,England v Scotland,Richmond,1905-03-18,8,8,0,0,0,0,0,0,0,3,5,0,0.375,England,-1.308648,53.691688
411,Sidney,Osborne,1880-02-26,FALSE,Camberwell,FALSE,Forward,England v Scotland,Richmond,1905-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-0.09301369999999999,51.4740846
412,Adrian,Stoop,1883-03-27,FALSE,Kensington,FALSE,Fly-half,England v Scotland,Richmond,1905-03-18,15,15,0,6,2,0,0,0,0,8,5,2,0.5333333333333333,England,-75.1179823,39.9934039
413,Jacky,Braithwaite,1873-04-21,FALSE,Leeds,FALSE,Scrum-half,England v New Zealand,Crystal Palace,1905-12-02,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.5490774,53.8007554
414,Dai,Gent,1883-01-09,FALSE,Llandovery,FALSE,Fly-half,England v New Zealand,Crystal Palace,1905-12-02,5,5,0,0,0,0,0,0,0,1,3,1,0.2,England,-3.797508,51.997395
415,Reginald,Godfray,1880-05-10,FALSE,"St Helier, Jersey",FALSE,Centre,England v New Zealand,Crystal Palace,1905-12-02,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.103233,49.1805019
416,Alfred,Hind,1878-04-07,FALSE,Preston,FALSE,Wing,England v New Zealand,Crystal Palace,1905-12-02,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-95.9959358,35.711213
417,Henry,Imrie,NA,NA,Durham,FALSE,Wing,England v New Zealand,Crystal Palace,1905-12-02,2,2,0,3,1,0,0,0,0,0,2,0,0,England,-78.898619,35.9940329
418,John,Jackett,1878-07-04,FALSE,Falmouth,FALSE,Fullback,England v New Zealand,Crystal Palace,1905-12-02,16,16,0,4,0,2,0,0,0,4,10,2,0.25,England,-70.60858859999999,41.5532208
419,Richard,Russell,1879-04-05,FALSE,Bingham,FALSE,Forward,England v New Zealand,Crystal Palace,1905-12-02,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-94.4192686,39.0855987
420,George,Summerscale,NA,NA,Durham,FALSE,Forward,England v New Zealand,Crystal Palace,1905-12-02,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-78.898619,35.9940329
421,George,Dobbs,1884-07-21,FALSE,"Castlecomer, Kildare",FALSE,Flanker,England v Wales,Richmond,1906-01-13,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-7.202150899999999,52.80722
422,Harold,Hodges,1886-01-22,FALSE,Mansfield Woodhouse,FALSE,Prop,England v Wales,Richmond,1906-01-13,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-1.189765,53.166472
423,Arthur,Hudson,1882-10-27,FALSE,Gloucester,FALSE,Wing,England v Wales,Richmond,1906-01-13,8,8,0,27,9,0,0,0,0,4,4,0,0.5,England,-70.6619888,42.6159285
424,Raphael,Jago,1882-01-20,FALSE,"Chidcock, Dorset",FALSE,Scrum-half,England v Wales,Richmond,1906-01-13,5,5,0,3,1,0,0,0,0,0,4,1,0,England,-2.821459,50.732402
425,Thomas,Kelly,1882-08-15,FALSE,Tiverton,FALSE,Lock,England v Wales,Richmond,1906-01-13,12,12,0,0,0,0,0,0,0,5,6,1,0.4166666666666667,England,-71.2134231,41.6259211
426,Alf,Kewney,1882-09-13,FALSE,Tynemouth,FALSE,Forward,England v Wales,Richmond,1906-01-13,16,16,0,6,2,0,0,0,0,7,9,0,0.4375,England,-1.4255818,55.0175869
427,William,Mills,1879-02-02,FALSE,Stoke Damerel,FALSE,No. 8,England v Wales,Richmond,1906-01-13,11,11,0,12,4,0,0,0,0,4,6,1,0.36363636363636365,England,-4.1662428,50.3807552
428,James,Hutchinson,1884-03-08,FALSE,Stockton-on-Tees,FALSE,Wing,England v Ireland,Leicester,1906-02-10,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.3289821,54.5704551
429,Cecil,Milton,1884-01-07,FALSE,Cape Colony,FALSE,Centre,England v Ireland,Leicester,1906-02-10,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-95.65653789999999,29.71709299999999
430,Joseph,Sandford,1881-03-05,FALSE,"Landkey, Devon",FALSE,Centre,England v Ireland,Leicester,1906-02-10,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-4.0084502,51.0628647
431,John,Birkett,1884-12-27,FALSE,Richmond,FALSE,Centre,Scotland v England,Inverleith,1906-03-17,21,21,0,34,10,0,0,1,0,12,7,2,0.5714285714285714,England,-77.4360481,37.5407246
432,Robert,Dibble,1882-10-29,FALSE,Bridgwater,FALSE,Forward,Scotland v England,Inverleith,1906-03-17,22,22,0,0,0,0,0,0,0,11,9,2,0.5,England,-104.8827071,39.6005538
433,Darkie,Peters,1880-08-07,FALSE,Salford,FALSE,Fly-half,Scotland v England,Inverleith,1906-03-17,5,5,0,6,2,0,0,0,0,2,3,0,0.4,England,-2.2901264,53.48752349999999
434,Cecil,Shaw,1879-08-01,FALSE,Wolverhampton,FALSE,Forward,Scotland v England,Inverleith,1906-03-17,6,6,0,0,0,0,0,0,0,2,3,1,0.3333333333333333,England,-2.12882,52.586973
435,Thomas,Hogarth,1878-02-16,FALSE,Hartlepool,FALSE,Forward,France v England,Parc des Princes,1906-03-22,1,1,0,3,1,0,0,0,0,1,0,0,1,England,-1.212926,54.691745
436,Arnold,Alcock,1882-08-18,FALSE,"Woolstanton, Staffs",FALSE,Hooker,England v South Africa,Crystal Palace,1906-12-08,1,1,0,0,0,0,0,0,0,0,0,1,0,England,-2.2184103,53.0333161
437,Frede,di Brooks,1883-05-01,FALSE,Cape Town,FALSE,Wing,England v South Africa,Crystal Palace,1906-12-08,1,1,0,3,1,0,0,0,0,0,0,1,0,England,18.4240553,-33.9248685
438,Tremlett,Batchelor,1884-06-22,FALSE,Wirral,FALSE,Wing,England v France,Richmond,1907-01-05,1,1,0,0,0,0,0,0,0,1,0,0,1,England,-3.073754,53.3727181
439,John,Hopley,1883-08-27,FALSE,Grahamstown,FALSE,Flanker,England v France,Richmond,1907-01-05,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,26.5255946,-33.3106292
440,Danny,Lambert,1883-10-04,FALSE,Cranbrook,FALSE,Wing,England v France,Richmond,1907-01-05,7,7,0,46,8,8,2,0,0,3,4,0,0.42857142857142855,England,-97.21977799999999,37.7221186
441,Harry,Lee,1882-12-08,FALSE,Dewsbury,FALSE,Fullback,England v France,Richmond,1907-01-05,1,1,0,0,0,0,0,0,0,1,0,0,1,England,-1.6296949,53.689833
442,Billy,Nanson,1880-12-12,FALSE,Carlisle,FALSE,Forward,England v France,Richmond,1907-01-05,2,2,0,3,1,0,0,0,0,1,1,0,0.5,England,-93.4835466,41.4986013
443,Andrew,Slocock,1886-12-25,FALSE,Stratford-upon-Avon,FALSE,Forward,England v France,Richmond,1907-01-05,8,8,0,9,3,0,0,0,0,3,5,0,0.375,England,-1.708298,52.19173
444,Thomas,Wedge,1881-09-15,FALSE,Penzance,FALSE,Scrum-half,England v France,Richmond,1907-01-05,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-5.537592,50.118798
445,Frank,Scott,1886-01-09,FALSE,"Perth, WA",FALSE,Wing,Wales v England,Swansea,1907-01-12,1,1,0,0,0,0,0,0,0,0,1,0,0,England,115.8604572,-31.9505269
446,Jumbo,Leather,1881-02-22,FALSE,Leigh,FALSE,Forward,Ireland v England,Lansdowne Road,1907-02-09,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-85.60766319999999,42.9285265
447,Arthur,Pickering,1885-03-24,FALSE,Dewsbury,FALSE,Centre,Ireland v England,Lansdowne Road,1907-02-09,1,1,0,3,0,0,1,0,0,0,1,0,0,England,-1.6296949,53.689833
448,Walter,Wilson,1885-06-22,FALSE,"Brisbane, QLD",FALSE,Wing,Ireland v England,Lansdowne Road,1907-02-09,2,2,0,0,0,0,0,0,0,0,2,0,0,England,153.0251235,-27.4697707
449,Andrew,Newton,1879-09-12,FALSE,"Partaferry, Co Down",FALSE,Wing,England v Scotland,Blackheath,1907-03-16,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-5.5469818,54.38173519999999
450,Khaki,Roberts,1886-08-27,FALSE,Exeter,FALSE,Forward,England v Scotland,Blackheath,1907-03-16,3,3,0,6,0,3,0,0,0,1,2,0,0.3333333333333333,England,-96.9821243,32.8996787
451,Sydney,Start,1879-05-17,FALSE,Salford,FALSE,Scrum-half,England v Scotland,Blackheath,1907-03-16,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.2901264,53.48752349999999
452,Patsy,Boylen,1878-12-01,TRUE,Hartlepool,FALSE,Forward,France v England,Colombes,1908-01-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,England,-1.212926,54.691745
453,Ernest,Chambers,1882-07-24,FALSE,Hackney,FALSE,Forward,France v England,Colombes,1908-01-01,3,3,0,0,0,0,0,0,0,2,0,1,0.6666666666666666,England,-0.07243759999999999,51.573445
454,Harry,Havelock,NA,NA,Hartlepool,FALSE,Flanker,France v England,Colombes,1908-01-01,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,-1.212926,54.691745
455,Walter,Lapage,1883-02-05,FALSE,Nantwich,FALSE,Centre,France v England,Colombes,1908-01-01,4,4,0,6,2,0,0,0,0,2,2,0,0.5,England,-2.524102,53.06718499999999
456,Garnet,Portus,1883-06-07,FALSE,"Morpeth, NSW",FALSE,Fly-half,France v England,Colombes,1908-01-01,2,2,0,3,1,0,0,0,0,2,0,0,1,England,151.631667,-32.726111
457,Herbert,Sibree,1885-05-09,FALSE,Antananarivo,FALSE,Scrum-half,France v England,Colombes,1908-01-01,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,47.5079055,-18.8791902
458,Alf,Wood,1883-11-27,FALSE,Wolverhampton,FALSE,Fullback,France v England,Colombes,1908-01-01,3,3,0,8,0,4,0,0,0,2,1,0,0.6666666666666666,England,-2.12882,52.586973
459,Dick,Gilbert,1878-08-28,FALSE,Dartmouth,FALSE,Forward,England v Wales,Bristol,1908-01-18,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,England,-72.2886935,43.7044406
460,Rupert,Williamson,1886-11-22,FALSE,Not Available,FALSE,Scrum-half,England v Wales,Bristol,1908-01-18,5,5,0,6,2,0,0,0,0,2,3,0,0.4,England,-122.2636808,37.8009514
461,Jumbo,Vassall,1887-03-23,FALSE,"Torrington, Devon",FALSE,Centre,England v Ireland,Richmond,1908-02-08,4,4,0,0,0,0,0,0,0,1,2,1,0.25,England,-4.135998,50.9546459
462,Fischer,Burges-Watson,1884-09-09,FALSE,Portsea,FALSE,Forward,Scotland v England,Inverleith,1908-03-21,2,2,0,3,1,0,0,0,0,0,2,0,0,England,144.713,-38.32
463,Maffer,Davey,1880-12-25,FALSE,Redruth,FALSE,Fly-half,Scotland v England,Inverleith,1908-03-21,3,3,0,0,0,0,0,0,0,0,3,0,0,England,-5.226666,50.233022
464,George,Lyon,1883-10-03,FALSE,Bankipore,FALSE,Fullback,Scotland v England,Inverleith,1908-03-21,2,2,0,0,0,0,0,0,0,0,2,0,0,England,85.150733,25.6211285
465,William,Oldham,1887-06-15,FALSE,Coventry,FALSE,Forward,Scotland v England,Inverleith,1908-03-21,3,3,0,0,0,0,0,0,0,0,3,0,0,England,-1.519693,52.406822
466,Tommy,Woods,1883-02-09,FALSE,Bridgwater,FALSE,Forward,Scotland v England,Inverleith,1908-03-21,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-104.8827071,39.6005538
467,Alec,Ashcroft,1887-10-18,FALSE,W Derby,FALSE,Fly-half,England v Australia,Blackheath,1909-01-09,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.909981,53.431082
468,Eric,Assinder,1888-08-29,FALSE,Kings Norton,FALSE,Centre,England v Australia,Blackheath,1909-01-09,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-1.9191849,52.41209809999999
469,Barrie,Bennetts,1883-07-14,FALSE,Penzance,FALSE,Wing,England v Australia,Blackheath,1909-01-09,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-5.537592,50.118798
470,John,Cooper,1881-06-03,FALSE,Birmingham,FALSE,Forward,England v Australia,Blackheath,1909-01-09,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-86.8103567,33.5185892
471,Percy,Down,1882-10-14,FALSE,Clifton,FALSE,Forward,New Zealand v Anglo-Welsh,Dunedin,1908-06-06,4,4,0,0,0,0,0,0,0,0,3,1,0,England,-74.16375529999999,40.8584328
