cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
297,Jerry,Shea,1892-08-12,FALSE,Newport,FALSE,Centre,Wales v New Zealand Army,Swansea,1919-04-21,4,4,0,19,1,1,2,2,0,1,3,0,0.25,Wales,-94.1043876,37.5278234
298,Melbourne,Thomas,1896-06-11,FALSE,Nantymoel,FALSE,Wing,Wales v New Zealand Army,Swansea,1919-04-21,6,6,0,6,2,0,0,0,0,3,3,0,0.5,Wales,-3.54221,51.626122
299,Jack,Whitfield,1892-03-23,FALSE,Newport,FALSE,Lock,Wales v New Zealand Army,Swansea,1919-04-21,12,12,0,15,5,0,0,0,0,6,5,1,0.5,Wales,-94.1043876,37.5278234
300,Ben,Beynon,1894-03-14,FALSE,Swansea,FALSE,Fly-half,Wales v England,Swansea,1920-01-17,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.943645999999999,51.62144
301,Brinley,Evans,1894-01-21,FALSE,Felinfoel,FALSE,Centre,Wales v England,Swansea,1920-01-17,5,5,0,0,0,0,0,0,0,4,0,1,0.8,Wales,-4.1448716,51.6987915
302,Albert,Jenkins,1895-03-11,FALSE,Llanelly,FALSE,Centre,Wales v England,Swansea,1920-01-17,14,14,0,47,4,7,3,3,0,7,7,0,0.5,Wales,-3.114332,51.824049
303,Charles,Jones,1893-06-18,FALSE,Cardiff,FALSE,Flanker,Wales v England,Swansea,1920-01-17,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales,-3.17909,51.48158100000001
304,Steve,Morris,1896-06-10,FALSE,Pontywaun,FALSE,Flanker,Wales v England,Swansea,1920-01-17,19,19,0,0,0,0,0,0,0,9,9,1,0.47368421052631576,Wales,-3.12778,51.627045
305,George,Oliver,1891-04-03,FALSE,Pontypool,FALSE,Flanker,Wales v England,Swansea,1920-01-17,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Wales,-78.62753769999999,44.1002714
306,Wick,Powell,1892-09-13,FALSE,Cardiff,FALSE,Wing,Wales v England,Swansea,1920-01-17,4,4,0,6,2,0,0,0,0,3,1,0,0.75,Wales,-3.17909,51.48158100000001
307,Joe,Rees,1893-07-27,FALSE,Glanaman,FALSE,Fullback,Wales v England,Swansea,1920-01-17,12,12,0,7,0,2,1,0,0,6,6,0,0.5,Wales,-3.922671,51.805452
308,Jack,Williams,1888-08-07,FALSE,Garnfach,FALSE,Prop,Wales v England,Swansea,1920-01-17,7,7,0,3,1,0,0,0,0,5,2,0,0.7142857142857143,Wales,-4.127739,51.7757663
309,Brinley,Williams,1895-04-03,FALSE,Llanelly,FALSE,Wing,Scotland v Wales,Inverleith,1920-02-07,3,3,0,12,4,0,0,0,0,2,1,0,0.6666666666666666,Wales,-3.114332,51.824049
310,Dick,Huxtable,1890-10-13,FALSE,Swansea,FALSE,Flanker,France v Wales,Colombes,1920-02-17,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales,-3.943645999999999,51.62144
311,Fred,Reeves,1892-07-12,FALSE,Cross Keys,FALSE,Scrum-half,France v Wales,Colombes,1920-02-17,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales,-90.29616449999999,38.8077911
312,Edgar,Morgan,1896-05-17,FALSE,Llanelly,FALSE,Flanker,Wales v Ireland,Cardiff,1920-03-13,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales,-3.114332,51.824049
313,Len,Attewell,1895-12-31,FALSE,Newport,FALSE,Prop,England v Wales,Twickenham,1921-01-15,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-94.1043876,37.5278234
314,Dai,Edwards,1896-03-21,FALSE,Glynneath,FALSE,Lock,England v Wales,Twickenham,1921-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.617823,51.74876
315,Wilf,Hodder,1896-05-06,FALSE,Abersychan,FALSE,Flanker,England v Wales,Twickenham,1921-01-15,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales,-3.0629,51.724084
316,Codger,Johnson,1893-10-29,FALSE,Cardiff,FALSE,Wing,England v Wales,Twickenham,1921-01-15,12,12,0,6,1,0,1,0,0,4,8,0,0.3333333333333333,Wales,-3.17909,51.48158100000001
317,Douglas,Marsden-Jones,1893-04-03,FALSE,Swansea,FALSE,Forward,England v Wales,Twickenham,1921-01-15,4,4,0,0,0,0,0,0,0,0,4,0,0,Wales,-3.943645999999999,51.62144
318,Johnny,Ring,1900-11-13,FALSE,Aberavon,FALSE,Wing,England v Wales,Twickenham,1921-01-15,1,1,0,3,1,0,0,0,0,0,1,0,0,Wales,-3.804523699999999,51.6034701
319,Docker,Winmill,1889-05-05,FALSE,Abertillery,FALSE,Prop,England v Wales,Twickenham,1921-01-15,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales,-3.135369,51.732161
320,Paul,Baker-Jones,1894-12-27,FALSE,Newport,FALSE,Centre,Wales v Scotland,Swansea,1921-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-94.1043876,37.5278234
321,William,Bowen,1897-12-06,FALSE,Swansea,FALSE,Fly-half,Wales v Scotland,Swansea,1921-02-05,6,6,0,6,2,0,0,0,0,4,1,1,0.6666666666666666,Wales,-3.943645999999999,51.62144
322,Frankie,Evans,1897-04-03,FALSE,Dafen,FALSE,Wing,Wales v Scotland,Swansea,1921-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-4.1281625,51.6940995
323,Tom,Roberts,1897-01-30,FALSE,"Machen View, Risca",FALSE,Lock,Wales v Scotland,Swansea,1921-02-05,9,9,0,0,0,0,0,0,0,5,3,1,0.5555555555555556,Wales,-3.1020826,51.6093032
324,Harry,Davies,1899-04-19,FALSE,Llanelly,FALSE,Centre,Wales v France,Cardiff,1921-02-26,3,3,0,0,0,0,0,0,0,3,0,0,1,Wales,-3.114332,51.824049
325,Ossie,Male,1893-12-31,FALSE,Pontymister,FALSE,Fullback,Wales v France,Cardiff,1921-02-26,11,11,0,15,0,6,1,0,0,3,8,0,0.2727272727272727,Wales,-3.0857899,51.604287
326,Tudor,Williams,1898-12-23,FALSE,Cwarterbach,FALSE,Scrum-half,Wales v France,Cardiff,1921-02-26,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-3.8312849,51.8217079
327,Ambrose,Baker,1897-04-29,FALSE,Pontarddulais,FALSE,Flanker,Ireland v Wales,Belfast,1921-03-12,5,5,0,3,1,0,0,0,0,2,3,0,0.4,Wales,-4.037071,51.712266
328,Archie,Brown,1890-11-02,FALSE,Cross Keys,FALSE,Scrum-half,Ireland v Wales,Belfast,1921-03-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-90.29616449999999,38.8077911
329,Daph,Davies,1898-08-03,FALSE,Bridgend,FALSE,Centre,Ireland v Wales,Belfast,1921-03-12,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.576945,51.504286
330,Jack,Prosser,1892-12-15,FALSE,Newport,FALSE,Prop,Ireland v Wales,Belfast,1921-03-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-94.1043876,37.5278234
331,Will,Cummings,1892-03-20,FALSE,Cardiff,FALSE,No. 8,Wales v England,Cardiff,1922-01-21,4,4,0,3,1,0,0,0,0,3,0,1,0.75,Wales,-3.17909,51.48158100000001
332,Bobby,Delahay,1900-09-02,FALSE,Bridgend,FALSE,Scrum-half,Wales v England,Cardiff,1922-01-21,18,18,0,6,2,0,0,0,0,7,9,2,0.3888888888888889,Wales,-3.576945,51.504286
333,Islwyn,Evans,1898-12-25,FALSE,Llanelly,FALSE,Centre,Wales v England,Cardiff,1922-01-21,4,4,0,13,3,0,0,1,0,3,0,1,0.75,Wales,-3.114332,51.824049
334,Dai,Hiddlestone,1890-06-14,FALSE,Hendy,FALSE,Flanker,Wales v England,Cardiff,1922-01-21,5,5,0,3,1,0,0,0,0,3,1,1,0.6,Wales,-76.8449783,42.0787089
335,Tom,Jones,1894-12-13,FALSE,Pontnewydd,FALSE,Prop,Wales v England,Cardiff,1922-01-21,6,6,0,3,1,0,0,0,0,3,2,1,0.5,Wales,-3.0244219,51.6682984
336,Frank,Palmer,1896-06-26,FALSE,Swansea,FALSE,Wing,Wales v England,Cardiff,1922-01-21,3,3,0,3,1,0,0,0,0,2,0,1,0.6666666666666666,Wales,-3.943645999999999,51.62144
337,Cliff,Richards,1901-03-28,FALSE,Hafodyrynys,FALSE,Wing,Wales v England,Cardiff,1922-01-21,5,5,0,6,2,0,0,0,0,3,1,1,0.6,Wales,-3.118772,51.68351500000001
338,John,Stephens,1893-10-30,FALSE,Taliesin,FALSE,Flanker,Wales v England,Cardiff,1922-01-21,4,4,0,0,0,0,0,0,0,3,0,1,0.75,Wales,-90.070467,43.1410311
339,Fred,Samuel,1897-01-08,FALSE,Llanelly,FALSE,Fullback,Scotland v Wales,Inverleith,1922-02-04,3,3,0,4,0,2,0,0,0,2,0,1,0.6666666666666666,Wales,-3.114332,51.824049
340,Arthur,Cornish,1897-06-30,FALSE,Cardiff,FALSE,Centre,England v Wales,Twickenham,1923-01-20,10,10,0,7,1,0,0,1,0,3,6,1,0.3,Wales,-3.17909,51.48158100000001
341,Dai,Davies,1897-08-01,FALSE,Clydey,FALSE,Prop,England v Wales,Twickenham,1923-01-20,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-4.551216,51.989669
342,Rowe,Harding,1901-09-10,FALSE,Llansamlet,FALSE,Wing,England v Wales,Twickenham,1923-01-20,20,20,0,15,5,0,0,0,0,6,12,2,0.3,Wales,-3.900516,51.664173
343,Gwilym,Michael,1892-07-08,FALSE,Ynysmeudwy,FALSE,Flanker,England v Wales,Twickenham,1923-01-20,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales,-3.830219,51.73439279999999
344,Gethin,Thomas,1897-04-24,FALSE,Llwynhendy,FALSE,Lock,England v Wales,Twickenham,1923-01-20,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales,-4.1162768,51.6786796
345,Joe,Thompson,1902-12-22,FALSE,"Winterbourne, Glos",FALSE,No. 8,England v Wales,Twickenham,1923-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-2.501044,51.52432
346,Lew,Jenkins,1894-11-08,FALSE,Eglwysilan,FALSE,Lock,Wales v Scotland,Cardiff,1923-02-03,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.2178724,51.6604465
347,Dai,John,1902-03-01,FALSE,Loughor,FALSE,Fly-half,Wales v France,Swansea,1923-02-24,5,5,0,9,3,0,0,0,0,2,3,0,0.4,Wales,-4.067286,51.665095
348,Dan,Pascoe,1900-07-07,FALSE,Llanharan,FALSE,Flanker,Wales v France,Swansea,1923-02-24,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.439496,51.53864799999999
349,Mapson,Williams,1891-04-05,FALSE,"Mackay, QLD",FALSE,No. 8,Wales v France,Swansea,1923-02-24,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,149.1821469,-21.1424956
350,Tom,Collins,1895-08-14,FALSE,Aberdare,FALSE,Centre,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.451816,51.716154
351,Stan,Davies,1895-04-23,FALSE,Ystrad,FALSE,Prop,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.462833,51.644183
352,John,Davies,1897-12-22,FALSE,Lower Michaelstone,FALSE,Flanker,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.2225284,51.4550584
353,Jack,Powell,1894-08-12,FALSE,Cardiff,FALSE,Wing,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,4,0,0,0,1,0,0,1,0,0,Wales,-3.17909,51.48158100000001
354,William,Radford,1888-04-08,FALSE,Cardiff,FALSE,Flanker,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.17909,51.48158100000001
355,Tom,Richards,1895-10-13,FALSE,Maesteg,FALSE,No. 8,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.660466,51.60856200000001
356,Hunt,Davies,1896-11-11,FALSE,Aberavon,FALSE,Centre,Wales v England,Swansea,1924-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.804523699999999,51.6034701
357,Candy,Evans,1903-11-18,FALSE,Abersychan,FALSE,Lock,Wales v England,Swansea,1924-01-19,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-3.0629,51.724084
358,Ivor,Jones,1901-12-10,FALSE,Loughor,FALSE,Flanker,Wales v England,Swansea,1924-01-19,21,21,0,15,1,6,0,0,0,5,15,1,0.23809523809523808,Wales,-4.067286,51.665095
359,Glyn,Morris,1901-08-04,FALSE,Burry Port,FALSE,Prop,Wales v England,Swansea,1924-01-19,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-4.2561,51.683466
360,Bill,Ould,1899-05-06,FALSE,Glyncorrwg,FALSE,Lock,Wales v England,Swansea,1924-01-19,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.628325,51.677721
361,Albert,Owen,1898-07-31,FALSE,Gurnos Cross,FALSE,Fly-half,Wales v England,Swansea,1924-01-19,1,1,0,3,1,0,0,0,0,0,1,0,0,Wales,-3.39218,51.761551
362,Charlie,Pugh,1896-03-07,FALSE,Llantrisant,FALSE,Lock,Wales v England,Swansea,1924-01-19,7,7,0,3,1,0,0,0,0,1,6,0,0.14285714285714285,Wales,-3.3749525,51.5429188
363,Ivor,Thomas,1900-04-30,FALSE,Coity,FALSE,Hooker,Wales v England,Swansea,1924-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.552574,51.521313
364,Ede,di Watkins,1899-03-27,FALSE,Neath,FALSE,Scrum-half,Wales v England,Swansea,1924-01-19,4,4,0,4,0,0,0,1,0,1,3,0,0.25,Wales,-3.805476,51.656991
365,Harold,Davies,1898-12-05,FALSE,Newport,FALSE,Centre,Scotland v Wales,Inverleith,1924-02-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-94.1043876,37.5278234
366,Jack Elwyn,Evans,1896-10-19,FALSE,Llanguick,FALSE,Centre,Scotland v Wales,Inverleith,1924-02-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.8447166,51.7312975
367,Vince,Griffiths,1901-05-29,FALSE,Pontypridd,FALSE,Fly-half,Scotland v Wales,Inverleith,1924-02-02,5,5,0,7,1,0,0,1,0,1,3,1,0.2,Wales,-3.342314,51.60077399999999
368,Mel,Rosser,1901-04-18,FALSE,Machen,FALSE,Fullback,Scotland v Wales,Inverleith,1924-02-02,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-111.9958051,43.4660771
369,Pete,Evans,1902-05-08,FALSE,Neyland,FALSE,Centre,Wales v Ireland,Cardiff,1924-03-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-83.9249935,35.9548981
370,Jack,Gore,1899-06-16,FALSE,Blaina,FALSE,Prop,Wales v Ireland,Cardiff,1924-03-08,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales,-3.159627,51.766823
371,George,Hathway,1897-01-23,FALSE,Newport,FALSE,Hooker,Wales v Ireland,Cardiff,1924-03-08,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-94.1043876,37.5278234
372,William,Jones,1894-02-04,FALSE,Cefneithin,FALSE,Flanker,Wales v Ireland,Cardiff,1924-03-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-4.1021804,51.8045633
373,Dai,Parker,1904-08-08,FALSE,Llansamlet,FALSE,Prop,Wales v Ireland,Cardiff,1924-03-08,15,15,0,14,0,4,2,0,0,4,10,1,0.26666666666666666,Wales,-3.900516,51.664173
374,Bob,Randall,1890-12-03,FALSE,Neath,FALSE,Lock,Wales v Ireland,Cardiff,1924-03-08,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.805476,51.656991
375,Ernie,Finch,1899-07-16,FALSE,Pembroke Dock,FALSE,Wing,France v Wales,Colombes,1924-03-27,7,7,0,12,4,0,0,0,0,3,4,0,0.42857142857142855,Wales,-4.943763,51.691894
376,Joe,Jones,1899-03-15,FALSE,Ystradgynlais,FALSE,Centre,France v Wales,Colombes,1924-03-27,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-3.753603,51.779621
377,Arnold,Rickards,1901-08-17,FALSE,"Falfield, Glos",FALSE,Lock,France v Wales,Colombes,1924-03-27,1,1,0,3,1,0,0,0,0,1,0,0,1,Wales,-2.459793,51.636471
378,Bert,Stock,1897-04-18,FALSE,Newport,FALSE,Centre,France v Wales,Colombes,1924-03-27,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Wales,-94.1043876,37.5278234
379,Cliff,Williams,1898-04-20,FALSE,Llangennech,FALSE,Hooker,Wales v New Zealand,Swansea,1924-11-29,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-4.083864,51.69616200000001
380,Ede,di Williams,1898-10-14,FALSE,Cwmllynfell,FALSE,Fly-half,Wales v New Zealand,Swansea,1924-11-29,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.824366,51.8023359
381,Willie,Hopkins,1896-06-18,FALSE,Margam,FALSE,Fly-half,England v Wales,Twickenham,1925-01-17,2,2,0,3,1,0,0,0,0,0,2,0,0,Wales,-3.7011936,51.5467364
382,Will,James,1902-07-16,FALSE,Aberavon,FALSE,Wing,England v Wales,Twickenham,1925-01-17,2,2,0,3,1,0,0,0,0,0,2,0,0,Wales,-3.804523699999999,51.6034701
383,Idris,Jones,1900-01-18,FALSE,Llanelly,FALSE,Flanker,England v Wales,Twickenham,1925-01-17,4,4,0,3,1,0,0,0,0,1,3,0,0.25,Wales,-3.114332,51.824049
384,Bryn,Phillips,1900-10-04,FALSE,Merthyr Tydfil,FALSE,Lock,England v Wales,Twickenham,1925-01-17,5,5,0,0,0,0,0,0,0,1,3,1,0.2,Wales,-3.381646,51.74872999999999
385,Idris,Richards,1892-11-18,FALSE,Treforest,FALSE,No. 8,England v Wales,Twickenham,1925-01-17,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-3.3279837,51.5928968
386,Cyril,Thomas,1902-03-27,FALSE,"Oldcastle, Bridgend",FALSE,Wing,England v Wales,Twickenham,1925-01-17,2,2,0,3,1,0,0,0,0,0,2,0,0,Wales,-3.572564,51.505558
387,Evan,Williams,1906-06-18,FALSE,Port Talbot,FALSE,Centre,England v Wales,Twickenham,1925-01-17,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.784097,51.5946799
388,Ron,Herrera,1905-01-16,FALSE,Wattsville,FALSE,Lock,Wales v Scotland,Swansea,1925-02-07,8,8,0,6,2,0,0,0,0,3,4,1,0.375,Wales,-75.49927919999999,37.9346565
389,Steve,Lawrence,1899-08-05,FALSE,Treorchy,FALSE,Prop,Wales v Scotland,Swansea,1925-02-07,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Wales,-3.506101,51.659719
390,Ede,di Beynon,1902-03-01,FALSE,Oystermouth,FALSE,Flanker,Wales v France,Cardiff,1925-02-28,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-4.006723,51.575218
391,Will,Lewis,1899-03-14,FALSE,Morriston,FALSE,Flanker,Wales v France,Cardiff,1925-02-28,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-82.43809700000001,29.2814888
392,Jim,Brown,1901-03-22,FALSE,Cardiff,FALSE,Lock,Ireland v Wales,Belfast,1925-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.17909,51.48158100000001
393,Sydney,Hinam,1898-08-29,FALSE,Aberbeeg,FALSE,Flanker,Ireland v Wales,Belfast,1925-03-14,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Wales,-3.143984,51.709953
394,Arthur,John,1900-05-11,FALSE,Gowerton,FALSE,Scrum-half,Ireland v Wales,Belfast,1925-03-14,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales,-4.042929,51.6480279
395,Nathan,Rocyn-Jones,1902-07-17,FALSE,Abertillery,FALSE,Fullback,Ireland v Wales,Belfast,1925-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.135369,51.732161
396,Bernard,Turnbull,1904-10-16,FALSE,Cardiff,FALSE,Centre,Ireland v Wales,Belfast,1925-03-14,6,6,0,3,1,0,0,0,0,0,6,0,0,Wales,-3.17909,51.48158100000001
397,George,Andrews,1904-08-24,FALSE,Newport,FALSE,Wing,Wales v England,Cardiff,1926-01-16,5,5,0,9,3,0,0,0,0,1,3,1,0.2,Wales,-94.1043876,37.5278234
398,David,Evans,1899-09-03,FALSE,Llandybie,FALSE,Fullback,Wales v England,Cardiff,1926-01-16,1,1,0,0,0,0,0,0,0,0,0,1,0,Wales,-4.007789,51.8208259
399,Tom,Hopkins,1903-01-20,FALSE,Ystradgynlais,FALSE,Prop,Wales v England,Cardiff,1926-01-16,4,4,0,3,1,0,0,0,0,2,1,1,0.5,Wales,-3.753603,51.779621
400,Dai,Jenkins,1901-05-22,FALSE,Pyle,FALSE,Lock,Wales v England,Cardiff,1926-01-16,4,4,0,0,0,0,0,0,0,2,1,1,0.5,Wales,-95.9667772,36.1463534
401,Howell,John,1898-08-31,FALSE,Swansea,FALSE,Hooker,Wales v England,Cardiff,1926-01-16,8,8,0,0,0,0,0,0,0,3,4,1,0.375,Wales,-3.943645999999999,51.62144
402,Dai,Jones,1900-03-26,FALSE,Maentwrog,FALSE,Prop,Wales v England,Cardiff,1926-01-16,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Wales,-3.988467,52.9441739
403,Bobby,Jones,1900-10-08,FALSE,Shanghai,FALSE,Fly-half,Wales v England,Cardiff,1926-01-16,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Wales,121.473701,31.230416
404,Tom,Lewis,1902-06-07,FALSE,Llantwit Fardre,FALSE,Prop,Wales v England,Cardiff,1926-01-16,3,3,0,0,0,0,0,0,0,0,2,1,0,Wales,-3.329398,51.56053199999999
405,Bill,Everson,1905-03-12,FALSE,Rudry,FALSE,Fullback,Scotland v Wales,Murrayfield,1926-02-06,1,1,0,2,0,1,0,0,0,0,1,0,0,Wales,-3.1416369,51.5677388
406,Wick,Powell,1904-10-18,FALSE,"Cwmnantygynt, Abercar",FALSE,Scrum-half,Scotland v Wales,Murrayfield,1926-02-06,27,27,0,16,1,1,0,2,1,14,10,3,0.5185185185185185,Wales,-65.26624000000001,-43.290157
407,Emlyn,Watkins,1904-09-21,FALSE,Blaina,FALSE,Flanker,Scotland v Wales,Murrayfield,1926-02-06,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Wales,-3.159627,51.766823
408,Windsor,Lewis,1906-11-11,FALSE,Maesteg,FALSE,Fly-half,Wales v Ireland,Swansea,1926-03-13,6,6,0,7,1,0,0,1,0,2,4,0,0.3333333333333333,Wales,-3.660466,51.60856200000001
409,Tommy,Rees,1904-08-22,FALSE,Pontyclun,FALSE,Fullback,Wales v Ireland,Swansea,1926-03-13,4,4,0,4,0,2,0,0,0,2,2,0,0.5,Wales,-3.393295,51.521579
410,Charles,Rowlands,1899-06-13,FALSE,Merthyr Tydfil,FALSE,Wing,Wales v Ireland,Swansea,1926-03-13,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-3.381646,51.74872999999999
411,Harry,Phillips,1903-06-22,FALSE,Cross Keys,FALSE,Lock,England v Wales,Twickenham,1927-01-15,9,9,0,0,0,0,0,0,0,2,7,0,0.2222222222222222,Wales,-90.29616449999999,38.8077911
412,John,Roberts,1906-04-04,FALSE,"Toxteth, Liverpool",FALSE,Centre,England v Wales,Twickenham,1927-01-15,13,13,0,15,5,0,0,0,0,4,8,1,0.3076923076923077,Wales,-2.9448845,53.3935213
413,Watcyn,Thomas,1906-01-16,FALSE,Llanelly,FALSE,No. 8,England v Wales,Twickenham,1927-01-15,14,14,0,6,2,0,0,0,0,5,8,1,0.35714285714285715,Wales,-3.114332,51.824049
414,Billy,Williams,1905-12-29,FALSE,Crumlin,FALSE,Flanker,England v Wales,Twickenham,1927-01-15,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales,-6.3089222,53.3252584
415,Tom,Arthur,1906-01-10,FALSE,Pontypridd,FALSE,Lock,Wales v Scotland,Cardiff,1927-02-05,18,18,0,12,4,0,0,0,0,9,7,2,0.5,Wales,-3.342314,51.60077399999999
416,John,Bartlett,1907-08-06,FALSE,Carmarthen,FALSE,Wing,Wales v Scotland,Cardiff,1927-02-05,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales,-4.312131,51.85762
417,Ned,Jenkins,1904-07-28,FALSE,Tonyrefail,FALSE,Lock,Wales v Scotland,Cardiff,1927-02-05,21,21,0,0,0,0,0,0,0,10,10,1,0.47619047619047616,Wales,-3.428319,51.583768
418,Gwyn,Richards,1905-12-22,FALSE,Bryncethin,FALSE,Fly-half,Wales v Scotland,Cardiff,1927-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.564131,51.5477892
419,Jim,Burns,1899-03-22,FALSE,Cardiff,FALSE,Prop,Wales v France,Swansea,1927-02-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.17909,51.48158100000001
420,Guy,Stewart-Morgan,1907-12-26,FALSE,Garnant,FALSE,Centre,Wales v France,Swansea,1927-02-26,8,8,0,13,3,0,0,1,0,5,2,1,0.625,Wales,-3.904233999999999,51.801469
421,Lonza,Bowdler,1901-01-04,FALSE,Abercarn,FALSE,Hooker,Wales v Australia,Cardiff,1927-11-26,15,15,0,0,0,0,0,0,0,5,9,1,0.3333333333333333,Wales,-3.135657,51.646985
422,Gus,Broughton,1904-04-29,FALSE,Llandough,FALSE,No. 8,Wales v Australia,Cardiff,1927-11-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.198786,51.454881
423,Tal,Harris,1902-02-04,FALSE,"Maindy, Cardiff",FALSE,Scrum-half,Wales v Australia,Cardiff,1927-11-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.1926807,51.4976145
424,Tom,Hollingdale,1900-11-12,FALSE,"Cockett, Swansea",FALSE,No. 8,Wales v Australia,Cardiff,1927-11-26,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,Wales,-3.98227,51.632323
425,David,Jenkins,1904-04-12,FALSE,Resolven,FALSE,Prop,Wales v Australia,Cardiff,1927-11-26,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.693584,51.710349
426,Dan,Jones,1907-03-02,FALSE,Neath Abbey,FALSE,Wing,Wales v Australia,Cardiff,1927-11-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.8259536,51.6637073
427,Iorwerth,Jones,1903-04-03,FALSE,Loughor,FALSE,No. 8,Wales v Australia,Cardiff,1927-11-26,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Wales,-4.067286,51.665095
428,Roy,Jones,1903-02-22,FALSE,Swansea,FALSE,Centre,Wales v Australia,Cardiff,1927-11-26,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.943645999999999,51.62144
